id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,test,TripEasier
2646,60,Company Invited,3,6.660575149839686,Salaried,female,3.0,4.0,Basic,4.0,7.0,0,2,Executive,12.793862088206213,0,Divorced,No Car,2_child,60s,0,12.0,12.793862088206213,1,1.0,6.0
2647,34,Self Enquiry,2,6.8679744089702925,Salaried,male,3.0,3.0,Deluxe,3.0,5.0,0,2,Manager,12.644685576887657,0,Divorced,No Car,1_child,30s,0,9.0,32.876182499907905,1,1.0,2.0
2648,34,Company Invited,2,6.293419278846481,Small Business,female,3.0,4.0,Standard,3.0,3.0,0,1,Senior Manager,12.815705056111618,0,Single,No Car,1_child,30s,0,12.0,25.63141011222324,1,1.0,4.0
2649,49,Self Enquiry,2,6.293419278846481,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,1,Manager,12.72656440135284,0,Divorced,No Car,1_child,40s,0,12.0,33.089067443517386,1,1.0,2.0
2650,28,Self Enquiry,2,6.042632833682381,Small Business,male,3.0,3.0,Basic,3.0,2.0,0,2,Executive,12.760994577396197,0,Married,No Car,1_child,20s,0,9.0,33.178585901230115,1,1.0,6.0
2651,36,Self Enquiry,2,7.2305631534092925,Salaried,male,3.0,3.0,Deluxe,3.0,2.0,0,2,Manager,12.665839684204338,0,Married,No Car,1_child,30s,0,9.0,32.93118317893128,1,1.0,2.0
2652,30,Self Enquiry,2,6.803505257608338,Salaried,female,3.0,3.0,Deluxe,3.0,3.0,0,1,Manager,12.738877936884217,0,Divorced,No Car,1_child,30s,0,9.0,25.477755873768437,1,1.0,2.0
2653,34,Self Enquiry,2,7.0,Small Business,male,3.0,3.0,Deluxe,3.0,5.0,0,2,Manager,12.624407910058276,0,Married,No Car,1_child,30s,0,9.0,32.82346056615152,1,1.0,2.0
2654,31,Self Enquiry,3,7.13966033596492,Salaried,male,3.0,3.0,Standard,3.0,2.0,0,1,Senior Manager,12.899222326086994,0,Single,No Car,2_child,30s,0,9.0,16.768989023913093,1,1.0,4.0
2655,43,Company Invited,2,6.493753839851686,Small Business,male,3.0,3.0,Basic,3.0,2.0,0,2,Executive,12.468440756144114,0,Married,No Car,1_child,40s,0,9.0,32.417945965974695,1,1.0,6.0
2656,37,Self Enquiry,2,6.398594934535208,Salaried,female,3.0,3.0,Standard,3.0,2.0,0,2,Senior Manager,12.899222326086994,0,Married,Has Car,1_child,30s,0,9.0,25.798444652173988,1,1.0,2.0
2657,34,Company Invited,3,7.621195162809845,Salaried,female,3.0,3.0,Deluxe,3.0,3.0,0,2,Manager,12.679853507043685,0,Single,Has Car,1_child,30s,0,9.0,12.679853507043685,1,1.0,4.0
2658,43,Self Enquiry,2,7.496097345175956,Small Business,female,3.0,2.0,Deluxe,3.0,5.0,0,2,Manager,12.769612154167074,0,Divorced,No Car,1_child,40s,0,6.0,25.53922430833415,1,1.0,2.0
2659,32,Company Invited,3,6.734591659972948,Small Business,male,3.0,2.0,Deluxe,3.0,2.0,0,1,Manager,12.821260987319455,0,Divorced,No Car,2_child,30s,0,6.0,16.667639283515292,1,1.0,2.0
2660,32,Company Invited,2,6.042632833682381,Salaried,male,3.0,1.0,Basic,3.0,2.0,0,2,Executive,12.44707969033332,0,Married,Has Car,1_child,30s,0,3.0,32.362407194866634,1,1.0,6.0
2661,38,Company Invited,3,7.0,Large Business,female,3.0,2.0,Deluxe,3.0,3.0,0,2,Manager,12.7405054149316,0,Single,Has Car,1_child,30s,0,6.0,12.7405054149316,1,1.0,4.0
2662,30,Self Enquiry,2,7.390798521735676,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,12.776885511558811,0,Married,No Car,1_child,30s,0,12.0,33.21990233005291,1,1.0,2.0
2663,32,Self Enquiry,2,7.090909822079984,Small Business,male,3.0,3.0,Standard,3.0,4.0,1,2,Senior Manager,12.743708637857535,0,Married,Has Car,1_child,30s,0,19.0,33.13364245842959,1,1.0,2.0
2664,50,Self Enquiry,3,6.293419278846481,Large Business,male,3.0,4.0,Basic,3.0,5.0,1,1,Executive,12.644830675692138,0,Divorced,No Car,2_child,50s,0,22.0,16.43827987839978,1,1.0,6.0
2665,39,Self Enquiry,1,5.8888779583328805,Salaried,male,3.0,3.0,Standard,3.0,8.0,0,2,Senior Manager,12.729190410425396,0,Married,Has Car,2_child,30s,0,9.0,49.64384260065905,1,1.0,2.0
2666,53,Self Enquiry,1,6.042632833682381,Salaried,male,3.0,3.0,Standard,3.0,5.0,0,1,Senior Manager,12.873904582205109,0,Married,Has Car,2_child,50s,0,9.0,50.20822787059993,1,1.0,2.0
2667,30,Self Enquiry,1,5.707110264748875,Salaried,female,3.0,3.0,Standard,3.0,2.0,0,1,Senior Manager,12.807189511642058,0,Married,No Car,1_child,30s,0,9.0,38.42156853492617,1,1.0,2.0
2668,35,Self Enquiry,1,7.186144304522325,Salaried,male,3.0,3.0,Basic,3.0,20.0,0,2,Executive,12.611541086966117,0,Divorced,Has Car,2_child,30s,0,9.0,49.18501023916786,1,1.0,6.0
2669,54,Self Enquiry,1,6.175867270105761,Large Business,male,3.0,4.0,Basic,3.0,2.0,0,1,Executive,12.7988496158975,0,Married,Has Car,1_child,50s,0,12.0,49.91551350200025,1,1.0,6.0
2670,41,Self Enquiry,1,6.042632833682381,Salaried,male,3.0,3.0,Basic,3.0,20.0,0,2,Executive,12.772340544745973,1,Married,No Car,1_child,40s,0,9.0,49.81212812450929,1,1.0,6.0
2671,38,Company Invited,1,7.313886831633462,Small Business,male,3.0,3.0,Deluxe,3.0,5.0,0,2,Manager,12.693811816140869,0,Single,No Car,1_child,30s,0,9.0,49.5058660829494,1,1.0,4.0
2672,42,Self Enquiry,1,7.496097345175956,Salaried,male,3.0,3.0,Deluxe,3.0,12.0,0,2,Manager,12.6411968744724,0,Married,No Car,1_child,40s,0,9.0,49.30066781044236,1,1.0,2.0
2673,41,Self Enquiry,1,7.591357046698551,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,12.970751804648014,0,Divorced,No Car,1_child,40s,0,12.0,50.58593203812725,1,1.0,2.0
2674,32,Company Invited,1,6.803505257608338,Small Business,female,3.0,4.0,Basic,3.0,2.0,0,1,Executive,12.480065192545888,0,Divorced,Has Car,1_child,30s,0,12.0,37.44019557763767,1,1.0,6.0
2675,42,Self Enquiry,2,6.175867270105761,Salaried,male,3.0,1.0,Deluxe,3.0,3.0,1,1,Manager,12.787173118698169,0,Divorced,No Car,1_child,40s,0,13.0,33.24665010861524,1,1.0,2.0
2676,52,Self Enquiry,2,6.175867270105761,Large Business,male,4.0,4.0,Standard,4.0,5.0,0,3,Senior Manager,13.186184766464148,0,Single,Has Car,3_child,50s,0,16.0,34.284080392806786,1,0.4,0.8
2677,31,Self Enquiry,1,6.175867270105761,Large Business,female,3.0,3.0,Basic,3.0,5.0,1,2,Executive,12.470266005413048,1,Divorced,Has Car,1_child,30s,0,19.0,37.41079801623914,1,1.0,6.0
2678,43,Self Enquiry,2,7.678326356506885,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,5,Manager,12.846454396010778,0,Married,No Car,2_child,40s,0,12.0,33.400781429628026,1,1.0,2.0
2679,48,Self Enquiry,1,6.175867270105761,Small Business,male,3.0,2.0,Basic,3.0,7.0,0,2,Executive,12.611541086966117,1,Single,No Car,2_child,40s,0,6.0,49.18501023916786,1,1.0,12.0
2680,45,Self Enquiry,1,7.496097345175956,Small Business,male,3.0,3.0,Deluxe,3.0,3.0,0,1,AVP,13.119170284906192,0,Married,No Car,1_child,40s,0,9.0,51.16476411113416,1,1.0,2.0
2681,52,Self Enquiry,2,7.2305631534092925,Salaried,female,3.0,3.0,Deluxe,3.0,2.0,0,4,Manager,12.611541086966117,0,Married,No Car,2_child,50s,0,9.0,25.223082173932237,1,1.0,2.0
2682,34,Self Enquiry,2,7.090909822079984,Salaried,female,3.0,3.0,Basic,3.0,6.0,0,4,Executive,13.0,0,Divorced,No Car,2_child,30s,0,9.0,26.0,1,1.0,6.0
2683,33,Self Enquiry,2,7.591357046698551,Salaried,male,4.0,3.0,Deluxe,3.0,5.0,0,3,Manager,12.78178954071004,0,Married,No Car,3_child,30s,0,12.0,33.23265280584611,1,0.4,0.4
2684,42,Self Enquiry,2,7.313886831633462,Salaried,male,3.0,3.0,Deluxe,3.0,3.0,0,4,Manager,12.746027853223111,0,Divorced,No Car,2_child,40s,0,9.0,33.139672418380094,1,1.0,2.0
2685,39,Self Enquiry,1,6.175867270105761,Small Business,female,4.0,4.0,Basic,4.0,7.0,0,4,Executive,12.74248121712778,0,Married,No Car,3_child,30s,0,16.0,38.22744365138334,1,0.4,1.2000000000000002
2686,31,Company Invited,1,6.8679744089702925,Small Business,female,4.0,4.0,Basic,3.0,3.0,0,3,Executive,12.737203711336292,1,Married,No Car,3_child,30s,0,16.0,38.21161113400888,1,0.4,1.2000000000000002
2687,33,Self Enquiry,1,6.734591659972948,Small Business,female,3.0,2.0,Basic,3.0,3.0,0,4,Executive,12.626232587095418,0,Divorced,Has Car,2_child,30s,0,6.0,37.878697761286254,1,1.0,6.0
2688,29,Company Invited,1,6.493753839851686,Small Business,male,3.0,1.0,Basic,3.0,3.0,0,3,Executive,12.611541086966117,0,Married,Has Car,2_child,20s,0,3.0,49.18501023916786,1,1.0,6.0
2689,35,Company Invited,1,7.186144304522325,Small Business,female,3.0,2.0,Basic,3.0,2.0,0,4,Executive,12.506180941677355,0,Married,Has Car,2_child,30s,0,6.0,37.518542825032064,1,1.0,6.0
2690,38,Self Enquiry,1,7.560601162768557,Salaried,male,3.0,4.0,Deluxe,3.0,20.0,0,4,Manager,12.832722053539037,0,Divorced,Has Car,2_child,30s,0,12.0,50.04761600880224,1,1.0,2.0
2691,27,Company Invited,2,6.803505257608338,Small Business,male,3.0,5.0,Standard,4.0,8.0,0,3,Senior Manager,12.962936134303265,0,Single,Has Car,1_child,20s,0,15.0,33.703633949188486,1,1.0,4.0
2692,37,Self Enquiry,2,7.313886831633462,Small Business,male,3.0,5.0,Deluxe,4.0,2.0,0,5,Manager,12.827981578489062,0,Divorced,Has Car,1_child,30s,0,15.0,33.35275210407156,1,1.0,2.0
2693,34,Self Enquiry,2,6.928537818164665,Small Business,female,3.0,5.0,Deluxe,5.0,3.0,0,5,Manager,12.612990031904902,0,Divorced,Has Car,2_child,30s,0,15.0,25.225980063809804,1,1.0,2.0
2694,28,Self Enquiry,2,6.8679744089702925,Salaried,female,3.0,5.0,Standard,4.0,2.0,0,4,Senior Manager,12.890610370861292,0,Divorced,Has Car,2_child,20s,0,15.0,25.781220741722585,1,1.0,2.0
2695,37,Self Enquiry,2,7.621195162809845,Small Business,male,3.0,3.0,Deluxe,3.0,4.0,0,4,Manager,12.708304447967787,0,Married,No Car,1_child,30s,0,9.0,33.04159156471625,1,1.0,2.0
2696,33,Self Enquiry,3,6.803505257608338,Small Business,female,3.0,3.0,Basic,3.0,6.0,0,4,Executive,13.0,1,Married,No Car,1_child,30s,0,9.0,13.0,1,1.0,6.0
2697,41,Self Enquiry,2,6.042632833682381,Small Business,male,3.0,3.0,Deluxe,3.0,5.0,0,3,Manager,12.520850538115411,0,Married,Has Car,1_child,40s,0,9.0,32.55421139910007,1,1.0,2.0
2698,42,Self Enquiry,3,6.175867270105761,Salaried,male,3.0,3.0,Deluxe,3.0,1.0,0,4,Manager,12.491969375205564,0,Married,Has Car,1_child,40s,0,9.0,16.239560187767232,1,1.0,2.0
2699,23,Self Enquiry,2,6.175867270105761,Large Business,male,3.0,3.0,Basic,3.0,1.0,1,5,Executive,12.480977181847626,1,Single,Has Car,1_child,20s,0,19.0,32.45054067280383,1,1.0,12.0
2700,34,Company Invited,2,6.660575149839686,Small Business,female,3.0,6.0,Basic,4.0,3.0,0,3,Executive,12.644330802262578,0,Single,No Car,2_child,30s,0,18.0,25.28866160452516,1,1.0,12.0
2701,50,Self Enquiry,1,6.175867270105761,Large Business,male,3.0,4.0,Basic,3.0,5.0,0,5,Executive,12.847929163278051,0,Married,Has Car,2_child,50s,0,12.0,50.1069237367844,1,1.0,6.0
2702,50,Self Enquiry,3,7.621195162809845,Small Business,female,4.0,3.0,Deluxe,4.0,16.0,0,1,Manager,12.611541086966117,0,Divorced,No Car,1_child,50s,0,12.0,12.611541086966117,1,1.0,1.0
2703,56,Self Enquiry,1,6.042632833682381,Salaried,male,3.0,4.0,Basic,3.0,5.0,0,4,Executive,12.659521243327031,0,Married,No Car,1_child,50s,0,12.0,49.37213284897542,1,1.0,6.0
2704,20,Self Enquiry,1,6.660575149839686,Salaried,female,3.0,4.0,Basic,3.0,5.0,0,4,Executive,12.668582642516052,0,Single,Has Car,1_child,20s,0,12.0,38.00574792754816,1,1.0,12.0
2705,18,Self Enquiry,1,6.8679744089702925,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,3,AVP,12.923914877701906,0,Married,No Car,2_child,10s,0,12.0,50.40326802303744,1,1.0,2.0
2706,40,Company Invited,2,7.560601162768557,Small Business,male,4.0,0.0,Deluxe,3.0,3.0,0,2,Manager,12.899222326086994,0,Married,No Car,1_child,40s,0,0.0,33.537978047826186,1,1.0,1.0
2707,34,Company Invited,1,6.175867270105761,Small Business,male,3.0,3.0,King,3.0,1.0,0,3,VP,13.000299692829454,0,Single,No Car,2_child,30s,0,9.0,50.70116880203487,1,1.0,4.0
2708,46,Self Enquiry,3,6.580639137284949,Large Business,male,3.0,2.0,Deluxe,3.0,3.0,0,4,Manager,12.899222326086994,0,Divorced,No Car,1_child,40s,0,6.0,16.768989023913093,1,1.0,2.0
2709,51,Self Enquiry,2,6.042632833682381,Salaried,female,3.0,6.0,Deluxe,5.0,6.0,0,3,AVP,13.256939723874362,0,Divorced,Has Car,1_child,50s,0,18.0,26.513879447748725,1,1.0,2.0
2710,53,Self Enquiry,1,6.042632833682381,Large Business,male,3.0,3.0,King,3.0,1.0,0,5,VP,13.235604558882985,0,Married,Has Car,1_child,50s,0,9.0,51.61885777964365,1,1.0,2.0
2711,37,Company Invited,1,6.803505257608338,Small Business,female,3.0,4.0,Basic,3.0,2.0,0,2,Executive,12.50116841846532,0,Single,Has Car,0_child,30s,0,12.0,37.50350525539596,0,2.0,24.0
2712,59,Self Enquiry,1,6.734591659972948,Salaried,male,3.0,3.0,King,3.0,5.0,0,5,VP,13.257699889819362,0,Single,Has Car,1_child,50s,0,9.0,51.70502957029551,1,1.0,4.0
2713,34,Company Invited,1,6.985641817639208,Salaried,male,3.0,3.0,Basic,3.0,3.0,0,4,Executive,13.10406905204867,0,Married,No Car,2_child,30s,0,9.0,51.10586930298982,1,1.0,6.0
2714,38,Self Enquiry,1,6.293419278846481,Large Business,male,4.0,4.0,Basic,3.0,20.0,0,2,Executive,12.700832909707051,1,Divorced,Has Car,2_child,30s,0,16.0,49.5332483478575,1,1.0,3.0
2715,37,Self Enquiry,1,6.493753839851686,Salaried,male,4.0,2.0,Basic,3.0,3.0,0,1,Executive,12.611541086966117,0,Married,No Car,1_child,30s,0,8.0,49.18501023916786,1,1.0,3.0
2716,22,Self Enquiry,1,6.042632833682381,Salaried,female,4.0,4.0,Basic,3.0,3.0,0,2,Executive,12.637598535549133,0,Single,No Car,1_child,20s,0,16.0,37.9127956066474,1,1.0,6.0
2717,40,Self Enquiry,2,6.398594934535208,Small Business,male,3.0,3.0,Deluxe,3.0,2.0,0,3,Manager,12.75191110326888,0,Divorced,No Car,1_child,40s,0,9.0,33.15496886849909,1,1.0,2.0
2718,46,Company Invited,1,6.042632833682381,Small Business,male,4.0,4.0,Basic,3.0,2.0,0,2,Executive,12.644330802262578,0,Married,No Car,3_child,40s,0,16.0,49.31289012882405,1,0.4,1.2000000000000002
2719,28,Self Enquiry,1,6.803505257608338,Salaried,male,3.0,4.0,Basic,3.0,3.0,0,4,Executive,12.701609996949053,0,Married,No Car,2_child,20s,0,12.0,49.53627898810131,1,1.0,6.0
2720,30,Self Enquiry,1,6.293419278846481,Salaried,male,4.0,2.0,Basic,3.0,5.0,0,2,Executive,12.87984840581083,0,Married,Has Car,2_child,30s,0,8.0,50.23140878266223,1,1.0,3.0
2721,54,Self Enquiry,2,6.175867270105761,Small Business,female,3.0,4.0,Basic,3.0,5.0,0,3,Executive,12.534714303036198,0,Married,No Car,1_child,50s,0,12.0,25.0694286060724,1,1.0,6.0
2722,38,Self Enquiry,2,6.928537818164665,Small Business,female,3.0,4.0,Basic,3.0,2.0,0,3,Executive,12.477724416509297,0,Divorced,No Car,1_child,30s,0,12.0,24.955448833018597,1,1.0,6.0
2723,48,Self Enquiry,1,6.398594934535208,Large Business,male,4.0,4.0,Standard,3.0,2.0,0,2,Executive,13.197073739513357,0,Married,Has Car,3_child,40s,0,16.0,51.468587584102096,1,0.4,0.4
2724,37,Company Invited,3,6.493753839851686,Salaried,male,3.0,3.0,Deluxe,3.0,8.0,0,4,Manager,12.80278050905021,0,Divorced,Has Car,0_child,30s,0,9.0,16.643614661765273,0,2.0,4.0
2725,45,Self Enquiry,3,6.042632833682381,Salaried,female,3.0,3.0,Deluxe,3.0,3.0,0,5,Executive,12.676079399771028,0,Divorced,Has Car,1_child,40s,0,9.0,12.676079399771028,1,1.0,2.0
2726,43,Self Enquiry,2,6.803505257608338,Salaried,male,3.0,4.0,King,3.0,5.0,0,3,VP,12.8368017219453,0,Married,Has Car,1_child,40s,0,12.0,33.37568447705778,1,1.0,2.0
2727,27,Company Invited,2,6.734591659972948,Salaried,male,3.0,3.0,Deluxe,3.0,2.0,0,4,Manager,12.706850963741102,0,Married,Has Car,0_child,20s,0,9.0,33.03781250572687,0,2.0,4.0
2728,31,Self Enquiry,2,6.175867270105761,Small Business,male,3.0,3.0,Standard,4.0,2.0,1,3,Senior Manager,12.912644313087853,1,Married,No Car,1_child,30s,0,19.0,33.57287521402842,1,1.0,2.0
2729,39,Self Enquiry,2,6.398594934535208,Small Business,male,3.0,2.0,Deluxe,3.0,3.0,0,3,Manager,12.611541086966117,0,Single,No Car,1_child,30s,0,6.0,32.790006826111906,1,1.0,4.0
2730,34,Self Enquiry,2,6.175867270105761,Small Business,female,3.0,0.0,Deluxe,3.0,1.0,0,3,Manager,12.64676331731206,0,Married,Has Car,0_child,30s,0,0.0,25.29352663462412,0,2.0,4.0
2731,50,Self Enquiry,1,6.398594934535208,Small Business,male,3.0,4.0,King,4.0,5.0,0,3,AVP,13.2626921156421,0,Single,Has Car,0_child,50s,0,12.0,51.7244992510042,0,2.0,8.0
2732,40,Self Enquiry,1,6.042632833682381,Small Business,male,3.0,4.0,King,5.0,2.0,0,4,VP,13.25913999857388,0,Divorced,Has Car,0_child,40s,0,12.0,51.71064599443814,0,2.0,4.0
2733,32,Self Enquiry,2,7.353081920515432,Salaried,male,3.0,3.0,Deluxe,3.0,3.0,0,3,Manager,12.706850963741102,0,Married,Has Car,1_child,30s,0,9.0,33.03781250572687,1,1.0,2.0
2734,31,Self Enquiry,2,6.580639137284949,Salaried,male,3.0,2.0,Deluxe,3.0,2.0,0,4,Manager,12.71599085772278,0,Single,No Car,1_child,30s,0,6.0,33.061576230079226,1,1.0,4.0
2735,35,Self Enquiry,1,6.398594934535208,Large Business,female,3.0,4.0,Basic,3.0,2.0,0,3,Executive,12.506180941677355,0,Married,No Car,1_child,30s,0,12.0,37.518542825032064,1,1.0,6.0
2736,34,Self Enquiry,1,5.8888779583328805,Small Business,male,3.0,3.0,Basic,3.0,2.0,0,4,Executive,13.0,0,Divorced,Has Car,0_child,30s,0,9.0,50.7,0,2.0,12.0
2737,47,Self Enquiry,1,6.042632833682381,Salaried,male,2.0,5.0,King,5.0,5.0,0,5,VP,13.16562591138394,0,Married,Has Car,0_child,40s,0,10.0,51.345941054397365,0,2.0,6.0
2738,51,Self Enquiry,2,6.660575149839686,Salaried,male,3.0,3.0,Standard,4.0,5.0,0,2,Senior Manager,12.710344842426322,0,Married,Has Car,2_child,50s,0,9.0,33.046896590308435,1,1.0,2.0
2739,30,Company Invited,2,6.042632833682381,Small Business,female,3.0,3.0,Deluxe,4.0,4.0,0,2,Manager,12.66218650702062,0,Single,Has Car,2_child,30s,0,9.0,25.32437301404124,1,1.0,4.0
2740,44,Self Enquiry,2,7.462214939768189,Small Business,female,3.0,3.0,Deluxe,5.0,3.0,0,2,Manager,12.839114132107342,0,Married,Has Car,2_child,40s,0,9.0,25.678228264214685,1,1.0,2.0
2741,31,Self Enquiry,1,6.803505257608338,Salaried,female,4.0,4.0,King,3.0,5.0,0,4,VP,12.706850963741102,0,Married,No Car,1_child,30s,0,16.0,38.120552891223305,1,1.0,1.0
2742,26,Company Invited,2,6.985641817639208,Small Business,male,3.0,4.0,Standard,4.0,8.0,0,3,Senior Manager,13.067666402325187,0,Married,No Car,2_child,20s,0,12.0,33.975932646045486,1,1.0,2.0
2743,20,Self Enquiry,2,6.398594934535208,Small Business,male,2.0,4.0,Deluxe,4.0,2.0,0,4,Manager,12.611541086966117,0,Married,Has Car,1_child,20s,0,8.0,32.790006826111906,1,1.0,3.0
2744,30,Company Invited,2,6.398594934535208,Small Business,female,2.0,4.0,Basic,5.0,3.0,0,3,Executive,12.661473293360718,0,Divorced,No Car,1_child,30s,0,8.0,25.32294658672144,1,1.0,9.0
2745,25,Self Enquiry,2,6.985641817639208,Small Business,female,2.0,4.0,Deluxe,5.0,3.0,0,3,Manager,12.708667489167874,0,Divorced,No Car,1_child,20s,0,8.0,25.41733497833575,1,1.0,3.0
2746,45,Self Enquiry,2,6.928537818164665,Large Business,male,3.0,4.0,Deluxe,5.0,5.0,0,3,Manager,12.899222326086994,0,Divorced,No Car,2_child,40s,0,12.0,33.537978047826186,1,1.0,2.0
2747,38,Company Invited,2,6.293419278846481,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,4,Senior Manager,12.807477274724588,0,Married,No Car,1_child,30s,0,8.0,33.299440914283934,1,1.0,3.0
2748,43,Self Enquiry,2,6.734591659972948,Small Business,male,2.0,4.0,Deluxe,5.0,8.0,0,4,Manager,12.611541086966117,0,Single,No Car,1_child,40s,0,8.0,32.790006826111906,1,1.0,6.0
2749,22,Self Enquiry,1,6.293419278846481,Large Business,male,3.0,1.0,Basic,3.0,3.0,0,4,Executive,12.486658348204813,1,Single,No Car,1_child,20s,0,3.0,48.69796755799877,1,1.0,12.0
2750,34,Self Enquiry,1,6.734591659972948,Small Business,male,3.0,3.0,Basic,3.0,2.0,0,4,Executive,12.496691650969044,0,Married,No Car,1_child,30s,0,9.0,48.73709743877928,1,1.0,6.0
2751,23,Self Enquiry,2,6.985641817639208,Small Business,male,4.0,4.0,Basic,3.0,3.0,0,4,Executive,12.66990414128776,0,Married,No Car,2_child,20s,0,16.0,32.94175076734818,1,1.0,3.0
2752,52,Self Enquiry,3,6.928537818164665,Salaried,male,3.0,4.0,Standard,4.0,6.0,0,4,Senior Manager,12.794028740522648,0,Single,Has Car,2_child,50s,0,12.0,16.632237362679444,1,1.0,4.0
2753,39,Self Enquiry,2,6.580639137284949,Salaried,male,3.0,5.0,Deluxe,4.0,28.0,0,4,Manager,12.74890843342558,0,Divorced,No Car,2_child,30s,0,15.0,33.147161926906506,1,1.0,2.0
2754,42,Company Invited,2,6.734591659972948,Salaried,male,3.0,4.0,Standard,4.0,1.0,0,3,Senior Manager,12.82196344134436,0,Single,Has Car,2_child,40s,0,12.0,33.33710494749534,1,1.0,4.0
2755,44,Company Invited,2,6.175867270105761,Salaried,male,3.0,4.0,Standard,4.0,8.0,0,3,Senior Manager,12.944506240242392,0,Married,Has Car,2_child,40s,0,12.0,33.65571622463022,1,1.0,2.0
2756,36,Self Enquiry,2,6.734591659972948,Salaried,male,3.0,4.0,Deluxe,4.0,1.0,0,3,Manager,12.956653479825867,0,Single,No Car,2_child,30s,0,12.0,33.687299047547256,1,1.0,4.0
2757,34,Self Enquiry,3,6.493753839851686,Salaried,female,3.0,5.0,Standard,4.0,1.0,0,4,Senior Manager,12.962091333532126,0,Married,Has Car,2_child,30s,0,15.0,12.962091333532126,1,1.0,2.0
2758,36,Self Enquiry,3,6.8679744089702925,Salaried,male,2.0,4.0,Standard,4.0,1.0,0,3,Senior Manager,12.920934839296413,0,Single,No Car,1_child,30s,0,8.0,16.797215291085337,1,1.0,6.0
2759,43,Self Enquiry,2,6.398594934535208,Salaried,female,3.0,4.0,Standard,4.0,4.0,0,3,Senior Manager,12.979234071820157,0,Divorced,Has Car,2_child,40s,0,12.0,25.958468143640317,1,1.0,2.0
2760,29,Self Enquiry,2,6.493753839851686,Salaried,male,3.0,4.0,Deluxe,4.0,20.0,0,3,Manager,12.793862088206213,0,Single,No Car,1_child,20s,0,12.0,33.26404142933615,1,1.0,4.0
2761,42,Self Enquiry,1,6.803505257608338,Salaried,female,3.0,3.0,Basic,3.0,5.0,1,3,Executive,12.493827215353956,0,Married,No Car,1_child,40s,0,19.0,37.481481646061866,1,1.0,6.0
2762,36,Company Invited,1,6.398594934535208,Salaried,male,3.0,4.0,Basic,3.0,16.0,1,3,Executive,12.505903126341275,1,Divorced,No Car,1_child,30s,0,22.0,48.77302219273098,1,1.0,6.0
2763,43,Self Enquiry,2,6.175867270105761,Small Business,male,2.0,4.0,Deluxe,4.0,3.0,1,3,Manager,12.833122757715191,1,Single,Has Car,1_child,40s,0,18.0,33.3661191700595,1,1.0,6.0
2764,32,Self Enquiry,2,6.660575149839686,Small Business,female,2.0,4.0,Standard,4.0,1.0,1,3,Senior Manager,12.495176207187288,0,Single,No Car,1_child,30s,0,18.0,24.990352414374577,1,1.0,6.0
2765,48,Self Enquiry,1,6.042632833682381,Small Business,male,3.0,3.0,Basic,4.0,4.0,0,2,Executive,13.13768736308971,0,Divorced,No Car,2_child,40s,0,9.0,51.23698071604987,1,1.0,6.0
2766,37,Self Enquiry,1,6.293419278846481,Small Business,female,3.0,3.0,Basic,4.0,2.0,0,2,Executive,13.0,0,Divorced,No Car,2_child,30s,0,9.0,39.0,1,1.0,6.0
2767,26,Self Enquiry,3,6.580639137284949,Small Business,male,2.0,5.0,Basic,4.0,8.0,0,4,Executive,12.732518633698604,0,Single,Has Car,1_child,20s,0,10.0,16.552274223808187,1,1.0,18.0
2768,27,Self Enquiry,1,6.042632833682381,Small Business,female,3.0,4.0,Basic,4.0,4.0,0,4,Executive,12.478866942987851,0,Divorced,Has Car,2_child,20s,0,12.0,37.43660082896356,1,1.0,6.0
2769,36,Self Enquiry,1,7.390798521735676,Small Business,male,2.0,4.0,Deluxe,4.0,3.0,0,3,Senior Manager,12.719767150119376,0,Married,Has Car,1_child,30s,0,8.0,49.60709188546557,1,1.0,3.0
2770,58,Self Enquiry,1,6.493753839851686,Large Business,male,3.0,4.0,Standard,4.0,2.0,0,4,Senior Manager,13.084757040444284,0,Married,Has Car,2_child,50s,0,12.0,51.0305524577327,1,1.0,2.0
2771,31,Self Enquiry,1,6.734591659972948,Large Business,male,2.0,4.0,Basic,4.0,2.0,0,4,Senior Manager,12.756333382541026,0,Single,Has Car,1_child,30s,0,8.0,49.74970019191,1,1.0,18.0
2772,34,Self Enquiry,1,6.293419278846481,Small Business,male,3.0,4.0,Standard,5.0,3.0,0,4,Senior Manager,12.885452996662403,0,Married,No Car,1_child,30s,0,12.0,50.25326668698337,1,1.0,2.0
2773,54,Self Enquiry,1,6.803505257608338,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,3,Senior Manager,12.961422026404382,0,Single,Has Car,1_child,50s,0,8.0,50.54954590297709,1,1.0,6.0
