Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child
24,2,2,900,1,1,1,3,4,3,2,0,2,4,249480,0,1,1,0
30,1,2,1080,1,0,1,3,1,3,3,0,2,3,360660,0,0,1,0
31,2,2,780,1,0,1,3,1,3,2,0,2,3,392745,0,1,1,0
20,1,2,1320,1,0,1,3,1,3,2,0,2,3,345240,0,0,0,0
34,2,2,540,0,0,1,3,3,3,2,0,1,0,259305,1,2,0,0
58,1,2,480,2,1,2,3,3,3,20,0,2,2,506370,0,0,0,1
30,2,2,780,1,0,1,3,3,3,2,0,2,0,321765,0,1,0,0
50,1,2,840,1,0,2,3,3,4,7,0,2,2,510000,0,1,0,1
33,1,2,780,1,1,2,3,3,3,8,0,1,0,400000,0,0,0,1
23,1,3,780,1,0,1,3,3,4,3,0,2,2,251550,1,1,1,0
51,2,2,1080,1,1,2,3,1,4,6,0,2,3,508485,0,0,1,1
28,2,2,600,0,0,1,3,3,3,1,0,2,0,300000,0,0,0,0
34,2,2,960,1,0,1,3,3,3,2,0,2,0,277620,0,0,0,0
23,1,2,480,1,0,1,3,4,3,1,0,2,4,256335,1,2,1,0
47,2,2,480,0,0,1,3,1,3,2,0,2,3,359895,0,2,1,0
33,1,2,840,1,1,2,3,4,3,2,0,1,4,255825,0,2,1,1
27,2,2,780,1,0,2,3,3,3,1,0,2,0,300570,0,0,0,1
38,2,2,1860,0,1,2,3,3,3,1,0,2,0,310920,0,2,0,1
52,1,2,540,0,0,3,3,3,3,3,0,1,0,382650,0,0,1,2
53,1,1,420,0,0,3,3,2,3,6,0,4,4,267270,0,0,0,2
18,1,2,540,2,1,1,4,4,4,4,1,2,4,264585,1,1,0,0
33,1,2,780,1,1,3,3,1,3,2,0,3,3,348885,0,0,1,2
28,1,2,1440,1,0,3,3,3,3,5,0,3,0,303840,0,2,0,2
34,1,2,480,2,0,3,3,3,3,3,0,3,0,320655,0,0,0,2
43,1,2,900,2,0,3,3,2,4,2,0,3,1,437670,0,2,1,2
20,1,2,840,2,0,3,3,1,4,3,0,3,3,425430,0,0,0,2
29,1,3,540,0,1,3,3,3,4,2,0,4,0,264540,0,1,1,2
29,2,3,480,0,1,3,3,1,4,2,0,4,3,373575,0,0,0,2
38,1,2,780,0,0,3,3,3,3,3,0,4,0,329325,0,0,1,2
30,2,2,780,0,1,3,3,3,3,3,0,3,0,321615,0,0,1,2
38,1,2,1320,0,0,3,4,4,3,12,0,4,4,339855,0,0,0,2
27,2,2,720,0,1,3,3,1,3,1,1,3,3,396120,1,1,1,1
46,2,2,420,0,0,2,4,2,3,6,0,1,1,571785,0,2,0,1
57,2,1,1020,0,0,2,3,4,3,1,1,1,4,473370,0,0,0,1
25,1,2,660,0,0,3,4,1,3,3,1,1,4,438555,0,2,0,2
24,1,2,480,0,0,1,3,4,3,2,1,2,4,312690,0,1,0,0
32,1,2,840,1,1,1,3,4,4,1,1,2,4,264600,1,2,0,0
35,2,2,1560,1,1,1,3,4,3,2,1,2,4,264780,1,1,0,0
39,1,2,960,0,0,2,3,1,3,3,1,2,3,448590,0,1,1,1
40,2,2,420,0,0,3,3,3,3,4,0,3,0,400000,0,1,0,2
30,1,1,540,1,1,3,4,4,3,3,0,3,4,300000,0,1,0,2
37,2,1,480,0,0,3,3,3,3,3,0,4,0,303135,0,0,0,2
35,1,1,780,1,0,2,3,4,3,6,0,1,4,269715,0,2,0,1
52,1,2,1020,0,0,3,3,2,3,2,1,5,1,464535,0,0,1,0
38,1,1,600,2,0,2,3,3,3,2,1,2,0,315060,0,2,0,1
38,2,2,1140,1,0,1,4,4,3,8,0,3,4,259155,1,1,0,0
20,2,2,480,1,1,1,4,4,3,2,0,3,4,264240,0,2,1,0
42,2,2,1080,1,1,2,4,4,3,8,0,3,4,276960,0,2,1,1
22,1,2,540,1,1,2,4,4,3,1,0,3,4,256200,1,1,1,1
47,1,3,960,1,1,3,3,1,3,5,0,1,3,519570,0,0,1,2
51,2,2,960,1,1,1,4,4,3,2,1,3,4,280000,0,0,0,0
36,1,1,1560,0,0,2,0,3,3,3,0,2,0,300000,0,1,1,1
19,2,1,420,1,1,2,3,4,3,2,0,2,4,250000,1,1,1,1
58,2,1,1800,1,1,1,3,3,3,4,0,2,2,437640,0,2,1,0
53,1,1,540,0,0,2,3,1,3,3,0,1,3,428790,0,1,0,1
50,2,1,1020,0,0,2,3,3,3,1,0,1,2,454830,0,2,1,1
30,2,1,1440,1,0,1,3,4,3,5,0,2,4,267030,0,0,0,0
53,2,1,540,0,1,2,3,1,3,4,0,2,3,383040,0,0,1,1
36,1,1,780,2,0,2,3,3,3,1,0,2,0,300000,0,2,0,1
51,1,1,960,1,1,1,3,1,4,20,0,2,4,266970,0,0,1,0
27,2,1,900,1,0,2,3,4,3,1,0,1,4,272580,0,1,0,1
54,1,1,1020,1,0,1,3,3,3,5,0,2,0,400000,0,2,0,0
32,2,1,1260,0,1,1,3,4,3,1,0,1,4,300000,1,1,1,0
45,1,1,780,2,1,2,3,3,3,1,0,2,0,297300,0,1,1,1
38,2,1,900,1,1,1,3,4,3,2,0,2,4,266535,0,2,0,0
33,2,1,1440,1,0,1,3,4,3,1,0,1,4,260000,0,1,0,0
50,1,2,960,1,0,3,4,1,3,2,0,2,3,472995,0,1,1,2
30,1,2,480,1,1,1,3,1,4,4,0,1,3,262065,0,1,0,0
38,2,2,480,0,0,1,3,3,4,1,0,2,0,262515,0,1,0,0
57,1,1,1860,0,0,1,3,3,4,3,0,1,2,417120,0,0,1,0
54,1,2,360,0,0,1,3,1,4,2,0,1,3,300000,1,0,0,0
30,1,2,1020,1,0,1,3,3,4,20,0,2,3,308610,0,1,0,0
52,2,2,960,1,0,1,3,1,4,2,0,1,3,440000,0,1,1,0
43,1,1,720,0,0,1,3,1,4,2,0,1,3,349005,0,1,1,0
50,1,1,540,2,0,1,3,1,4,5,0,1,3,344025,0,1,1,0
51,2,2,660,0,1,1,3,1,4,4,0,2,3,360285,1,2,1,0
30,2,3,660,0,0,1,3,3,4,1,0,2,0,299730,0,1,0,0
31,2,2,960,1,1,1,3,4,4,1,0,2,4,300000,1,1,0,0
55,2,1,960,2,1,1,3,1,4,20,0,2,3,375570,0,1,1,0
30,1,2,960,1,0,1,3,4,4,7,0,2,4,254790,1,1,0,0
28,2,2,960,0,0,1,3,1,4,5,0,2,3,300000,0,0,1,0
35,1,1,480,1,1,1,3,2,5,4,0,2,1,261465,0,2,1,0
26,2,1,960,2,0,1,3,4,4,2,0,2,4,300000,1,1,1,0
45,2,1,1680,0,0,1,3,1,4,2,0,2,3,378750,0,0,0,0
52,1,3,1020,1,1,1,3,3,4,1,0,2,0,346200,0,2,1,0
56,2,2,840,1,0,1,3,3,4,1,0,2,2,423795,0,1,1,0
57,2,2,540,1,0,3,3,2,3,6,1,1,1,522795,1,1,1,2
58,1,2,960,1,1,2,3,2,3,2,1,1,1,556005,0,0,1,1
36,1,1,720,2,0,2,3,4,3,1,1,1,4,264045,0,0,1,1
29,1,1,420,0,1,1,3,1,3,3,1,2,3,358800,0,2,1,0
30,1,1,600,0,1,1,3,3,3,5,1,1,0,360000,0,2,0,0
31,2,2,600,1,0,3,4,4,3,8,0,3,4,312285,1,2,1,2
54,2,1,960,0,0,2,3,2,3,2,0,2,1,506685,0,0,1,1
58,1,1,780,0,0,2,3,2,3,24,0,2,1,545295,0,0,1,1
53,1,2,720,0,1,1,3,1,4,5,1,2,3,324870,0,1,1,0
55,2,2,540,1,0,1,3,3,4,2,1,2,2,454140,0,1,0,0
44,2,2,1020,2,0,1,3,1,4,2,1,2,3,266670,1,0,0,0
23,2,1,1560,1,0,1,3,4,4,2,1,2,4,260250,1,1,0,0
61,2,1,1980,1,0,1,3,3,4,20,1,2,2,468915,0,0,1,0
39,1,3,960,1,1,1,3,1,4,3,1,1,3,400000,0,2,0,0
43,2,1,540,2,0,1,3,1,4,5,1,2,3,400000,0,1,1,0
56,1,1,480,1,0,2,3,2,3,6,1,1,1,540705,0,0,0,1
55,1,2,360,1,0,1,4,0,3,7,0,3,2,390000,0,1,0,0
40,2,1,780,0,0,1,5,3,3,3,0,2,0,302805,0,0,1,0
34,1,3,1200,1,1,1,3,1,4,2,0,3,3,260550,0,2,1,0
36,2,2,2040,1,1,1,3,3,3,4,0,4,0,334995,0,0,0,0
38,1,2,960,1,0,2,3,4,3,2,0,4,4,250710,1,1,0,1
55,2,2,1020,1,1,1,3,3,3,3,0,5,0,336165,0,0,1,0
53,1,3,840,1,0,1,3,1,4,1,0,4,3,372660,0,2,1,0
20,2,3,780,1,1,2,3,4,3,2,0,4,4,255135,0,0,1,1
21,2,2,780,1,0,1,3,4,3,3,0,4,4,246300,1,1,1,0
37,2,2,900,1,1,1,3,4,3,2,0,3,4,300000,0,2,0,0
38,1,2,540,1,0,2,3,3,3,6,0,4,0,343140,0,0,0,1
38,1,3,1320,1,1,1,3,4,3,2,0,4,4,343140,0,2,0,0
24,2,2,900,1,0,2,4,4,3,2,0,4,4,261255,1,2,0,1
21,2,2,720,1,0,1,3,4,3,2,0,4,4,300000,1,1,1,0
32,2,2,1320,1,0,2,3,3,3,2,0,3,0,299100,0,1,0,1
22,2,2,900,1,0,1,3,4,3,2,0,4,4,255645,1,1,1,0
27,1,3,780,1,0,2,3,3,3,4,0,4,0,302625,1,1,0,1
59,1,2,1320,1,0,1,3,3,4,5,0,4,2,570000,0,2,1,0
32,2,2,720,1,0,1,3,4,3,3,0,4,3,252405,0,0,1,0
24,2,2,660,1,1,1,4,4,3,8,0,3,4,261930,0,1,0,0
26,1,2,480,1,0,1,3,4,3,8,0,3,4,254025,0,2,1,0
43,2,2,900,0,0,2,3,1,3,1,0,4,3,316980,0,0,1,1
35,2,2,720,0,0,1,3,1,3,4,0,3,3,355950,0,1,1,0
30,1,3,840,0,1,1,3,4,4,20,0,3,4,266310,0,0,1,0
30,2,2,660,0,1,1,3,4,3,2,0,3,4,260745,0,0,1,0
27,1,3,1260,0,0,1,3,1,3,2,0,3,3,348300,0,1,0,0
20,2,2,780,0,0,2,3,3,3,12,0,4,0,247410,1,1,1,1
22,1,3,1320,1,1,1,3,4,3,2,1,3,4,263685,0,2,1,0
50,1,3,960,0,0,1,3,3,4,4,1,4,2,500925,1,0,1,0
25,2,2,1380,0,0,1,3,4,3,3,1,3,4,259575,0,1,1,0
38,2,2,480,0,1,2,4,3,3,3,0,1,0,269220,0,1,1,1
50,1,2,900,0,0,2,4,3,3,24,0,2,2,444960,0,1,1,1
51,2,1,1020,1,1,1,3,3,3,4,0,5,2,278460,0,1,0,0
27,1,1,840,1,0,1,3,4,3,3,0,5,4,270675,1,0,1,0
33,1,1,480,1,1,2,3,4,3,2,0,4,4,270750,0,0,0,1
30,2,1,600,1,0,1,3,4,3,1,0,3,4,257925,1,1,1,0
36,2,1,1080,2,1,2,3,4,3,1,0,4,4,260130,0,1,1,1
36,2,1,1080,1,0,2,3,3,3,4,0,5,0,309030,0,1,1,1
32,2,1,1500,1,1,1,3,4,3,2,0,4,4,259860,1,0,0,0
40,1,1,480,2,1,2,4,4,3,2,0,3,4,340605,0,0,1,1
29,1,1,780,0,1,2,3,3,3,3,0,4,0,285465,0,0,1,1
59,1,1,1140,0,1,1,3,2,4,6,0,5,1,525255,0,0,1,0
38,1,1,480,1,1,1,3,4,3,4,1,3,4,260000,0,0,0,0
56,1,2,720,1,1,2,4,1,3,2,1,2,3,427830,0,0,1,1
37,1,1,720,1,0,2,5,3,3,3,0,1,0,362310,0,1,0,0
34,2,2,1080,0,0,2,4,3,3,1,0,4,0,332550,0,1,1,1
47,2,1,840,0,0,2,3,4,4,2,1,4,4,267540,1,0,0,1
40,1,1,1680,0,0,1,3,3,3,2,1,4,2,449550,0,2,1,0
54,1,2,840,1,0,2,4,2,3,2,0,1,2,562470,0,2,1,0
46,1,3,1320,0,1,2,4,3,3,7,0,2,0,330000,0,2,0,1
43,1,2,540,0,1,2,4,1,3,2,1,2,3,446430,0,2,0,1
24,2,1,900,0,0,2,4,4,3,1,0,2,4,268350,0,1,0,0
42,1,3,660,1,0,2,4,3,3,3,0,2,0,385650,0,1,0,0
30,2,3,1440,0,0,2,4,3,3,3,0,2,0,397260,0,0,1,1
38,1,2,720,2,0,2,4,1,3,2,0,2,3,377700,0,2,0,1
34,1,3,960,1,0,2,4,1,4,2,0,2,3,321090,0,0,0,0
56,2,2,480,1,1,2,4,3,3,6,0,2,2,413505,0,1,1,1
61,1,3,420,0,0,2,4,3,3,4,0,1,0,393480,0,1,0,0
40,2,2,900,0,0,2,4,3,3,5,0,2,0,359655,0,0,0,1
33,1,2,600,1,1,2,4,1,3,2,0,2,3,385560,0,0,1,1
40,1,2,420,0,0,2,4,3,3,5,0,2,0,323190,0,2,0,1
20,1,2,480,2,0,2,4,4,3,2,0,2,4,255600,1,1,1,1
35,2,3,780,2,0,2,4,4,3,2,0,2,4,256170,1,1,1,0
25,2,2,660,0,1,2,4,4,3,2,0,2,4,300000,1,1,1,0
29,1,2,480,1,0,2,4,4,3,2,0,2,4,369585,0,0,1,0
20,2,2,840,1,1,2,4,4,4,3,0,2,4,260000,1,1,1,0
30,1,2,1020,1,0,2,4,4,3,2,0,2,4,300000,0,0,0,0
28,1,2,360,1,1,2,4,1,3,2,0,1,3,380000,0,0,0,0
24,1,2,1440,1,0,2,4,4,3,2,0,2,4,263640,1,1,0,1
44,2,2,1380,1,0,2,4,3,3,5,0,2,2,377730,0,2,0,0
30,1,2,720,1,0,2,4,4,3,2,0,2,4,260000,1,0,1,0
26,2,2,1080,1,0,2,4,4,3,8,0,2,4,262770,0,1,1,0
39,1,2,660,0,0,2,4,4,3,32,0,2,4,371610,1,1,0,1
58,2,2,840,1,1,2,4,3,3,20,0,1,2,508455,0,2,0,1
40,1,2,840,0,0,2,4,1,3,2,0,2,3,423540,0,0,1,1
53,1,2,900,1,1,2,4,1,4,1,0,2,3,432885,0,0,1,0
31,1,2,780,0,0,2,4,1,3,8,0,1,3,360000,0,1,0,0
57,1,2,840,1,0,2,4,3,3,2,0,1,2,400000,0,1,0,1
35,2,2,900,0,1,2,4,1,3,5,0,1,3,351900,0,2,1,0
52,2,2,900,1,1,2,4,1,3,5,0,1,0,341145,0,0,0,0
38,2,2,720,1,0,2,4,3,3,2,0,2,2,449460,0,1,1,1
32,1,2,480,1,1,2,4,1,3,2,0,1,3,382245,0,2,1,1
50,1,2,600,1,0,2,5,4,3,2,0,1,4,274275,0,2,0,1
47,1,2,900,0,0,2,4,3,3,3,0,2,0,340000,0,1,0,0
22,1,2,600,1,0,2,4,1,4,3,0,2,3,461640,1,0,0,0
50,1,2,420,0,1,2,4,1,3,12,0,2,3,459240,0,1,1,0
58,1,2,1800,1,0,2,4,3,3,5,0,2,2,527385,0,1,0,1
20,2,2,1020,1,0,2,4,4,3,3,0,4,4,300000,1,2,1,1
55,1,2,840,0,0,3,2,3,3,5,0,2,3,353970,0,1,0,2
50,2,2,420,0,0,2,4,1,3,2,1,1,3,488235,0,2,1,1
42,1,2,900,0,0,2,4,3,3,3,1,1,0,358635,0,2,0,1
41,2,3,660,0,0,2,4,1,3,5,1,2,3,374745,0,0,1,1
30,1,2,720,0,0,2,4,4,3,1,1,1,4,351315,0,0,0,1
57,1,1,600,0,0,2,3,2,3,4,1,1,1,525225,0,0,1,0
38,1,1,480,0,1,2,4,4,4,7,0,2,4,276705,0,2,1,1
38,1,1,840,1,0,2,5,4,4,7,0,2,4,269355,0,1,1,1
40,2,1,2100,2,1,2,4,3,3,3,0,1,0,345300,0,1,1,1
27,1,1,540,1,0,2,5,4,3,3,0,1,4,321315,0,0,1,1
30,1,1,1740,0,0,2,4,4,3,7,0,2,4,343200,0,2,1,1
50,1,1,480,1,0,2,5,4,3,1,0,1,4,300000,0,0,1,1
60,1,1,600,0,1,2,4,3,3,5,0,1,2,400000,0,0,1,1
54,1,1,660,1,1,2,4,3,3,12,0,2,2,486405,0,2,1,1
58,1,1,540,0,0,2,4,3,3,5,0,1,2,569040,0,1,1,1
30,1,1,720,0,0,2,4,4,3,5,0,2,4,370425,0,0,1,1
45,1,1,780,0,1,2,4,1,3,2,0,2,3,424905,0,2,0,1
37,2,1,1800,0,1,2,5,3,3,3,0,2,0,319710,0,0,0,1
54,2,1,660,0,1,2,4,1,3,2,0,1,3,421200,0,1,0,1
31,2,1,660,1,1,2,5,3,3,4,0,1,0,315435,0,2,0,1
40,1,1,540,1,1,2,4,4,3,3,0,2,4,311505,0,0,0,1
57,1,1,1380,1,1,2,4,3,3,2,0,1,0,345735,0,0,0,1
46,2,1,420,1,1,2,5,4,3,8,0,2,4,279975,0,1,0,1
41,2,1,840,0,0,2,4,4,3,1,0,2,4,349140,0,0,1,0
48,1,1,360,0,1,2,4,1,3,5,0,1,3,401265,0,0,0,1
35,1,1,1080,1,0,3,2,4,3,3,0,2,4,319980,0,0,0,2
55,1,1,1440,1,1,2,4,3,3,6,1,2,0,451770,0,1,1,1
53,1,2,420,2,0,2,4,3,3,6,0,1,2,493440,0,0,1,1
52,1,1,480,0,0,2,4,2,3,5,0,2,1,553560,0,2,1,1
20,1,2,780,2,0,1,3,4,3,2,0,2,4,254625,1,1,0,0
34,2,2,840,0,0,1,3,4,3,2,0,2,4,258825,0,2,1,0
55,1,3,720,1,0,1,3,3,3,3,0,1,2,439950,0,1,1,0
38,1,2,900,2,0,1,3,4,3,2,0,2,4,260460,1,1,0,0
22,1,2,960,0,0,2,3,4,3,2,0,2,4,262425,1,1,0,1
45,1,2,780,1,0,2,4,3,3,8,0,2,2,426540,0,1,0,1
22,2,2,1140,2,0,3,3,4,3,3,0,3,4,303015,0,0,1,2
25,1,2,780,1,0,2,3,3,3,3,0,4,0,298245,1,2,0,1
38,2,2,660,1,1,2,3,3,3,3,0,4,0,318810,0,0,0,1
34,1,2,960,1,0,2,4,3,3,2,0,4,0,363165,0,2,0,1
23,1,2,840,1,1,2,3,4,3,2,0,4,4,256920,0,1,0,1
19,2,2,1020,2,0,1,3,4,3,2,0,2,4,258420,1,1,0,0
31,1,2,840,0,0,2,3,1,3,2,0,4,3,400000,0,0,1,1
57,2,2,480,0,1,2,3,2,3,12,0,5,1,417495,0,0,1,1
39,1,2,360,0,1,2,3,4,3,2,0,3,4,261300,0,2,1,1
38,1,2,480,2,1,3,0,3,3,3,0,2,0,314985,0,0,0,2
40,2,2,840,1,0,3,3,1,3,5,0,2,3,377820,0,0,0,2
26,2,2,840,1,0,1,3,4,3,1,1,1,4,270000,1,0,0,0
26,1,1,960,1,0,1,3,4,3,2,0,1,4,300000,0,1,1,0
36,2,1,480,2,0,1,3,1,3,2,0,2,3,364875,0,1,0,0
20,1,1,1020,1,0,1,3,4,3,4,0,2,4,253140,1,1,1,0
31,1,1,600,2,1,1,3,4,3,3,0,2,4,297765,1,0,1,0
30,2,1,780,0,0,2,3,3,3,2,0,2,0,271290,0,1,1,1
55,1,1,840,1,1,1,3,4,3,24,0,1,4,272235,0,1,0,0
52,1,1,2100,0,0,2,5,3,3,3,1,4,0,315435,0,1,0,1
33,1,2,600,2,0,2,5,3,3,4,0,2,0,343140,0,1,0,1
34,1,2,780,0,0,2,5,3,3,3,0,2,0,455160,0,1,1,1
40,2,3,1920,1,0,2,5,3,3,12,0,1,0,344850,0,2,1,1
28,1,1,360,1,0,2,3,3,3,4,0,3,0,301860,0,1,0,1
30,1,1,1020,1,1,2,3,4,3,2,0,4,4,257715,0,0,1,1
51,1,1,600,2,0,3,4,4,3,1,0,4,4,369045,0,0,0,2
51,1,2,960,2,0,2,3,3,3,5,0,2,2,486870,0,2,0,1
51,1,1,1320,0,0,2,3,3,3,6,0,4,0,324915,0,0,0,1
37,1,1,900,2,0,2,3,4,3,2,1,3,4,268440,0,0,1,1
32,2,1,900,2,0,3,3,4,3,4,1,4,4,347700,1,0,0,2
40,1,1,780,0,0,2,3,3,3,5,0,4,0,321750,0,2,1,1
26,2,1,540,1,0,2,5,4,3,2,0,2,4,250905,0,1,0,0
21,1,2,1260,1,1,2,6,4,3,7,0,2,4,300000,1,0,0,1
27,1,2,540,1,0,2,4,4,3,3,0,3,4,300000,0,1,0,1
30,2,2,900,1,1,2,3,3,3,1,0,4,0,323175,0,0,1,1
50,2,2,960,1,0,3,3,3,3,1,0,3,2,509385,0,2,1,2
34,1,2,540,1,1,3,3,3,3,2,0,4,0,508665,0,0,0,2
40,1,2,600,1,0,3,3,4,3,2,0,3,4,335565,0,0,0,2
28,1,2,1020,1,0,2,3,3,3,2,0,3,0,309315,0,0,1,1
40,1,2,660,1,0,2,4,3,3,7,0,4,0,366150,0,2,0,1
23,1,2,480,1,0,2,3,4,3,4,0,5,4,258015,1,1,1,1
57,1,2,1980,2,0,3,3,4,3,24,0,4,4,257640,1,0,0,2
30,1,2,1080,1,1,2,3,3,3,7,0,3,0,312255,0,0,1,1
50,1,3,1200,1,0,2,3,3,3,2,0,3,0,363150,0,1,0,1
30,1,3,960,1,0,2,3,2,4,2,0,4,1,264000,0,1,0,1
52,1,3,900,1,1,2,3,2,4,6,0,5,1,472905,1,0,0,1
30,2,2,540,1,0,2,3,3,3,5,0,4,0,317325,0,1,0,1
33,2,2,1800,1,1,2,3,4,3,3,0,4,4,337770,0,2,1,1
29,2,2,780,0,0,2,5,3,3,3,0,2,0,301965,1,1,0,0
45,1,2,600,1,0,2,5,3,3,7,0,2,0,352155,0,1,0,1
56,2,2,720,1,0,2,5,1,3,4,0,2,3,400000,0,2,1,1
56,2,1,1560,0,0,2,5,3,3,3,0,2,2,519000,0,0,1,1
34,2,2,900,0,0,2,3,3,3,1,0,3,0,331695,0,2,0,1
52,1,2,540,0,0,2,3,3,3,1,0,4,0,429270,0,0,1,1
49,1,2,960,0,0,3,3,1,4,24,0,4,3,370815,0,0,0,2
58,1,1,540,0,0,2,3,3,3,5,0,3,1,473775,0,0,1,1
21,1,2,900,0,0,2,3,3,4,3,0,4,0,250485,0,2,1,1
54,2,2,1020,0,1,2,3,3,3,4,0,4,0,300000,0,0,1,1
40,2,3,780,0,0,2,3,3,3,1,0,4,0,300000,0,0,0,1
42,1,2,660,0,0,2,3,3,3,5,0,3,0,260760,0,0,0,1
51,1,2,780,0,0,2,3,3,3,3,0,4,0,315915,0,0,0,1
33,1,2,1920,0,0,3,3,3,3,2,0,4,0,332490,0,0,1,2
40,1,2,540,0,1,2,3,3,3,12,0,4,0,338925,0,2,0,1
36,2,2,960,0,0,2,3,3,3,3,0,3,0,344715,0,2,0,1
58,1,2,480,0,0,2,3,2,4,4,0,3,1,508365,0,2,1,1
42,2,2,900,0,0,3,3,3,3,20,0,4,2,473235,0,1,1,2
23,1,2,1200,0,0,2,4,3,3,3,0,4,0,313725,0,1,0,1
36,1,2,780,0,0,2,3,3,3,3,0,4,0,293580,0,0,1,1
37,2,2,1620,0,1,2,3,3,3,3,0,4,0,309060,0,0,1,1
35,2,2,960,0,0,2,3,3,3,2,0,3,0,306345,0,0,1,1
29,1,2,960,0,1,2,3,1,3,1,0,4,3,348930,0,0,1,1
30,2,2,540,0,0,2,4,4,3,2,0,4,4,321180,0,0,1,1
50,1,2,900,0,1,2,3,1,4,5,0,4,3,370785,0,0,1,1
37,1,2,1980,0,0,2,3,3,3,5,0,4,0,309855,0,1,0,1
41,1,2,1500,1,0,2,3,3,3,3,1,4,0,400000,0,0,0,1
22,2,2,420,1,0,2,3,4,3,2,1,4,4,258570,1,0,1,1
52,2,2,540,1,0,2,3,1,4,1,1,3,3,393675,1,2,0,1
40,1,2,1440,1,0,2,3,3,3,5,1,3,0,360000,0,1,0,1
36,2,2,2040,0,0,2,3,3,3,2,1,4,0,321390,0,0,0,1
40,1,1,480,1,0,2,5,4,3,2,0,2,4,262230,1,1,1,1
59,2,1,480,0,0,2,5,3,3,1,0,2,2,557625,0,2,1,1
37,2,1,1020,1,1,2,5,3,3,3,0,1,2,374295,0,2,1,1
60,1,1,480,1,1,2,5,4,3,7,0,2,4,353370,0,2,0,1
30,2,1,480,1,1,2,5,4,3,2,0,1,4,294255,1,1,0,1
54,1,1,360,1,0,2,5,3,3,3,0,1,3,345450,0,1,1,1
38,2,1,780,1,0,2,3,3,3,6,0,5,0,312825,0,0,1,1
30,1,1,420,2,0,2,3,4,3,1,0,4,4,257625,1,0,0,1
40,2,1,1020,1,1,2,3,4,3,2,0,3,4,260535,0,1,1,1
45,1,2,540,1,0,3,3,4,3,5,0,1,4,300000,0,2,0,2
28,2,2,1740,1,0,2,4,4,3,2,0,4,4,326025,1,0,0,1
34,1,1,600,0,0,2,3,3,3,3,0,3,0,326130,0,1,0,1
48,1,1,600,0,1,2,4,4,3,16,0,4,4,262650,1,0,0,1
33,2,1,1620,0,1,2,3,3,3,2,0,3,0,345030,0,1,1,1
42,2,1,1320,0,0,2,3,3,3,20,0,4,0,337215,0,0,0,1
31,2,1,780,0,0,2,3,3,3,5,0,4,0,310000,0,0,1,1
40,1,1,480,0,1,3,3,4,3,5,0,4,4,271830,0,0,1,2
19,1,1,660,0,0,2,3,4,3,2,0,3,4,247350,0,1,1,1
39,1,1,480,0,0,2,3,4,3,2,0,4,4,258225,0,2,1,1
33,1,1,480,0,0,2,3,3,3,5,0,4,3,371220,0,1,1,1
42,1,1,480,0,1,2,3,3,3,5,0,3,2,500000,0,2,1,1
32,1,2,660,0,0,2,6,3,3,3,0,2,0,392145,0,1,0,0
36,1,1,1440,0,0,3,3,4,4,7,1,5,4,310815,1,0,1,2
29,1,1,600,0,1,3,5,3,4,3,0,1,2,474060,0,2,1,0
27,1,1,960,2,0,2,6,4,3,7,0,2,4,310000,1,1,0,1
21,1,1,420,1,1,2,3,4,3,3,0,4,4,305280,0,1,1,1
38,1,1,600,0,0,2,3,1,3,1,0,3,3,426570,0,0,1,1
55,1,1,960,0,0,2,3,2,3,2,0,2,1,540000,0,0,1,1
28,1,1,960,0,1,3,3,4,3,3,0,4,1,462885,0,1,1,2
56,1,3,900,1,0,2,3,2,3,6,0,5,1,559605,0,0,1,1
28,2,3,1800,1,0,3,4,4,3,3,0,2,4,300000,0,1,0,2
43,1,2,960,0,1,3,4,3,3,5,0,2,0,318615,0,2,1,2
49,1,2,420,1,0,4,4,1,3,5,0,2,3,357525,0,1,0,3
59,1,2,420,0,0,3,4,1,3,6,0,2,3,400000,1,1,1,2
40,1,2,1860,1,0,3,4,3,3,3,0,1,0,300000,0,0,0,2
36,1,2,960,1,0,3,4,3,3,2,0,2,0,405720,0,2,1,2
29,1,2,900,0,0,3,4,4,3,3,1,2,4,314655,0,0,0,2
38,1,1,780,0,1,3,4,4,3,3,0,2,4,311670,0,2,1,2
50,1,1,1860,0,0,3,5,3,3,3,0,2,0,356160,0,1,0,2
35,1,1,1440,2,1,3,4,3,3,3,0,2,0,370000,0,0,1,2
36,2,2,780,0,0,2,3,3,3,3,0,3,0,292890,0,2,1,1
55,2,1,900,0,0,1,1,1,3,1,0,2,2,500000,0,0,0,0
20,2,2,1020,1,1,3,4,4,3,12,0,1,4,319230,0,1,0,2
29,2,2,540,1,0,3,4,3,3,7,0,2,0,351450,1,0,1,2
38,1,2,600,1,1,1,3,4,3,2,0,4,4,265485,1,1,1,0
51,1,1,1920,1,0,3,4,2,3,5,0,2,1,559335,0,0,0,2
54,2,3,960,1,1,2,3,1,3,16,1,4,3,319845,1,0,1,1
54,2,2,840,0,1,2,3,3,3,4,1,3,2,377625,0,0,1,1
53,1,2,600,1,1,3,4,1,4,5,0,2,3,354435,0,0,1,2
35,1,3,840,1,0,4,4,1,3,2,0,1,3,382860,0,1,0,3
