id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup
2504,40,Company Invited,2,840.0,Small Business,male,3.0,4.0,Super Deluxe,4.0,1.0,0,2,AVP,12.992439185287957,0,Divorced,No Car,2_child,40s
2505,53,Self Enquiry,2,1080.0,Small Business,male,3.0,4.0,Deluxe,4.0,1.0,0,1,AVP,13.222255770090342,0,Single,Has Car,2_child,50s
2506,36,Company Invited,2,2040.0,Large Business,female,2.0,4.0,Deluxe,4.0,2.0,0,2,AVP,12.97395849217175,0,Married,Has Car,1_child,30s
2507,59,Self Enquiry,2,420.0,Small Business,male,2.0,4.0,Standard,4.0,5.0,0,2,Senior Manager,12.859922710018209,1,Married,Has Car,1_child,50s
2508,30,Self Enquiry,2,660.0,Salaried,male,3.0,4.0,Deluxe,4.0,28.0,0,2,AVP,12.893367735964604,1,Divorced,Has Car,2_child,30s
2509,33,Company Invited,3,1860.0,Small Business,male,2.0,4.0,Deluxe,4.0,8.0,0,2,Manager,12.826046801352204,0,Single,No Car,1_child,30s
2510,53,Self Enquiry,2,1620.0,Small Business,male,2.0,4.0,Deluxe,4.0,5.0,0,1,Manager,12.735924124394684,0,Single,No Car,1_child,50s
2511,36,Self Enquiry,3,840.0,Small Business,female,3.0,4.0,Basic,4.0,3.0,0,1,Executive,12.680647062790603,0,Divorced,No Car,2_child,30s
2512,32,Company Invited,2,960.0,Large Business,male,3.0,4.0,Basic,4.0,1.0,0,2,Executive,12.611541086966117,0,Divorced,No Car,2_child,30s
2513,38,Company Invited,3,900.0,Small Business,female,2.0,4.0,Deluxe,4.0,8.0,0,1,Manager,12.739538044549738,0,Married,Has Car,1_child,30s
2514,42,Self Enquiry,2,480.0,Salaried,male,2.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,12.868698761022166,0,Married,No Car,1_child,40s
2515,57,Company Invited,2,780.0,Salaried,male,3.0,4.0,Standard,4.0,5.0,0,2,Senior Manager,13.0502141011374,0,Divorced,No Car,2_child,50s
2516,37,Self Enquiry,2,960.0,Salaried,female,2.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,12.803771136693785,0,Married,No Car,1_child,30s
2517,55,Self Enquiry,2,480.0,Small Business,female,3.0,4.0,Deluxe,5.0,7.0,0,2,AVP,13.1946765970958,1,Single,No Car,1_child,50s
2518,23,Self Enquiry,3,1020.0,Small Business,male,2.0,4.0,Basic,4.0,3.0,0,2,Executive,12.676079399771028,0,Single,No Car,1_child,20s
2519,35,Company Invited,2,420.0,Salaried,male,3.0,4.0,Deluxe,4.0,7.0,0,2,Manager,12.75369103737478,0,Divorced,No Car,2_child,30s
2520,35,Company Invited,3,780.0,Small Business,male,2.0,4.0,Deluxe,4.0,2.0,0,2,Manager,12.731410456270916,0,Single,Has Car,1_child,30s
2521,54,Self Enquiry,3,420.0,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,12.600884542489348,1,Divorced,Has Car,2_child,50s
2522,46,Self Enquiry,3,780.0,Small Business,male,3.0,4.0,Standard,4.0,5.0,0,1,AVP,12.96858496161155,0,Divorced,No Car,2_child,40s
2523,56,Company Invited,2,360.0,Salaried,male,3.0,4.0,Standard,5.0,2.0,0,2,Senior Manager,13.122365377402328,0,Divorced,Has Car,2_child,50s
2524,54,Self Enquiry,2,420.0,Large Business,male,2.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,12.871285778220056,0,Single,No Car,1_child,50s
2525,30,Company Invited,2,1200.0,Small Business,female,2.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,12.611541086966117,0,Single,Has Car,1_child,30s
2526,42,Company Invited,2,420.0,Salaried,male,2.0,4.0,Deluxe,5.0,7.0,0,2,Manager,12.787844032647874,0,Single,No Car,1_child,40s
2527,50,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Deluxe,5.0,1.0,0,1,AVP,13.173723569554172,0,Divorced,Has Car,2_child,50s
2528,40,Self Enquiry,2,660.0,Salaried,male,2.0,4.0,Deluxe,4.0,2.0,0,2,Manager,12.647535329342324,0,Divorced,Has Car,1_child,40s
2529,60,Self Enquiry,3,960.0,Salaried,male,3.0,4.0,Deluxe,4.0,7.0,0,1,AVP,13.185818812215604,0,Married,Has Car,2_child,60s
2530,37,Self Enquiry,2,600.0,Small Business,female,2.0,4.0,Deluxe,5.0,5.0,0,2,Manager,12.778917682644368,0,Divorced,Has Car,1_child,30s
2531,45,Self Enquiry,2,1920.0,Salaried,female,2.0,5.0,Deluxe,4.0,2.0,0,2,Manager,12.7092118039646,0,Single,No Car,1_child,40s
2532,40,Self Enquiry,2,780.0,Small Business,male,3.0,4.0,Standard,5.0,4.0,0,1,Senior Manager,13.122625343088323,0,Single,No Car,2_child,40s
2533,40,Self Enquiry,2,420.0,Salaried,male,3.0,4.0,Standard,4.0,8.0,0,2,Senior Manager,12.815990379486836,0,Married,Has Car,2_child,40s
2534,41,Company Invited,3,900.0,Small Business,male,3.0,4.0,Basic,4.0,4.0,0,2,Executive,12.506180941677355,0,Single,Has Car,2_child,40s
2535,28,Self Enquiry,2,900.0,Small Business,male,3.0,4.0,Standard,4.0,5.0,0,1,Senior Manager,12.871632778661786,0,Divorced,Has Car,2_child,20s
2536,47,Company Invited,2,360.0,Small Business,female,3.0,4.0,Deluxe,5.0,2.0,0,2,Manager,12.860234685187516,0,Married,Has Car,2_child,40s
2537,55,Self Enquiry,2,420.0,Salaried,male,3.0,4.0,Standard,5.0,1.0,0,2,Senior Manager,13.01960170405074,0,Single,No Car,2_child,50s
2538,53,Self Enquiry,3,540.0,Small Business,male,3.0,4.0,Deluxe,5.0,3.0,0,1,AVP,13.010416776578417,0,Divorced,Has Car,2_child,50s
2539,50,Company Invited,2,420.0,Small Business,male,3.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,13.08307354186215,1,Married,No Car,2_child,50s
2540,27,Company Invited,2,360.0,Salaried,male,3.0,4.0,Standard,4.0,8.0,0,2,Senior Manager,12.410159771070584,0,Married,Has Car,2_child,20s
2541,26,Self Enquiry,2,420.0,Salaried,female,3.0,4.0,Basic,5.0,5.0,0,1,Executive,12.644588832653538,0,Divorced,Has Car,2_child,20s
2542,43,Self Enquiry,2,360.0,Salaried,male,3.0,4.0,Standard,5.0,2.0,0,2,Senior Manager,13.03729774259369,0,Divorced,Has Car,2_child,40s
2543,18,Self Enquiry,2,1020.0,Small Business,male,3.0,3.0,Basic,3.0,2.0,1,1,Executive,12.47749575448601,1,Divorced,No Car,0_child,10s
2544,49,Company Invited,2,1680.0,Small Business,male,3.0,0.0,Deluxe,3.0,3.0,0,2,Manager,12.720708999233024,0,Single,No Car,1_child,40s
2545,30,Self Enquiry,2,960.0,Small Business,male,3.0,2.0,Standard,3.0,28.0,0,1,Senior Manager,12.955555262488124,0,Married,No Car,1_child,30s
2546,55,Company Invited,2,540.0,Small Business,female,3.0,3.0,Deluxe,3.0,4.0,1,2,Manager,12.701472907778426,0,Divorced,No Car,0_child,50s
2547,43,Self Enquiry,3,1200.0,Small Business,male,3.0,3.0,Basic,3.0,3.0,0,1,Executive,12.7905231962309,0,Divorced,No Car,1_child,40s
2548,26,Self Enquiry,1,840.0,Small Business,female,3.0,4.0,Basic,3.0,3.0,0,2,Executive,12.691968078486322,0,Divorced,No Car,0_child,20s
2549,43,Self Enquiry,1,900.0,Small Business,male,3.0,4.0,Basic,3.0,7.0,0,2,Executive,12.779382807454194,1,Divorced,No Car,1_child,40s
2550,52,Self Enquiry,1,720.0,Small Business,male,3.0,4.0,Basic,3.0,4.0,0,2,Executive,12.611541086966117,1,Single,No Car,1_child,50s
2551,33,Company Invited,1,960.0,Small Business,female,3.0,4.0,Basic,3.0,2.0,0,2,Executive,12.577937801497283,0,Divorced,Has Car,0_child,30s
2552,34,Company Invited,1,1140.0,Large Business,male,3.0,3.0,Basic,3.0,5.0,0,2,Executive,12.644330802262578,1,Married,No Car,1_child,30s
2553,44,Self Enquiry,2,360.0,Salaried,male,3.0,4.0,Deluxe,4.0,5.0,1,2,AVP,13.034255399367494,0,Divorced,Has Car,2_child,40s
2554,36,Company Invited,2,780.0,Small Business,male,3.0,4.0,Standard,4.0,2.0,1,2,Senior Manager,12.804389781002673,1,Married,No Car,2_child,30s
2555,24,Company Invited,2,480.0,Salaried,female,2.0,4.0,Standard,4.0,2.0,1,1,Senior Manager,12.936554145736809,1,Married,No Car,1_child,20s
2556,37,Self Enquiry,2,1440.0,Salaried,male,3.0,4.0,Basic,4.0,28.0,1,2,Executive,12.611541086966117,1,Single,No Car,2_child,30s
2557,39,Company Invited,1,,Salaried,male,2.0,3.0,Deluxe,3.0,1.0,0,4,Manager,12.646045232711227,0,Married,No Car,1_child,30s
2558,31,Self Enquiry,2,1920.0,Small Business,female,3.0,3.0,Deluxe,3.0,2.0,0,1,Manager,12.691921941462429,1,Single,No Car,2_child,30s
2559,48,Self Enquiry,1,480.0,Large Business,female,3.0,5.0,Standard,4.0,6.0,0,2,Senior Manager,12.834163837756156,0,Married,No Car,2_child,40s
2560,52,Self Enquiry,1,780.0,Salaried,male,3.0,4.0,Standard,4.0,3.0,0,1,Senior Manager,12.92981207472446,0,Married,Has Car,2_child,50s
2561,22,Company Invited,1,600.0,Small Business,male,2.0,4.0,Basic,4.0,3.0,0,2,Executive,12.611541086966117,1,Single,No Car,1_child,20s
2562,55,Self Enquiry,1,780.0,Salaried,female,3.0,4.0,Deluxe,5.0,5.0,0,1,AVP,13.122365377402328,0,Divorced,No Car,1_child,50s
2563,25,Company Invited,1,480.0,Large Business,male,3.0,4.0,Basic,4.0,7.0,0,2,Executive,12.64216717996833,1,Single,Has Car,2_child,20s
2564,33,Company Invited,1,540.0,Large Business,male,3.0,4.0,Basic,4.0,7.0,0,2,Executive,12.45488784222084,1,Single,Has Car,1_child,30s
2565,47,Self Enquiry,1,480.0,Salaried,male,3.0,4.0,Standard,4.0,20.0,0,2,Senior Manager,12.899222326086994,0,Single,Has Car,2_child,40s
2566,46,Self Enquiry,1,780.0,Salaried,male,3.0,4.0,Deluxe,5.0,7.0,0,2,AVP,13.077284418186792,0,Single,Has Car,2_child,40s
2567,38,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,12.50077750041724,0,Divorced,Has Car,2_child,30s
2568,53,Self Enquiry,1,360.0,Salaried,male,3.0,4.0,Standard,4.0,5.0,0,1,Senior Manager,12.82459325795028,0,Divorced,No Car,2_child,50s
2569,50,Self Enquiry,1,1980.0,Salaried,female,3.0,4.0,Deluxe,4.0,1.0,0,2,AVP,13.191098082235804,0,Single,Has Car,2_child,50s
2570,42,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Deluxe,4.0,2.0,0,2,AVP,12.948012371209098,0,Divorced,Has Car,2_child,40s
2571,49,Company Invited,1,360.0,Salaried,male,2.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,12.99945196406996,0,Single,Has Car,1_child,40s
2572,25,Self Enquiry,1,480.0,Small Business,male,2.0,4.0,Basic,4.0,2.0,0,2,Executive,12.456115154152998,1,Divorced,No Car,1_child,20s
2573,41,Company Invited,1,420.0,Salaried,male,3.0,4.0,Standard,4.0,5.0,0,2,Senior Manager,12.87043704766419,0,Single,Has Car,2_child,40s
2574,36,Self Enquiry,1,540.0,Salaried,male,2.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,12.765691290604371,0,Single,No Car,1_child,30s
2575,40,Self Enquiry,1,720.0,Small Business,female,2.0,4.0,Basic,4.0,7.0,0,2,Executive,12.611541086966117,0,Divorced,No Car,1_child,40s
2576,51,Self Enquiry,1,240.0,Salaried,male,2.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,12.611541086966117,0,Married,No Car,1_child,50s
2577,49,Company Invited,1,540.0,Salaried,female,3.0,2.0,Deluxe,3.0,12.0,0,1,Manager,13.042347836028451,0,Married,Has Car,1_child,40s
2578,21,Company Invited,1,720.0,Small Business,male,3.0,3.0,Basic,3.0,2.0,0,2,Executive,12.438259185494015,0,Single,Has Car,0_child,20s
2579,46,Self Enquiry,1,420.0,Small Business,female,3.0,4.0,Standard,4.0,2.0,1,2,Senior Manager,12.8492966452997,0,Single,Has Car,2_child,40s
2580,46,Self Enquiry,2,2100.0,Salaried,male,3.0,3.0,Deluxe,3.0,5.0,0,1,Manager,12.925876362577396,0,Married,No Car,2_child,40s
2581,30,Company Invited,1,600.0,Small Business,female,3.0,3.0,Standard,4.0,8.0,0,5,Senior Manager,13.101529858922378,0,Married,Has Car,0_child,30s
2582,60,Company Invited,1,840.0,Small Business,male,3.0,3.0,Deluxe,5.0,1.0,0,4,AVP,12.899222326086994,0,Married,Has Car,0_child,60s
2583,43,Self Enquiry,3,900.0,Small Business,male,3.0,3.0,Deluxe,4.0,5.0,0,3,Manager,12.611541086966117,0,Married,Has Car,0_child,40s
2584,55,Company Invited,1,780.0,Salaried,male,3.0,3.0,Standard,4.0,2.0,0,3,Senior Manager,12.953461768937796,0,Single,Has Car,0_child,50s
2585,30,Self Enquiry,1,780.0,Small Business,female,3.0,3.0,Basic,4.0,1.0,1,4,Executive,12.479095291723032,0,Married,Has Car,0_child,30s
2586,30,Company Invited,1,960.0,Salaried,male,2.0,3.0,King,3.0,16.0,0,5,VP,13.16912481843922,0,Married,No Car,0_child,30s
2587,34,Company Invited,2,960.0,Small Business,female,3.0,3.0,Deluxe,3.0,1.0,0,3,Manager,12.654648327362288,0,Married,Has Car,0_child,30s
2588,30,Company Invited,2,780.0,Small Business,female,3.0,4.0,Standard,4.0,1.0,0,4,Senior Manager,12.930975243132128,0,Single,No Car,2_child,30s
2589,28,Company Invited,3,660.0,Small Business,male,3.0,4.0,Standard,4.0,2.0,0,3,Senior Manager,12.767218690596124,0,Married,Has Car,2_child,20s
2590,27,Company Invited,2,540.0,Small Business,male,3.0,4.0,Deluxe,4.0,7.0,0,3,Manager,12.706850963741102,0,Single,No Car,2_child,20s
2591,40,Self Enquiry,3,1320.0,Large Business,male,3.0,4.0,Standard,4.0,24.0,0,3,Senior Manager,12.968445003925195,0,Single,Has Car,2_child,40s
2592,45,Self Enquiry,2,540.0,Small Business,male,3.0,4.0,Standard,4.0,6.0,0,4,VP,13.211584145224888,0,Married,Has Car,2_child,40s
2593,34,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Basic,5.0,28.0,0,4,Executive,12.648788579118332,0,Single,No Car,2_child,30s
2594,39,Company Invited,3,360.0,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,3,Senior Manager,13.125620068624023,0,Single,No Car,2_child,30s
2595,35,Self Enquiry,3,900.0,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,3,Senior Manager,12.899222326086994,0,Divorced,No Car,2_child,30s
2596,30,Self Enquiry,2,900.0,Salaried,male,3.0,4.0,Standard,4.0,5.0,0,4,Senior Manager,12.935722907517526,0,Married,Has Car,2_child,30s
2597,30,Company Invited,2,540.0,Salaried,female,1.0,3.0,Basic,4.0,5.0,0,2,Executive,12.457165938251302,1,Divorced,No Car,0_child,30s
2598,47,Company Invited,2,720.0,Small Business,male,3.0,4.0,Standard,4.0,3.0,1,3,Senior Manager,12.851855644723765,0,Married,Has Car,2_child,40s
2599,40,Company Invited,2,840.0,Salaried,female,3.0,3.0,Deluxe,3.0,12.0,0,3,Manager,12.667117514653956,0,Married,No Car,0_child,40s
2600,53,Self Enquiry,1,540.0,Large Business,male,3.0,4.0,Basic,3.0,5.0,0,4,Executive,12.451900941357565,0,Divorced,Has Car,1_child,50s
2601,37,Self Enquiry,1,840.0,Small Business,male,3.0,4.0,Basic,3.0,2.0,0,3,Executive,12.515911190456738,1,Divorced,No Car,1_child,30s
2602,24,Self Enquiry,1,900.0,Small Business,male,3.0,4.0,Basic,3.0,12.0,0,4,Executive,12.63011741118956,0,Divorced,Has Car,0_child,20s
2603,38,Company Invited,1,,Small Business,female,3.0,3.0,Deluxe,3.0,3.0,0,4,Manager,12.621788369434473,0,Divorced,No Car,0_child,30s
2604,23,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Deluxe,4.0,2.0,0,3,AVP,12.889929302516244,0,Single,No Car,2_child,20s
2605,20,Self Enquiry,3,660.0,Small Business,male,2.0,3.0,Basic,4.0,2.0,0,3,Executive,12.444778474000747,0,Divorced,Has Car,0_child,20s
2606,29,Company Invited,2,840.0,Small Business,male,2.0,3.0,Basic,3.0,2.0,0,3,Executive,12.423584367824716,1,Divorced,No Car,1_child,20s
2607,26,Company Invited,3,900.0,Small Business,female,2.0,3.0,Basic,3.0,7.0,0,4,Executive,12.659711855064208,0,Single,No Car,1_child,20s
2608,33,Self Enquiry,2,,Small Business,female,2.0,0.0,Deluxe,3.0,3.0,0,4,Manager,12.600631833021335,0,Married,No Car,0_child,30s
2609,33,Self Enquiry,2,960.0,Small Business,male,2.0,1.0,Basic,4.0,2.0,0,3,Executive,12.437247856541516,0,Divorced,No Car,0_child,30s
2610,40,Self Enquiry,3,660.0,Salaried,male,3.0,3.0,Deluxe,5.0,2.0,0,4,AVP,13.122365377402328,0,Married,Has Car,0_child,40s
2611,33,Company Invited,1,900.0,Small Business,female,3.0,3.0,Basic,3.0,2.0,0,4,Executive,12.529564392843069,1,Divorced,Has Car,1_child,30s
2612,39,Company Invited,1,1980.0,Small Business,male,3.0,5.0,King,5.0,3.0,0,4,Executive,13.179492013023133,0,Married,No Car,2_child,30s
2613,34,Company Invited,2,900.0,Salaried,male,2.0,2.0,Standard,3.0,2.0,0,3,Senior Manager,12.853152327101744,0,Single,Has Car,0_child,30s
2614,45,Self Enquiry,2,840.0,Salaried,male,2.0,3.0,Basic,3.0,1.0,0,4,Executive,12.45669905940566,0,Married,No Car,1_child,40s
2615,31,Self Enquiry,2,900.0,Salaried,female,2.0,1.0,Standard,3.0,3.0,0,3,Senior Manager,12.847929163278051,0,Married,Has Car,0_child,30s
2616,30,Self Enquiry,2,480.0,Salaried,male,2.0,3.0,Deluxe,3.0,1.0,0,4,Manager,12.44306387366386,0,Married,No Car,0_child,30s
2617,49,Self Enquiry,2,2040.0,Salaried,male,2.0,2.0,Deluxe,3.0,3.0,0,3,Manager,12.724065523059728,0,Single,No Car,1_child,40s
2618,48,Self Enquiry,1,1860.0,Salaried,male,3.0,4.0,Deluxe,4.0,5.0,0,3,AVP,13.122365377402328,0,Single,No Car,2_child,40s
2619,54,Self Enquiry,1,540.0,Salaried,male,3.0,4.0,Standard,4.0,5.0,0,5,Senior Manager,12.806737145140715,1,Married,Has Car,2_child,50s
2620,28,Self Enquiry,1,960.0,Small Business,female,2.0,2.0,Basic,3.0,2.0,0,3,Executive,12.67141229028965,0,Married,Has Car,0_child,20s
2621,47,Company Invited,1,,Small Business,male,2.0,3.0,Deluxe,3.0,4.0,0,4,Manager,12.611541086966117,0,Married,Has Car,1_child,40s
2622,37,Self Enquiry,1,780.0,Small Business,female,2.0,0.0,Deluxe,3.0,1.0,0,4,Manager,12.618615977138338,0,Married,Has Car,1_child,30s
2623,44,Self Enquiry,1,1380.0,Large Business,male,2.0,2.0,Basic,4.0,7.0,0,4,Executive,12.661330589567568,0,Divorced,No Car,1_child,40s
2624,41,Self Enquiry,1,1620.0,Small Business,male,2.0,3.0,Deluxe,3.0,4.0,0,5,Manager,12.6229259940982,0,Married,Has Car,1_child,40s
2625,42,Self Enquiry,1,,Small Business,female,2.0,3.0,Deluxe,3.0,5.0,0,4,Manager,12.59749291839775,0,Divorced,Has Car,1_child,40s
2626,36,Self Enquiry,1,900.0,Salaried,female,2.0,1.0,Basic,3.0,5.0,0,3,Executive,12.492420077745766,0,Married,Has Car,1_child,30s
2627,31,Company Invited,1,2040.0,Salaried,female,2.0,3.0,Basic,3.0,4.0,0,4,Executive,12.39630449992838,0,Divorced,No Car,0_child,30s
2628,46,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Basic,3.0,4.0,0,3,Executive,13.067190990107436,0,Married,Has Car,1_child,40s
2629,29,Self Enquiry,2,1020.0,Salaried,male,2.0,5.0,Basic,4.0,12.0,0,2,Executive,12.474862376250128,1,Single,No Car,1_child,20s
2630,51,Self Enquiry,2,420.0,Small Business,female,2.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,12.790021399509367,1,Married,Has Car,1_child,50s
2631,51,Self Enquiry,2,480.0,Small Business,male,2.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,12.873904582205109,0,Married,No Car,1_child,50s
2632,34,Self Enquiry,2,1320.0,Small Business,male,2.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,13.031729446883553,0,Divorced,Has Car,1_child,30s
2633,29,Self Enquiry,2,600.0,Small Business,male,2.0,5.0,Standard,4.0,1.0,0,2,Senior Manager,12.906446153181818,0,Divorced,Has Car,1_child,20s
2634,50,Self Enquiry,3,840.0,Large Business,female,3.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,12.715450221380651,0,Married,Has Car,2_child,50s
2635,42,Self Enquiry,2,540.0,Salaried,female,2.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,13.048309865306091,0,Married,No Car,1_child,40s
2636,30,Self Enquiry,3,720.0,Salaried,male,3.0,5.0,Standard,4.0,2.0,0,2,Senior Manager,12.88408334537958,0,Married,Has Car,2_child,30s
2637,32,Self Enquiry,2,720.0,Large Business,male,3.0,5.0,Standard,4.0,2.0,1,2,Senior Manager,12.937889906904005,0,Single,No Car,2_child,30s
2638,30,No,1,780.0,Large Business,female,2.0,5.0,Basic,4.0,2.0,0,2,Executive,12.669054806863198,0,Divorced,No Car,1_child,30s
2639,34,Self Enquiry,1,600.0,Salaried,male,2.0,5.0,Basic,4.0,7.0,0,1,Executive,12.683163600246528,0,Divorced,Has Car,1_child,30s
2640,20,Company Invited,1,1080.0,Large Business,female,3.0,5.0,Basic,4.0,3.0,0,2,Executive,12.577639650232571,0,Divorced,Has Car,2_child,20s
2641,30,Self Enquiry,1,540.0,Large Business,male,3.0,5.0,Basic,5.0,7.0,0,2,Executive,12.694088083827594,1,Divorced,No Car,2_child,30s
2642,20,Self Enquiry,1,960.0,Salaried,male,2.0,5.0,Basic,5.0,2.0,0,1,Executive,12.46414308934512,0,Married,Has Car,1_child,20s
2643,33,Self Enquiry,2,900.0,Large Business,male,3.0,4.0,Basic,4.0,8.0,0,2,Executive,12.54254845357358,0,Married,No Car,1_child,30s
2644,39,Company Invited,2,600.0,Salaried,male,3.0,3.0,Deluxe,3.0,28.0,0,2,Manager,12.510283610097016,0,Single,Has Car,1_child,30s
2645,21,Self Enquiry,3,1860.0,Small Business,male,3.0,4.0,Basic,3.0,3.0,0,2,Manager,12.611541086966117,0,Single,No Car,1_child,20s
2646,60,Company Invited,3,780.0,Salaried,female,3.0,4.0,Basic,4.0,7.0,0,2,Executive,12.793862088206213,0,Divorced,No Car,2_child,60s
2647,34,Self Enquiry,2,960.0,Salaried,male,3.0,3.0,Deluxe,3.0,5.0,0,2,Manager,12.644685576887657,0,Divorced,No Car,1_child,30s
2648,34,Company Invited,2,540.0,Small Business,female,3.0,4.0,Standard,3.0,3.0,0,1,Senior Manager,12.815705056111618,0,Single,No Car,1_child,30s
2649,49,Self Enquiry,2,540.0,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,1,Manager,12.72656440135284,0,Divorced,No Car,1_child,40s
2650,28,Self Enquiry,2,420.0,Small Business,male,3.0,3.0,Basic,3.0,2.0,0,2,Executive,12.760994577396197,0,Married,No Car,1_child,20s
2651,36,Self Enquiry,2,1380.0,Salaried,male,3.0,3.0,Deluxe,3.0,2.0,0,2,Manager,12.665839684204338,0,Married,No Car,1_child,30s
2652,30,Self Enquiry,2,900.0,Salaried,female,3.0,3.0,Deluxe,3.0,3.0,0,1,Manager,12.738877936884217,0,Divorced,No Car,1_child,30s
2653,34,Self Enquiry,2,,Small Business,male,3.0,3.0,Deluxe,3.0,5.0,0,2,Manager,12.624407910058276,0,Married,No Car,1_child,30s
2654,31,Self Enquiry,3,1260.0,Salaried,male,3.0,3.0,Standard,3.0,2.0,0,1,Senior Manager,12.899222326086994,0,Single,No Car,2_child,30s
2655,43,Company Invited,2,660.0,Small Business,male,3.0,3.0,Basic,3.0,2.0,0,2,Executive,12.468440756144114,0,Married,No Car,1_child,40s
2656,37,Self Enquiry,2,600.0,Salaried,female,3.0,3.0,Standard,3.0,2.0,0,2,Senior Manager,12.899222326086994,0,Married,Has Car,1_child,30s
2657,34,Company Invited,3,2040.0,Salaried,female,3.0,3.0,Deluxe,3.0,3.0,0,2,Manager,12.679853507043685,0,Single,Has Car,1_child,30s
2658,43,Self Enquiry,2,1800.0,Small Business,female,3.0,2.0,Deluxe,3.0,5.0,0,2,Manager,12.769612154167074,0,Divorced,No Car,1_child,40s
2659,32,Company Invited,3,840.0,Small Business,male,3.0,2.0,Deluxe,3.0,2.0,0,1,Manager,12.821260987319455,0,Divorced,No Car,2_child,30s
2660,32,Company Invited,2,420.0,Salaried,male,3.0,1.0,Basic,3.0,2.0,0,2,Executive,12.44707969033332,0,Married,Has Car,1_child,30s
2661,38,Company Invited,3,,Large Business,female,3.0,2.0,Deluxe,3.0,3.0,0,2,Manager,12.7405054149316,0,Single,Has Car,1_child,30s
2662,30,Self Enquiry,2,1620.0,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,12.776885511558811,0,Married,No Car,1_child,30s
2663,32,Self Enquiry,2,1200.0,Small Business,male,3.0,3.0,Standard,3.0,4.0,1,2,Senior Manager,12.743708637857535,0,Married,Has Car,1_child,30s
2664,50,Self Enquiry,3,540.0,Large Business,male,3.0,4.0,Basic,3.0,5.0,1,1,Executive,12.644830675692138,0,Divorced,No Car,2_child,50s
2665,39,Self Enquiry,1,360.0,Salaried,male,3.0,3.0,Standard,3.0,8.0,0,2,Senior Manager,12.729190410425396,0,Married,Has Car,2_child,30s
2666,53,Self Enquiry,1,420.0,Salaried,male,3.0,3.0,Standard,3.0,5.0,0,1,Senior Manager,12.873904582205109,0,Married,Has Car,2_child,50s
2667,30,Self Enquiry,1,300.0,Salaried,female,3.0,3.0,Standard,3.0,2.0,0,1,Senior Manager,12.807189511642058,0,Married,No Car,1_child,30s
2668,35,Self Enquiry,1,1320.0,Salaried,male,3.0,3.0,Basic,3.0,20.0,0,2,Executive,12.611541086966117,0,Divorced,Has Car,2_child,30s
2669,54,Self Enquiry,1,480.0,Large Business,male,3.0,4.0,Basic,3.0,2.0,0,1,Executive,12.7988496158975,0,Married,Has Car,1_child,50s
2670,41,Self Enquiry,1,420.0,Salaried,male,3.0,3.0,Basic,3.0,20.0,0,2,Executive,12.772340544745973,1,Married,No Car,1_child,40s
2671,38,Company Invited,1,1500.0,Small Business,male,3.0,3.0,Deluxe,3.0,5.0,0,2,Manager,12.693811816140869,0,Single,No Car,1_child,30s
2672,42,Self Enquiry,1,1800.0,Salaried,male,3.0,3.0,Deluxe,3.0,12.0,0,2,Manager,12.6411968744724,0,Married,No Car,1_child,40s
2673,41,Self Enquiry,1,1980.0,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,12.970751804648014,0,Divorced,No Car,1_child,40s
2674,32,Company Invited,1,900.0,Small Business,female,3.0,4.0,Basic,3.0,2.0,0,1,Executive,12.480065192545888,0,Divorced,Has Car,1_child,30s
2675,42,Self Enquiry,2,480.0,Salaried,male,3.0,1.0,Deluxe,3.0,3.0,1,1,Manager,12.787173118698169,0,Divorced,No Car,1_child,40s
