Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child
30,Company Invited,1,960.0,Salaried,male,2.0,3.0,King,3.0,16,0,5,VP,523935.0,0,Married,No Car,0_child
34,Company Invited,2,960.0,Small Business,female,3.0,3.0,Deluxe,3.0,1,0,3,Manager,313215.0,0,Married,Has Car,0_child
30,Company Invited,2,780.0,Small Business,female,3.0,4.0,Standard,4.0,1,0,4,Senior Manager,412905.0,0,Single,No Car,2_child
28,Company Invited,3,660.0,Small Business,male,3.0,4.0,Standard,4.0,2,0,3,Senior Manager,350535.0,0,Married,Has Car,2_child
27,Company Invited,2,540.0,Small Business,male,3.0,4.0,Deluxe,4.0,7,0,3,Manager,330000.0,0,Single,No Car,2_child
40,Self Enquiry,3,1320.0,Large Business,male,3.0,4.0,Standard,4.0,24,0,3,Senior Manager,428670.0,0,Single,Has Car,2_child
45,Self Enquiry,2,540.0,Small Business,male,3.0,4.0,Standard,4.0,6,0,4,VP,546660.0,0,Married,Has Car,2_child
34,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Basic,5.0,28,0,4,Executive,311385.0,0,Single,No Car,2_child
39,Company Invited,3,360.0,Salaried,male,3.0,4.0,Standard,4.0,2,0,3,Senior Manager,501630.0,0,Single,No Car,2_child
35,Self Enquiry,3,900.0,Salaried,male,3.0,4.0,Standard,4.0,2,0,3,Senior Manager,400000.0,0,Divorced,No Car,2_child
30,Self Enquiry,2,900.0,Salaried,male,3.0,4.0,Standard,4.0,5,0,4,Senior Manager,414870.0,0,Married,Has Car,2_child
30,Company Invited,2,540.0,Salaried,female,1.0,3.0,Basic,4.0,5,0,2,Executive,257085.0,1,Divorced,No Car,0_child
47,Company Invited,2,720.0,Small Business,male,3.0,4.0,Standard,4.0,3,1,3,Senior Manager,381495.0,0,Married,Has Car,2_child
40,Company Invited,2,840.0,Salaried,female,3.0,3.0,Deluxe,3.0,12,0,3,Manager,317145.0,0,Married,No Car,0_child
53,Self Enquiry,1,540.0,Large Business,male,3.0,4.0,Basic,3.0,5,0,4,Executive,255735.0,0,Divorced,Has Car,1_child
37,Self Enquiry,1,840.0,Small Business,male,3.0,4.0,Basic,3.0,2,0,3,Executive,272640.0,1,Divorced,No Car,1_child
24,Self Enquiry,1,900.0,Small Business,male,3.0,4.0,Basic,3.0,12,0,4,Executive,305625.0,0,Divorced,Has Car,0_child
38,Company Invited,1,,Small Business,female,3.0,3.0,Deluxe,3.0,3,0,4,Manager,303090.0,0,Divorced,No Car,0_child
23,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Deluxe,4.0,2,0,3,AVP,396300.0,0,Single,No Car,2_child
20,Self Enquiry,3,660.0,Small Business,male,2.0,3.0,Basic,4.0,2,0,3,Executive,253920.0,0,Divorced,Has Car,0_child
29,Company Invited,2,840.0,Small Business,male,2.0,3.0,Basic,3.0,2,0,3,Executive,248595.0,1,Divorced,No Car,1_child
26,Company Invited,3,900.0,Small Business,female,2.0,3.0,Basic,3.0,7,0,4,Executive,314805.0,0,Single,No Car,1_child
33,Self Enquiry,2,,Small Business,female,2.0,0.0,Deluxe,3.0,3,0,4,Manager,296745.0,0,Married,No Car,0_child
33,Self Enquiry,2,960.0,Small Business,male,2.0,1.0,Basic,4.0,2,0,3,Executive,252015.0,0,Divorced,No Car,0_child
40,Self Enquiry,3,660.0,Salaried,male,3.0,3.0,Deluxe,5.0,2,0,4,AVP,500000.0,0,Married,Has Car,0_child
0,Company Invited,1,900.0,Small Business,female,3.0,3.0,Basic,3.0,2,0,4,Executive,,1,Divorced,Has Car,1_child
39,Company Invited,1,1980.0,Small Business,male,3.0,5.0,King,5.0,3,0,4,Executive,529395.0,0,Married,No Car,2_child
34,Company Invited,2,900.0,Salaried,male,2.0,2.0,Standard,3.0,2,0,3,Senior Manager,381990.0,0,Single,Has Car,0_child
45,Self Enquiry,2,840.0,Salaried,male,2.0,3.0,Basic,3.0,1,0,4,Executive,256965.0,0,Married,No Car,1_child
31,Self Enquiry,2,900.0,Salaried,female,2.0,1.0,Standard,3.0,3,0,3,Senior Manager,380000.0,0,Married,Has Car,0_child
30,Self Enquiry,2,480.0,Salaried,male,2.0,3.0,Deluxe,3.0,1,0,4,Manager,253485.0,0,Married,No Car,0_child
49,Self Enquiry,2,2040.0,Salaried,male,2.0,2.0,Deluxe,3.0,3,0,3,Manager,335730.0,0,Single,No Car,1_child
48,Self Enquiry,1,1860.0,Salaried,male,3.0,4.0,Deluxe,4.0,5,0,3,AVP,500000.0,0,Single,No Car,2_child
54,Self Enquiry,1,540.0,Salaried,male,3.0,4.0,Standard,4.0,5,0,5,Senior Manager,364665.0,1,Married,Has Car,2_child
28,Self Enquiry,1,960.0,Small Business,female,2.0,2.0,Basic,3.0,2,0,3,Executive,318510.0,0,Married,Has Car,0_child
47,Company Invited,1,,Small Business,male,2.0,3.0,Deluxe,3.0,4,0,4,Manager,300000.0,0,Married,Has Car,1_child
37,Self Enquiry,1,780.0,Small Business,female,2.0,0.0,Deluxe,3.0,1,0,4,Manager,302130.0,0,Married,Has Car,1_child
44,Self Enquiry,1,1380.0,Large Business,male,2.0,2.0,Basic,4.0,7,0,4,Executive,315315.0,0,Divorced,No Car,1_child
41,Self Enquiry,1,1620.0,Small Business,male,2.0,3.0,Deluxe,3.0,4,0,5,Manager,303435.0,0,Married,Has Car,1_child
42,Self Enquiry,1,,Small Business,female,2.0,3.0,Deluxe,3.0,5,0,4,Manager,295815.0,0,Divorced,Has Car,1_child
36,Self Enquiry,1,900.0,Salaried,female,2.0,1.0,Basic,3.0,5,0,3,Executive,266310.0,0,Married,Has Car,1_child
31,Company Invited,1,2040.0,Salaried,female,2.0,3.0,Basic,3.0,4,0,4,Executive,241905.0,0,Divorced,No Car,0_child
46,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Basic,3.0,4,0,3,Executive,473160.0,0,Married,Has Car,1_child
0,Self Enquiry,2,1020.0,Salaried,male,2.0,5.0,Basic,4.0,12,0,2,Executive,261675.0,1,Single,No Car,1_child
51,Self Enquiry,2,420.0,Small Business,female,2.0,5.0,Standard,4.0,2,0,1,Senior Manager,358620.0,1,Married,Has Car,1_child
51,Self Enquiry,2,480.0,Small Business,male,2.0,5.0,Standard,4.0,2,0,1,Senior Manager,390000.0,0,Married,No Car,1_child
34,Self Enquiry,2,1320.0,Small Business,male,2.0,5.0,Standard,4.0,2,0,1,Senior Manager,456675.0,0,Divorced,Has Car,1_child
29,Self Enquiry,2,600.0,Small Business,male,2.0,5.0,Standard,4.0,1,0,2,Senior Manager,402900.0,0,Divorced,Has Car,1_child
50,Self Enquiry,3,840.0,Large Business,female,3.0,5.0,Standard,4.0,2,0,1,Senior Manager,332850.0,0,Married,Has Car,2_child
42,Self Enquiry,2,540.0,Salaried,female,2.0,5.0,Standard,4.0,2,0,1,Senior Manager,464310.0,0,Married,No Car,1_child
30,Self Enquiry,3,720.0,Salaried,male,3.0,5.0,Standard,4.0,2,0,2,Senior Manager,393990.0,0,Married,Has Car,2_child
32,Self Enquiry,2,720.0,Large Business,male,3.0,5.0,Standard,4.0,2,1,2,Senior Manager,415770.0,0,Single,No Car,2_child
30,No,1,780.0,Large Business,female,2.0,5.0,Basic,4.0,2,0,2,Executive,317760.0,0,Divorced,No Car,1_child
34,Self Enquiry,1,600.0,Salaried,male,2.0,5.0,Basic,4.0,7,0,1,Executive,322275.0,0,Divorced,Has Car,1_child
20,Company Invited,1,1080.0,Large Business,female,3.0,5.0,Basic,4.0,3,0,2,Executive,290000.0,0,Divorced,Has Car,2_child
30,Self Enquiry,1,540.0,Large Business,male,3.0,5.0,Basic,5.0,7,0,2,Executive,325815.0,1,Divorced,No Car,2_child
20,Self Enquiry,1,960.0,Salaried,male,2.0,5.0,Basic,5.0,2,0,1,Executive,258885.0,0,Married,Has Car,1_child
0,Self Enquiry,2,900.0,Large Business,male,3.0,4.0,Basic,4.0,8,0,2,Executive,280000.0,0,Married,No Car,1_child
39,Company Invited,2,600.0,Salaried,male,3.0,3.0,Deluxe,3.0,28,0,2,Manager,271110.0,0,Single,Has Car,1_child
21,Self Enquiry,3,1860.0,Small Business,male,3.0,4.0,Basic,3.0,3,0,2,Manager,300000.0,0,Single,No Car,1_child
60,Company Invited,3,780.0,Salaried,female,3.0,4.0,Basic,4.0,7,0,2,Executive,360000.0,0,Divorced,No Car,2_child
34,Self Enquiry,2,960.0,Salaried,male,3.0,3.0,Deluxe,3.0,5,0,2,Manager,310110.0,0,Divorced,No Car,1_child
34,Company Invited,2,540.0,Small Business,female,3.0,4.0,Standard,3.0,3,0,1,Senior Manager,367950.0,0,Single,No Car,1_child
49,Self Enquiry,2,540.0,Small Business,male,3.0,4.0,Deluxe,3.0,5,0,1,Manager,336570.0,0,Divorced,No Car,1_child
28,Self Enquiry,2,420.0,Small Business,male,3.0,3.0,Basic,3.0,2,0,2,Executive,348360.0,0,Married,No Car,1_child
36,Self Enquiry,2,1380.0,Salaried,male,3.0,3.0,Deluxe,3.0,2,0,2,Manager,316740.0,0,Married,No Car,1_child
30,Self Enquiry,2,900.0,Salaried,female,3.0,3.0,Deluxe,3.0,3,0,1,Manager,340740.0,0,Divorced,No Car,1_child
34,Self Enquiry,2,,Small Business,male,3.0,3.0,Deluxe,3.0,5,0,2,Manager,303885.0,0,Married,No Car,1_child
31,Self Enquiry,3,1260.0,Salaried,male,3.0,3.0,Standard,3.0,2,0,1,Senior Manager,400000.0,0,Single,No Car,2_child
43,Company Invited,2,660.0,Small Business,male,3.0,3.0,Basic,3.0,2,0,2,Executive,260000.0,0,Married,No Car,1_child
37,Self Enquiry,2,600.0,Salaried,female,3.0,3.0,Standard,3.0,2,0,2,Senior Manager,400000.0,0,Married,Has Car,1_child
34,Company Invited,3,2040.0,Salaried,female,3.0,3.0,Deluxe,3.0,3,0,2,Manager,321210.0,0,Single,Has Car,1_child
43,Self Enquiry,2,1800.0,Small Business,female,3.0,2.0,Deluxe,3.0,5,0,2,Manager,351375.0,0,Divorced,No Car,1_child
32,Company Invited,3,840.0,Small Business,male,3.0,2.0,Deluxe,3.0,2,0,1,Manager,370000.0,0,Divorced,No Car,2_child
32,Company Invited,2,420.0,Salaried,male,3.0,1.0,Basic,3.0,2,0,2,Executive,254505.0,0,Married,Has Car,1_child
38,Company Invited,3,,Large Business,female,3.0,2.0,Deluxe,3.0,3,0,2,Manager,341295.0,0,Single,Has Car,1_child
30,Self Enquiry,2,1620.0,Salaried,male,3.0,4.0,Standard,3.0,2,0,2,Senior Manager,353940.0,0,Married,No Car,1_child
32,Self Enquiry,2,1200.0,Small Business,male,3.0,3.0,Standard,3.0,4,1,2,Senior Manager,342390.0,0,Married,Has Car,1_child
50,Self Enquiry,3,540.0,Large Business,male,3.0,4.0,Basic,3.0,5,1,1,Executive,310155.0,0,Divorced,No Car,2_child
39,Self Enquiry,1,360.0,Salaried,male,3.0,3.0,Standard,3.0,8,0,2,Senior Manager,337455.0,0,Married,Has Car,2_child
53,Self Enquiry,1,420.0,Salaried,male,3.0,3.0,Standard,3.0,5,0,1,Senior Manager,390000.0,0,Married,Has Car,2_child
30,Self Enquiry,1,300.0,Salaried,female,3.0,3.0,Standard,3.0,2,0,1,Senior Manager,364830.0,0,Married,No Car,1_child
35,Self Enquiry,1,1320.0,Salaried,male,3.0,3.0,Basic,3.0,20,0,2,Executive,300000.0,0,Divorced,Has Car,2_child
54,Self Enquiry,1,480.0,Large Business,male,3.0,4.0,Basic,3.0,2,0,1,Executive,361800.0,0,Married,Has Car,1_child
41,Self Enquiry,1,420.0,Salaried,male,3.0,3.0,Basic,3.0,20,0,2,Executive,352335.0,1,Married,No Car,1_child
38,Company Invited,1,1500.0,Small Business,male,3.0,3.0,Deluxe,3.0,5,0,2,Manager,325725.0,0,Single,No Car,1_child
42,Self Enquiry,1,1800.0,Salaried,male,3.0,3.0,Deluxe,3.0,12,0,2,Manager,309030.0,0,Married,No Car,1_child
41,Self Enquiry,1,1980.0,Small Business,male,3.0,4.0,Deluxe,3.0,5,0,2,Manager,429660.0,0,Divorced,No Car,1_child
32,Company Invited,1,900.0,Small Business,female,3.0,4.0,Basic,3.0,2,0,1,Executive,263040.0,0,Divorced,Has Car,1_child
42,Self Enquiry,2,480.0,Salaried,male,3.0,1.0,Deluxe,3.0,3,1,1,Manager,357600.0,0,Divorced,No Car,1_child
52,Self Enquiry,2,480.0,Large Business,male,4.0,4.0,Standard,4.0,5,0,3,Senior Manager,532950.0,0,Single,Has Car,3_child
31,Self Enquiry,1,480.0,Large Business,female,3.0,3.0,Basic,3.0,5,1,2,Executive,260475.0,1,Divorced,Has Car,1_child
43,Self Enquiry,2,2160.0,Small Business,male,3.0,4.0,Deluxe,3.0,5,0,5,Manager,379440.0,0,Married,No Car,2_child
48,Self Enquiry,1,480.0,Small Business,male,3.0,2.0,Basic,3.0,7,0,2,Executive,300000.0,1,Single,No Car,2_child
45,Self Enquiry,1,1800.0,Small Business,male,3.0,3.0,Deluxe,3.0,3,0,1,AVP,498405.0,0,Married,No Car,1_child
52,Self Enquiry,2,1380.0,Salaried,female,3.0,3.0,Deluxe,3.0,2,0,4,Manager,300000.0,0,Married,No Car,2_child
0,Self Enquiry,2,1200.0,Salaried,female,3.0,3.0,Basic,3.0,6,0,4,Executive,,0,Divorced,No Car,2_child
33,Self Enquiry,2,1980.0,Salaried,male,4.0,3.0,Deluxe,3.0,5,0,3,Manager,355680.0,0,Married,No Car,3_child
42,Self Enquiry,2,1500.0,Salaried,male,3.0,3.0,Deluxe,3.0,3,0,4,Manager,343185.0,0,Divorced,No Car,2_child
39,Self Enquiry,1,480.0,Small Business,female,4.0,4.0,Basic,4.0,7,0,4,Executive,341970.0,0,Married,No Car,3_child
31,Company Invited,1,960.0,Small Business,female,4.0,4.0,Basic,3.0,3,0,3,Executive,340170.0,1,Married,No Car,3_child
33,Self Enquiry,1,840.0,Small Business,female,3.0,2.0,Basic,3.0,3,0,4,Executive,304440.0,0,Divorced,Has Car,2_child
29,Company Invited,1,660.0,Small Business,male,3.0,1.0,Basic,3.0,3,0,3,Executive,300000.0,0,Married,Has Car,2_child
35,Company Invited,1,1320.0,Small Business,female,3.0,2.0,Basic,3.0,2,0,4,Executive,270000.0,0,Married,Has Car,2_child
38,Self Enquiry,1,1920.0,Salaried,male,3.0,4.0,Deluxe,3.0,20,0,4,Manager,374265.0,0,Divorced,Has Car,2_child
27,Company Invited,2,900.0,Small Business,male,3.0,5.0,Standard,4.0,8,0,3,Senior Manager,426315.0,0,Single,Has Car,1_child
37,Self Enquiry,2,1500.0,Small Business,male,3.0,5.0,Deluxe,4.0,2,0,5,Manager,372495.0,0,Divorced,Has Car,1_child
34,Self Enquiry,2,1020.0,Small Business,female,3.0,5.0,Deluxe,5.0,3,0,5,Manager,300435.0,0,Divorced,Has Car,2_child
28,Self Enquiry,2,960.0,Salaried,female,3.0,5.0,Standard,4.0,2,0,4,Senior Manager,396570.0,0,Divorced,Has Car,2_child
37,Self Enquiry,2,2040.0,Small Business,male,3.0,3.0,Deluxe,3.0,4,0,4,Manager,330480.0,0,Married,No Car,1_child
0,Self Enquiry,3,900.0,Small Business,female,3.0,3.0,Basic,3.0,6,0,4,Executive,,1,Married,No Car,1_child
41,Self Enquiry,2,420.0,Small Business,male,3.0,3.0,Deluxe,3.0,5,0,3,Manager,273990.0,0,Married,Has Car,1_child
42,Self Enquiry,3,480.0,Salaried,male,3.0,3.0,Deluxe,3.0,1,0,4,Manager,266190.0,0,Married,Has Car,1_child
23,Self Enquiry,2,480.0,Large Business,male,3.0,3.0,Basic,3.0,1,1,5,Executive,263280.0,1,Single,Has Car,1_child
34,Company Invited,2,780.0,Small Business,female,3.0,6.0,Basic,4.0,3,0,3,Executive,310000.0,0,Single,No Car,2_child
50,Self Enquiry,1,480.0,Large Business,male,3.0,4.0,Basic,3.0,5,0,5,Executive,380000.0,0,Married,Has Car,2_child
50,Self Enquiry,3,2040.0,Small Business,female,4.0,3.0,Deluxe,4.0,16,0,1,Manager,300000.0,0,Divorced,No Car,1_child
56,Self Enquiry,1,420.0,Salaried,male,3.0,4.0,Basic,3.0,5,0,4,Executive,314745.0,0,Married,No Car,1_child
20,Self Enquiry,1,780.0,Salaried,female,3.0,4.0,Basic,3.0,5,0,4,Executive,317610.0,0,Single,Has Car,1_child
18,Self Enquiry,1,960.0,Salaried,male,3.0,4.0,Deluxe,3.0,2,0,3,AVP,410000.0,0,Married,No Car,2_child
40,Company Invited,2,1920.0,Small Business,male,4.0,0.0,Deluxe,3.0,3,0,2,Manager,400000.0,0,Married,No Car,1_child
34,Company Invited,1,480.0,Small Business,male,3.0,3.0,King,3.0,1,0,3,VP,442545.0,0,Single,No Car,2_child
46,Self Enquiry,3,720.0,Large Business,male,3.0,2.0,Deluxe,3.0,3,0,4,Manager,400000.0,0,Divorced,No Car,1_child
51,Self Enquiry,2,420.0,Salaried,female,3.0,6.0,Deluxe,5.0,6,0,3,AVP,572025.0,0,Divorced,Has Car,1_child
53,Self Enquiry,1,420.0,Large Business,male,3.0,3.0,King,3.0,1,0,5,VP,559950.0,0,Married,Has Car,1_child
37,Company Invited,1,900.0,Small Business,female,3.0,4.0,Basic,3.0,2,0,2,Executive,268650.0,0,Single,Has Car,0_child
59,Self Enquiry,1,840.0,Salaried,male,3.0,3.0,King,3.0,5,0,5,VP,572460.0,0,Single,Has Car,1_child
34,Company Invited,1,1080.0,Salaried,male,3.0,3.0,Basic,3.0,3,0,4,Executive,490935.0,0,Married,No Car,2_child
38,Self Enquiry,1,540.0,Large Business,male,4.0,4.0,Basic,3.0,20,0,2,Executive,328020.0,1,Divorced,Has Car,2_child
37,Self Enquiry,1,660.0,Salaried,male,4.0,2.0,Basic,3.0,3,0,1,Executive,300000.0,0,Married,No Car,1_child
22,Self Enquiry,1,420.0,Salaried,female,4.0,4.0,Basic,3.0,3,0,2,Executive,307920.0,0,Single,No Car,1_child
40,Self Enquiry,2,600.0,Small Business,male,3.0,3.0,Deluxe,3.0,2,0,3,Manager,345210.0,0,Divorced,No Car,1_child
46,Company Invited,1,420.0,Small Business,male,4.0,4.0,Basic,3.0,2,0,2,Executive,310000.0,0,Married,No Car,3_child
28,Self Enquiry,1,900.0,Salaried,male,3.0,4.0,Basic,3.0,3,0,4,Executive,328275.0,0,Married,No Car,2_child
30,Self Enquiry,1,540.0,Salaried,male,4.0,2.0,Basic,3.0,5,0,2,Executive,392325.0,0,Married,Has Car,2_child
54,Self Enquiry,2,480.0,Small Business,female,3.0,4.0,Basic,3.0,5,0,3,Executive,277815.0,0,Married,No Car,1_child
38,Self Enquiry,2,1020.0,Small Business,female,3.0,4.0,Basic,3.0,2,0,3,Executive,262425.0,0,Divorced,No Car,1_child
48,Self Enquiry,1,600.0,Large Business,male,4.0,4.0,Standard,3.0,2,0,2,Executive,538785.0,0,Married,Has Car,3_child
0,Company Invited,3,660.0,Salaried,male,3.0,3.0,Deluxe,3.0,8,0,4,Manager,363225.0,0,Divorced,Has Car,0_child
45,Self Enquiry,3,420.0,Salaried,female,3.0,3.0,Deluxe,3.0,3,0,5,Executive,320000.0,0,Divorced,Has Car,1_child
43,Self Enquiry,2,900.0,Salaried,male,3.0,4.0,King,3.0,5,0,3,VP,375795.0,0,Married,Has Car,1_child
27,Company Invited,2,840.0,Salaried,male,3.0,3.0,Deluxe,3.0,2,0,4,Manager,330000.0,0,Married,Has Car,0_child
31,Self Enquiry,2,480.0,Small Business,male,3.0,3.0,Standard,4.0,2,1,3,Senior Manager,405405.0,1,Married,No Car,1_child
39,Self Enquiry,2,600.0,Small Business,male,3.0,2.0,Deluxe,3.0,3,0,3,Manager,300000.0,0,Single,No Car,1_child
34,Self Enquiry,2,480.0,Small Business,female,3.0,0.0,Deluxe,3.0,1,0,3,Manager,310755.0,0,Married,Has Car,0_child
50,Self Enquiry,1,600.0,Small Business,male,3.0,4.0,King,4.0,nan,0,3,AVP,575325.0,0,Single,Has Car,0_child
40,Self Enquiry,1,420.0,Small Business,male,3.0,4.0,King,5.0,2,0,4,VP,573285.0,0,Divorced,Has Car,0_child
32,Self Enquiry,2,1560.0,Salaried,male,3.0,3.0,Deluxe,3.0,3,0,3,Manager,330000.0,0,Married,Has Car,1_child
31,Self Enquiry,2,720.0,Salaried,male,3.0,2.0,Deluxe,3.0,2,0,4,Manager,333030.0,0,Single,No Car,1_child
35,Self Enquiry,1,600.0,Large Business,female,3.0,4.0,Basic,3.0,2,0,3,Executive,270000.0,0,Married,No Car,1_child
34,Self Enquiry,1,360.0,Small Business,male,3.0,3.0,Basic,3.0,2,0,4,Executive,,0,Divorced,Has Car,0_child
47,Self Enquiry,1,420.0,Salaried,male,2.0,5.0,King,5.0,5,0,5,VP,522105.0,0,Married,Has Car,0_child
51,Self Enquiry,2,780.0,Salaried,male,3.0,3.0,Standard,4.0,5,0,2,Senior Manager,331155.0,0,Married,Has Car,2_child
30,Company Invited,2,420.0,Small Business,female,3.0,3.0,Deluxe,4.0,4,0,2,Manager,315585.0,0,Single,Has Car,2_child
44,Self Enquiry,2,1740.0,Small Business,female,3.0,3.0,Deluxe,5.0,3,0,2,Manager,376665.0,0,Married,Has Car,2_child
31,Self Enquiry,1,900.0,Salaried,female,4.0,4.0,King,3.0,5,0,4,VP,330000.0,0,Married,No Car,1_child
26,Company Invited,2,1080.0,Small Business,male,3.0,4.0,Standard,4.0,8,0,3,Senior Manager,473385.0,0,Married,No Car,2_child
20,Self Enquiry,2,600.0,Small Business,male,2.0,4.0,Deluxe,4.0,2,0,4,Manager,300000.0,0,Married,Has Car,1_child
30,Company Invited,2,600.0,Small Business,female,2.0,4.0,Basic,5.0,3,0,3,Executive,315360.0,0,Divorced,No Car,1_child
25,Self Enquiry,2,1080.0,Small Business,female,2.0,4.0,Deluxe,5.0,3,0,3,Manager,330600.0,0,Divorced,No Car,1_child
45,Self Enquiry,2,1020.0,Large Business,male,3.0,4.0,Deluxe,5.0,5,0,3,Manager,400000.0,0,Divorced,No Car,2_child
38,Company Invited,2,540.0,Small Business,male,2.0,4.0,Standard,4.0,2,0,4,Senior Manager,364935.0,0,Married,No Car,1_child
43,Self Enquiry,2,840.0,Small Business,male,2.0,4.0,Deluxe,5.0,8,0,4,Manager,300000.0,0,Single,No Car,1_child
22,Self Enquiry,1,540.0,Large Business,male,3.0,1.0,Basic,3.0,3,0,4,Executive,264780.0,1,Single,No Car,1_child
34,Self Enquiry,1,840.0,Small Business,male,3.0,3.0,Basic,3.0,2,0,4,Executive,267450.0,0,Married,No Car,1_child
23,Self Enquiry,2,1080.0,Small Business,male,4.0,4.0,Basic,3.0,3,0,4,Executive,318030.0,0,Married,No Car,2_child
52,Self Enquiry,3,1020.0,Salaried,male,3.0,4.0,Standard,4.0,6,0,4,Senior Manager,360060.0,0,Single,Has Car,2_child
39,Self Enquiry,2,720.0,Salaried,male,3.0,5.0,Deluxe,4.0,28,0,4,Manager,344175.0,0,Divorced,No Car,2_child
42,Company Invited,2,840.0,Salaried,male,3.0,4.0,Standard,4.0,1,0,3,Senior Manager,370260.0,0,Single,Has Car,2_child
44,Company Invited,2,480.0,Salaried,male,3.0,4.0,Standard,4.0,8,0,3,Senior Manager,418530.0,0,Married,Has Car,2_child
36,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Deluxe,4.0,1,0,3,Manager,423645.0,0,Single,No Car,2_child
34,Self Enquiry,3,660.0,Salaried,female,3.0,5.0,Standard,4.0,1,0,4,Senior Manager,425955.0,0,Married,Has Car,2_child
36,Self Enquiry,3,960.0,Salaried,male,2.0,4.0,Standard,4.0,1,0,3,Senior Manager,408780.0,0,Single,No Car,1_child
43,Self Enquiry,2,600.0,Salaried,female,3.0,4.0,Standard,4.0,4,0,3,Senior Manager,433320.0,0,Divorced,Has Car,2_child
29,Self Enquiry,2,660.0,Salaried,male,3.0,4.0,Deluxe,4.0,20,0,3,Manager,360000.0,0,Single,No Car,1_child
42,Self Enquiry,1,900.0,Salaried,female,3.0,3.0,Basic,3.0,5,1,3,Executive,266685.0,0,Married,No Car,1_child
36,Company Invited,1,600.0,Salaried,male,3.0,4.0,Basic,3.0,16,1,3,Executive,269925.0,1,Divorced,No Car,1_child
43,Self Enquiry,2,480.0,Small Business,male,2.0,4.0,Deluxe,4.0,3,1,3,Manager,374415.0,1,Single,Has Car,1_child
32,Self Enquiry,2,780.0,Small Business,female,2.0,4.0,Standard,4.0,1,1,3,Senior Manager,267045.0,0,Single,No Car,1_child
48,Self Enquiry,1,420.0,Small Business,male,3.0,3.0,Basic,4.0,4,0,2,Executive,507720.0,0,Divorced,No Car,2_child
0,Self Enquiry,1,540.0,Small Business,female,3.0,3.0,Basic,4.0,2,0,2,Executive,,0,Divorced,No Car,2_child
26,Self Enquiry,3,720.0,Small Business,male,2.0,5.0,Basic,4.0,8,0,4,Executive,338580.0,0,Single,Has Car,1_child
27,Self Enquiry,1,420.0,Small Business,female,3.0,4.0,Basic,4.0,4,0,4,Executive,262725.0,0,Divorced,Has Car,2_child
36,Self Enquiry,1,1620.0,Small Business,male,2.0,4.0,Deluxe,4.0,3,0,3,Senior Manager,334290.0,0,Married,Has Car,1_child
58,Self Enquiry,1,660.0,Large Business,male,3.0,4.0,Standard,4.0,2,0,4,Senior Manager,481545.0,0,Married,Has Car,2_child
31,Self Enquiry,1,840.0,Large Business,male,2.0,4.0,Basic,4.0,2,0,4,Senior Manager,346740.0,0,Single,Has Car,1_child
34,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Standard,5.0,3,0,4,Senior Manager,394530.0,0,Married,No Car,1_child
54,Self Enquiry,1,900.0,Small Business,male,2.0,4.0,Standard,4.0,2,0,3,Senior Manager,425670.0,0,Single,Has Car,1_child
48,Self Enquiry,1,900.0,Large Business,male,2.0,4.0,Basic,4.0,1,0,4,Executive,280050.0,0,Divorced,Has Car,1_child
44,Self Enquiry,1,540.0,Large Business,male,3.0,4.0,Deluxe,5.0,6,0,3,AVP,445620.0,0,Single,Has Car,1_child
51,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Basic,5.0,5,0,3,Executive,361905.0,0,Married,Has Car,2_child
36,Self Enquiry,1,480.0,Large Business,female,2.0,4.0,Basic,5.0,1,0,4,Executive,266535.0,0,Married,Has Car,1_child
26,Self Enquiry,1,1020.0,Small Business,male,2.0,4.0,Standard,4.0,1,0,4,Senior Manager,350000.0,0,Married,Has Car,1_child
51,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Basic,5.0,3,0,3,Executive,352695.0,0,Single,Has Car,2_child
26,Self Enquiry,1,540.0,Salaried,male,3.0,4.0,Deluxe,4.0,8,0,3,AVP,525690.0,0,Married,Has Car,0_child
46,Company Invited,3,780.0,Small Business,male,2.0,4.0,Standard,4.0,2,0,1,Senior Manager,367995.0,0,Single,No Car,1_child
50,Company Invited,3,780.0,Large Business,male,1.0,4.0,Standard,4.0,1,0,1,Senior Manager,386160.0,0,Single,Has Car,0_child
37,Company Invited,2,1200.0,Salaried,male,2.0,4.0,Deluxe,4.0,1,0,2,Manager,342390.0,0,Divorced,Has Car,1_child
54,Company Invited,2,480.0,Salaried,male,2.0,4.0,Standard,4.0,2,0,1,Senior Manager,356580.0,0,Single,Has Car,1_child
51,Company Invited,3,780.0,Small Business,female,1.0,4.0,Deluxe,4.0,7,0,1,Manager,364875.0,0,Single,Has Car,0_child
32,Company Invited,1,720.0,Salaried,male,2.0,4.0,Standard,4.0,1,0,3,Senior Manager,365580.0,0,Single,Has Car,1_child
