id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup
2915,33,Self Enquiry,3,600.0,Small Business,male,2.0,3.0,Basic,5.0,1.0,0,4,Executive,287250.0,1,Married,Has Car,1_child,30s
2916,35,Company Invited,3,1320.0,Small Business,female,1.0,3.0,Basic,4.0,2.0,0,3,Executive,257370.0,0,Divorced,Has Car,0_child,30s
2917,35,Self Enquiry,2,1380.0,Small Business,female,1.0,4.0,Deluxe,4.0,2.0,0,3,Manager,337725.0,0,Divorced,Has Car,0_child,30s
2918,56,Self Enquiry,2,1380.0,Small Business,female,1.0,3.0,Deluxe,4.0,16.0,0,3,Manager,318630.0,0,Divorced,No Car,0_child,50s
2919,36,Self Enquiry,3,720.0,Small Business,female,1.0,3.0,Deluxe,4.0,4.0,0,3,Manager,300000.0,0,Divorced,No Car,0_child,30s
2920,37,Company Invited,2,1080.0,Small Business,female,2.0,3.0,Basic,4.0,5.0,0,3,Executive,269010.0,1,Divorced,No Car,1_child,30s
2921,34,Company Invited,2,660.0,Small Business,female,3.0,3.0,Basic,3.0,5.0,1,4,Executive,260010.0,1,Divorced,Has Car,0_child,30s
2922,30,Company Invited,2,360.0,Salaried,female,1.0,3.0,Standard,4.0,2.0,0,3,Senior Manager,368655.0,0,Single,Has Car,0_child,30s
2923,37,Company Invited,2,900.0,Salaried,male,1.0,3.0,Deluxe,4.0,1.0,0,4,Manager,276225.0,0,Single,Has Car,0_child,30s
2924,57,Self Enquiry,2,720.0,Salaried,male,1.0,3.0,Standard,4.0,5.0,0,4,Senior Manager,400000.0,0,Single,Has Car,0_child,50s
2925,30,Self Enquiry,2,900.0,Salaried,female,1.0,3.0,Basic,4.0,5.0,0,3,Executive,256230.0,0,Single,No Car,0_child,30s
2926,30,Company Invited,2,,Small Business,male,2.0,3.0,Deluxe,4.0,2.0,1,4,Manager,300000.0,0,Single,No Car,1_child,30s
2927,56,Company Invited,3,540.0,Salaried,male,1.0,3.0,Standard,4.0,2.0,1,3,Senior Manager,345330.0,0,Single,Has Car,0_child,50s
2928,39,Self Enquiry,1,780.0,Small Business,male,1.0,3.0,Basic,4.0,3.0,0,3,Executive,259020.0,0,Single,No Car,0_child,30s
2929,26,Self Enquiry,1,,Small Business,female,2.0,3.0,Basic,4.0,1.0,0,4,Executive,244485.0,0,Single,No Car,1_child,20s
2930,20,Self Enquiry,1,1260.0,Small Business,female,1.0,3.0,Standard,4.0,3.0,0,3,Senior Manager,262905.0,0,Divorced,No Car,0_child,20s
2931,53,Company Invited,1,960.0,Small Business,female,1.0,3.0,Standard,4.0,1.0,0,4,Senior Manager,400000.0,0,Married,Has Car,0_child,50s
2932,41,Self Enquiry,1,600.0,Small Business,female,2.0,3.0,King,5.0,3.0,0,4,VP,470000.0,0,Single,No Car,1_child,40s
2933,43,Company Invited,1,1560.0,Large Business,male,1.0,3.0,Deluxe,4.0,20.0,0,4,Manager,330000.0,0,Single,Has Car,0_child,40s
2934,30,Self Enquiry,1,720.0,Small Business,male,1.0,3.0,Deluxe,4.0,2.0,0,4,Manager,249120.0,0,Married,Has Car,0_child,30s
2935,33,Self Enquiry,1,360.0,Large Business,male,1.0,3.0,Standard,4.0,2.0,0,3,Senior Manager,300000.0,0,Married,No Car,0_child,30s
2936,32,Company Invited,2,1200.0,Small Business,male,1.0,3.0,Basic,4.0,2.0,0,2,Executive,253410.0,0,Married,No Car,0_child,30s
2937,36,Self Enquiry,2,300.0,Small Business,male,1.0,3.0,Standard,4.0,2.0,0,2,Senior Manager,359415.0,0,Married,No Car,0_child,30s
2938,37,Self Enquiry,3,900.0,Large Business,male,1.0,3.0,Standard,4.0,2.0,0,2,Senior Manager,400000.0,0,Married,No Car,0_child,30s
2939,34,Company Invited,2,1020.0,Small Business,female,1.0,4.0,Basic,4.0,2.0,0,2,Executive,268125.0,0,Single,No Car,0_child,30s
2940,28,Company Invited,2,1020.0,Small Business,male,1.0,3.0,Basic,4.0,2.0,0,1,Executive,301995.0,0,Divorced,Has Car,0_child,20s
2941,42,Self Enquiry,2,1560.0,Salaried,male,2.0,3.0,Deluxe,4.0,5.0,0,2,Manager,300000.0,1,Married,Has Car,1_child,40s
2942,38,Self Enquiry,3,,Small Business,male,1.0,3.0,Deluxe,4.0,1.0,0,1,Manager,,1,Single,Has Car,0_child,30s
2943,29,Company Invited,3,1200.0,Salaried,male,1.0,3.0,Standard,4.0,2.0,0,2,Senior Manager,389730.0,0,Single,Has Car,0_child,20s
2944,39,Company Invited,3,1380.0,Small Business,female,2.0,3.0,Deluxe,4.0,2.0,0,1,Manager,305970.0,0,Divorced,No Car,1_child,30s
2945,33,Company Invited,2,,Small Business,male,1.0,3.0,Deluxe,4.0,1.0,0,2,Manager,292350.0,0,Married,No Car,0_child,30s
2946,59,Company Invited,2,960.0,Salaried,male,1.0,3.0,Standard,4.0,8.0,0,2,Senior Manager,411000.0,0,Divorced,Has Car,0_child,50s
2947,30,Self Enquiry,2,480.0,Small Business,male,2.0,3.0,Deluxe,4.0,2.0,0,2,Manager,376470.0,0,Married,Has Car,1_child,30s
2948,27,Self Enquiry,2,960.0,Small Business,female,1.0,3.0,Basic,4.0,2.0,0,2,Executive,269730.0,1,Married,No Car,0_child,20s
2949,28,Company Invited,2,660.0,Small Business,male,1.0,3.0,Deluxe,4.0,1.0,0,1,Manager,253410.0,0,Married,Has Car,0_child,20s
2950,47,Company Invited,3,720.0,Salaried,male,2.0,3.0,Standard,4.0,8.0,0,1,Senior Manager,369315.0,0,Single,No Car,1_child,40s
2951,54,Company Invited,2,420.0,Small Business,female,1.0,3.0,Deluxe,4.0,1.0,0,2,AVP,471165.0,1,Single,Has Car,0_child,50s
2952,37,Company Invited,2,,Small Business,female,1.0,3.0,Deluxe,4.0,8.0,0,2,Manager,294630.0,0,Married,Has Car,0_child,30s
2953,35,Self Enquiry,2,660.0,Small Business,male,1.0,3.0,Basic,4.0,1.0,0,1,Executive,259770.0,0,Single,Has Car,0_child,30s
2954,58,Company Invited,1,480.0,Small Business,male,3.0,3.0,Basic,4.0,6.0,1,1,Executive,386205.0,0,Divorced,No Car,2_child,50s
2955,42,Company Invited,1,600.0,Small Business,male,2.0,4.0,Basic,5.0,5.0,1,2,Executive,343125.0,1,Married,No Car,1_child,40s
2956,32,Company Invited,1,840.0,Large Business,female,3.0,3.0,Standard,4.0,2.0,0,4,Senior Manager,356310.0,0,Married,No Car,2_child,30s
2957,46,Company Invited,1,960.0,Salaried,male,1.0,3.0,Basic,4.0,6.0,0,4,Executive,272895.0,0,Married,No Car,0_child,40s
2958,36,Company Invited,1,960.0,Salaried,female,1.0,3.0,Standard,4.0,5.0,0,3,Senior Manager,365820.0,0,Married,Has Car,0_child,30s
2959,33,Company Invited,1,720.0,Salaried,female,1.0,3.0,Standard,4.0,1.0,0,3,Senior Manager,347100.0,0,Married,Has Car,0_child,30s
2960,41,Company Invited,1,1260.0,Salaried,male,1.0,3.0,Standard,4.0,2.0,0,4,Senior Manager,387195.0,0,Married,Has Car,0_child,40s
2961,50,Self Enquiry,1,1320.0,Salaried,female,2.0,3.0,Deluxe,4.0,6.0,0,4,AVP,446355.0,0,Divorced,Has Car,1_child,50s
2962,56,Self Enquiry,1,1140.0,Salaried,female,1.0,3.0,Standard,4.0,8.0,0,4,Senior Manager,360000.0,0,Single,Has Car,0_child,50s
2963,46,Company Invited,1,420.0,Salaried,male,2.0,3.0,Standard,4.0,4.0,1,3,Senior Manager,335160.0,1,Married,No Car,1_child,40s
2964,51,Self Enquiry,2,600.0,Small Business,female,2.0,3.0,Standard,4.0,6.0,1,1,Senior Manager,300000.0,0,Single,Has Car,1_child,50s
2965,37,Self Enquiry,2,360.0,Small Business,female,2.0,3.0,Standard,4.0,1.0,1,1,Senior Manager,400000.0,1,Divorced,Has Car,1_child,30s
2966,49,Self Enquiry,2,480.0,Salaried,female,2.0,3.0,Standard,4.0,1.0,1,1,Senior Manager,374640.0,0,Married,Has Car,1_child,40s
2967,42,Company Invited,2,840.0,Small Business,female,2.0,3.0,Deluxe,4.0,8.0,1,2,Manager,264585.0,1,Married,No Car,1_child,40s
2968,39,Company Invited,1,1080.0,Small Business,female,2.0,3.0,Deluxe,4.0,2.0,0,1,Manager,328170.0,0,Divorced,No Car,1_child,30s
2969,30,Self Enquiry,1,660.0,Small Business,female,2.0,3.0,Standard,4.0,1.0,0,1,Executive,257265.0,0,Married,Has Car,1_child,30s
2970,36,Company Invited,1,900.0,Salaried,male,2.0,3.0,Standard,4.0,2.0,0,2,Senior Manager,381735.0,0,Single,No Car,1_child,30s
2971,32,Company Invited,1,540.0,Small Business,male,2.0,3.0,Standard,4.0,2.0,0,1,Senior Manager,413040.0,0,Married,Has Car,1_child,30s
2972,54,Self Enquiry,1,420.0,Salaried,female,2.0,3.0,Deluxe,4.0,2.0,0,2,Manager,381450.0,0,Single,Has Car,1_child,50s
2973,31,Company Invited,1,1260.0,Small Business,female,1.0,3.0,Basic,4.0,2.0,0,2,Executive,250000.0,0,Married,Has Car,0_child,30s
2974,41,Company Invited,1,1560.0,Large Business,female,2.0,3.0,Deluxe,4.0,3.0,0,2,Manager,366570.0,1,Single,Has Car,1_child,40s
2975,35,Self Enquiry,1,480.0,Salaried,female,1.0,3.0,Standard,4.0,4.0,0,2,Senior Manager,385470.0,0,Married,Has Car,0_child,30s
2976,20,Self Enquiry,1,600.0,Large Business,female,1.0,3.0,Standard,4.0,1.0,0,1,Senior Manager,266565.0,0,Divorced,No Car,0_child,20s
2977,32,Company Invited,1,840.0,Salaried,male,1.0,3.0,Standard,4.0,2.0,0,2,Senior Manager,360000.0,0,Single,Has Car,0_child,30s
2978,29,Self Enquiry,1,600.0,Salaried,male,1.0,3.0,Standard,4.0,8.0,0,2,Senior Manager,358095.0,0,Single,No Car,0_child,20s
2979,50,Self Enquiry,1,420.0,Salaried,male,1.0,3.0,Standard,4.0,2.0,0,1,Senior Manager,442110.0,0,Married,No Car,0_child,50s
2980,56,Self Enquiry,1,1680.0,Salaried,male,2.0,3.0,Deluxe,5.0,6.0,0,1,AVP,533670.0,0,Single,Has Car,1_child,50s
2981,51,Self Enquiry,1,480.0,Salaried,female,3.0,4.0,Deluxe,5.0,4.0,0,4,AVP,469830.0,0,Single,Has Car,0_child,50s
2982,48,Company Invited,1,480.0,Salaried,female,3.0,3.0,King,4.0,4.0,0,1,VP,568275.0,0,Married,No Car,0_child,40s
2983,28,Company Invited,1,1080.0,Small Business,female,1.0,3.0,Basic,3.0,12.0,0,4,Executive,259245.0,1,Married,No Car,0_child,20s
2984,35,Company Invited,2,900.0,Salaried,male,2.0,4.0,Deluxe,4.0,2.0,0,1,AVP,448140.0,0,Divorced,Has Car,0_child,30s
2985,54,Company Invited,3,780.0,Small Business,female,2.0,4.0,Standard,4.0,1.0,0,2,Senior Manager,469290.0,0,Divorced,Has Car,0_child,50s
2986,32,Self Enquiry,2,1020.0,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,353805.0,0,Divorced,Has Car,1_child,30s
2987,39,Self Enquiry,2,720.0,Large Business,female,2.0,4.0,Basic,4.0,2.0,0,2,Executive,326235.0,0,Single,Has Car,1_child,30s
2988,41,Company Invited,3,600.0,Small Business,male,2.0,4.0,Standard,4.0,8.0,0,2,Senior Manager,394965.0,0,Divorced,Has Car,0_child,40s
2989,20,Self Enquiry,3,1200.0,Salaried,male,2.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,400000.0,0,Married,No Car,0_child,20s
2990,55,Self Enquiry,2,840.0,Small Business,female,2.0,4.0,Deluxe,5.0,3.0,0,2,AVP,474960.0,0,Single,No Car,0_child,50s
2991,50,Company Invited,3,960.0,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,399465.0,0,Married,Has Car,0_child,50s
2992,31,Self Enquiry,2,540.0,Small Business,male,2.0,4.0,Deluxe,4.0,2.0,0,2,Manager,339210.0,0,Married,Has Car,0_child,30s
2993,44,Self Enquiry,2,600.0,Salaried,male,2.0,4.0,Standard,4.0,8.0,0,2,Senior Manager,410000.0,0,Divorced,No Car,1_child,40s
2994,40,Company Invited,2,720.0,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,465660.0,0,Married,No Car,1_child,40s
2995,50,Self Enquiry,3,480.0,Small Business,male,2.0,4.0,Standard,4.0,1.0,0,2,Senior Manager,382980.0,0,Single,Has Car,0_child,50s
2996,45,Self Enquiry,2,840.0,Salaried,male,2.0,4.0,Standard,5.0,2.0,0,1,Senior Manager,522615.0,0,Divorced,No Car,1_child,40s
2997,49,Company Invited,2,1020.0,Small Business,female,2.0,4.0,Deluxe,5.0,5.0,0,1,AVP,360000.0,0,Married,Has Car,0_child,40s
2998,40,Self Enquiry,2,660.0,Small Business,male,2.0,4.0,Standard,4.0,5.0,0,2,Senior Manager,406095.0,0,Divorced,Has Car,0_child,40s
2999,49,Company Invited,2,780.0,Salaried,female,2.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,363660.0,0,Married,No Car,1_child,40s
3000,50,Company Invited,2,960.0,Small Business,female,2.0,4.0,Deluxe,5.0,2.0,0,2,AVP,480000.0,0,Single,No Car,0_child,50s
3001,49,Self Enquiry,2,600.0,Salaried,male,2.0,4.0,Deluxe,4.0,28.0,0,2,AVP,474390.0,0,Married,No Car,1_child,40s
3002,44,Self Enquiry,2,540.0,Large Business,male,2.0,4.0,Standard,4.0,8.0,0,1,Senior Manager,424005.0,0,Single,Has Car,1_child,40s
3003,44,Company Invited,3,1200.0,Salaried,male,2.0,4.0,Standard,4.0,8.0,0,1,Senior Manager,381015.0,0,Single,No Car,1_child,40s
3004,26,Self Enquiry,2,660.0,Salaried,female,2.0,4.0,Basic,4.0,2.0,0,2,Executive,304320.0,1,Single,Has Car,0_child,20s
3005,23,Company Invited,2,420.0,Salaried,male,2.0,4.0,Basic,5.0,3.0,1,2,Executive,351945.0,0,Single,No Car,0_child,20s
3006,53,Self Enquiry,2,420.0,Salaried,male,2.0,4.0,Standard,4.0,5.0,1,2,Senior Manager,381840.0,0,Single,No Car,1_child,50s
3007,50,Self Enquiry,2,540.0,Salaried,female,2.0,4.0,Deluxe,4.0,1.0,1,2,Manager,274425.0,1,Single,No Car,1_child,50s
3008,37,Company Invited,1,840.0,Salaried,male,2.0,3.0,Basic,4.0,1.0,0,2,Executive,300000.0,0,Married,No Car,1_child,30s
3009,49,Company Invited,1,600.0,Salaried,female,2.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,372240.0,0,Married,Has Car,1_child,40s
3010,45,Self Enquiry,1,600.0,Salaried,female,2.0,5.0,Deluxe,5.0,3.0,0,1,Manager,354690.0,0,Divorced,No Car,1_child,40s
3011,31,Self Enquiry,1,300.0,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,400000.0,0,Single,Has Car,1_child,30s
3012,34,Company Invited,1,660.0,Small Business,male,2.0,4.0,Basic,4.0,5.0,0,1,Executive,284115.0,0,Divorced,No Car,1_child,30s
3013,53,Self Enquiry,1,660.0,Salaried,female,2.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,364335.0,0,Married,Has Car,0_child,50s
3014,42,Self Enquiry,1,660.0,Salaried,male,2.0,4.0,Standard,4.0,5.0,0,2,Senior Manager,460000.0,0,Divorced,Has Car,1_child,40s
3015,46,Self Enquiry,1,360.0,Small Business,male,2.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,390255.0,0,Single,No Car,1_child,40s
3016,29,Company Invited,1,900.0,Small Business,male,2.0,4.0,Deluxe,5.0,3.0,0,2,Manager,351060.0,0,Single,No Car,1_child,20s
3017,43,Self Enquiry,1,1500.0,Large Business,female,2.0,4.0,Standard,4.0,5.0,0,2,Senior Manager,431925.0,1,Single,No Car,0_child,40s
3018,36,Self Enquiry,1,540.0,Large Business,female,2.0,4.0,Basic,5.0,7.0,0,1,Executive,315735.0,1,Single,No Car,1_child,30s
3019,46,Self Enquiry,1,360.0,Large Business,female,2.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,349005.0,0,Single,Has Car,0_child,40s
3020,26,Self Enquiry,1,1380.0,Small Business,male,2.0,4.0,Deluxe,4.0,3.0,0,2,Manager,351840.0,0,Divorced,Has Car,1_child,20s
3021,55,Self Enquiry,1,480.0,Large Business,male,2.0,4.0,Standard,4.0,2.0,1,1,Senior Manager,370000.0,0,Single,No Car,0_child,50s
3022,39,Self Enquiry,3,1740.0,Small Business,female,3.0,1.0,Basic,5.0,2.0,0,2,Executive,314085.0,0,Married,No Car,2_child,30s
3023,44,Company Invited,1,2100.0,Salaried,female,3.0,2.0,Deluxe,4.0,2.0,0,2,Manager,350000.0,0,Single,No Car,2_child,40s
3024,40,Self Enquiry,1,540.0,Salaried,female,3.0,2.0,Deluxe,4.0,5.0,0,1,Manager,318300.0,0,Divorced,Has Car,2_child,40s
3025,30,Company Invited,3,1560.0,Salaried,male,3.0,3.0,Deluxe,3.0,5.0,0,4,Manager,340000.0,0,Divorced,No Car,1_child,30s
3026,39,Self Enquiry,2,840.0,Small Business,male,2.0,5.0,Deluxe,5.0,3.0,0,2,Manager,411645.0,0,Single,No Car,0_child,30s
3027,31,Self Enquiry,2,1380.0,Salaried,male,2.0,5.0,Deluxe,4.0,3.0,0,1,AVP,539310.0,0,Single,Has Car,1_child,30s
3028,28,Self Enquiry,2,900.0,Large Business,male,2.0,5.0,Basic,5.0,7.0,0,2,Executive,259410.0,1,Single,No Car,1_child,20s
3029,28,Company Invited,3,840.0,Small Business,female,2.0,5.0,Standard,5.0,3.0,0,2,Senior Manager,393150.0,0,Single,No Car,1_child,20s
3030,26,Company Invited,2,900.0,Large Business,male,2.0,5.0,Basic,5.0,28.0,1,2,Executive,268050.0,0,Single,No Car,1_child,20s
3031,48,Company Invited,1,540.0,Large Business,female,2.0,5.0,Standard,5.0,2.0,0,1,Senior Manager,357495.0,0,Single,No Car,1_child,40s
3032,41,Self Enquiry,2,780.0,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,400000.0,0,Divorced,Has Car,2_child,40s
3033,30,Self Enquiry,2,600.0,Small Business,male,4.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,457770.0,0,Single,Has Car,3_child,30s
3034,32,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Deluxe,5.0,5.0,0,2,AVP,435990.0,0,Divorced,Has Car,2_child,30s
3035,48,Self Enquiry,2,780.0,Salaried,female,3.0,4.0,Standard,5.0,2.0,0,1,Senior Manager,440505.0,0,Divorced,Has Car,2_child,40s
3036,38,Self Enquiry,3,1860.0,Small Business,female,4.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,407130.0,0,Divorced,Has Car,3_child,30s
3037,41,Company Invited,2,540.0,Small Business,female,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,420600.0,0,Single,Has Car,2_child,40s
3038,38,Company Invited,2,840.0,Small Business,male,3.0,4.0,Deluxe,4.0,8.0,0,2,Manager,328140.0,0,Married,No Car,2_child,30s
3039,51,Company Invited,2,600.0,Small Business,male,3.0,4.0,Basic,4.0,6.0,0,1,Executive,326970.0,0,Single,No Car,2_child,50s
3040,32,Self Enquiry,2,1620.0,Salaried,female,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,371565.0,0,Married,No Car,2_child,30s
3041,42,Self Enquiry,2,420.0,Small Business,male,3.0,4.0,King,5.0,,0,2,Senior Manager,456135.0,0,Married,No Car,2_child,40s
3042,47,Self Enquiry,2,780.0,Salaried,male,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,500000.0,0,Married,Has Car,2_child,40s
3043,40,Self Enquiry,2,960.0,Small Business,male,4.0,4.0,Standard,4.0,7.0,0,2,Senior Manager,397710.0,0,Married,Has Car,3_child,40s
3044,29,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Standard,4.0,1.0,0,2,VP,382950.0,0,Married,No Car,2_child,20s
3045,47,Self Enquiry,2,960.0,Salaried,male,3.0,4.0,Deluxe,4.0,7.0,0,1,Manager,322050.0,0,Married,Has Car,2_child,40s
3046,39,Company Invited,3,660.0,Large Business,male,4.0,4.0,Basic,4.0,2.0,0,1,Executive,314265.0,0,Single,No Car,3_child,30s
3047,33,Self Enquiry,2,960.0,Large Business,male,4.0,4.0,Basic,4.0,2.0,0,2,Executive,316950.0,1,Single,No Car,3_child,30s
3048,31,Self Enquiry,2,360.0,Small Business,male,4.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,468645.0,0,Married,No Car,3_child,30s
3049,49,Self Enquiry,1,540.0,Small Business,male,2.0,5.0,Standard,4.0,2.0,1,2,Senior Manager,350700.0,0,Single,Has Car,1_child,40s
3050,50,Self Enquiry,3,1620.0,Small Business,male,3.0,4.0,Deluxe,4.0,2.0,1,2,Manager,400000.0,1,Single,No Car,2_child,50s
3051,34,Self Enquiry,1,480.0,Small Business,female,4.0,4.0,Deluxe,5.0,3.0,0,2,Manager,393690.0,0,Married,Has Car,3_child,30s
3052,55,Self Enquiry,1,480.0,Salaried,female,3.0,4.0,Deluxe,5.0,7.0,0,2,Manager,353940.0,0,Divorced,No Car,2_child,50s
3053,32,Self Enquiry,1,540.0,Large Business,male,3.0,5.0,Basic,4.0,3.0,0,2,Executive,254490.0,0,Single,No Car,2_child,30s
3054,46,Self Enquiry,1,480.0,Small Business,male,4.0,4.0,Basic,5.0,3.0,0,2,Executive,310000.0,1,Single,No Car,1_child,40s
3055,41,Self Enquiry,1,1800.0,Salaried,female,3.0,3.0,Deluxe,3.0,5.0,0,4,Manager,,0,Married,Has Car,1_child,40s
3056,37,Company Invited,2,540.0,Small Business,male,2.0,3.0,Deluxe,5.0,3.0,0,3,Manager,340245.0,0,Single,No Car,1_child,30s
3057,36,Self Enquiry,2,1320.0,Small Business,male,2.0,3.0,Deluxe,4.0,6.0,0,3,Manager,343920.0,1,Married,Has Car,1_child,30s
3058,40,Company Invited,2,540.0,Small Business,male,3.0,3.0,Deluxe,4.0,1.0,0,3,Manager,312465.0,0,Divorced,Has Car,2_child,40s
3059,43,Self Enquiry,3,840.0,Small Business,male,3.0,3.0,Deluxe,5.0,5.0,0,3,AVP,512595.0,0,Divorced,Has Car,2_child,40s
3060,43,Self Enquiry,2,540.0,Small Business,male,3.0,3.0,Deluxe,4.0,8.0,0,3,AVP,550620.0,0,Divorced,Has Car,2_child,40s
3061,31,Self Enquiry,3,1020.0,Small Business,female,3.0,3.0,Basic,4.0,4.0,0,3,Executive,262890.0,1,Married,Has Car,2_child,30s
3062,34,Self Enquiry,2,780.0,Small Business,male,2.0,3.0,Standard,4.0,2.0,0,3,Senior Manager,426510.0,0,Married,Has Car,1_child,30s
3063,28,Self Enquiry,3,,Small Business,male,3.0,3.0,Deluxe,5.0,12.0,0,4,Manager,290000.0,0,Single,No Car,2_child,20s
3064,31,Self Enquiry,2,1380.0,Salaried,male,2.0,3.0,Deluxe,4.0,1.0,0,3,Manager,319050.0,0,Married,No Car,1_child,30s
3065,50,Self Enquiry,2,600.0,Salaried,male,3.0,3.0,Standard,4.0,5.0,0,3,Senior Manager,357600.0,0,Married,No Car,2_child,50s
3066,46,Company Invited,2,480.0,Salaried,male,2.0,3.0,Deluxe,5.0,3.0,0,3,Manager,342330.0,0,Married,No Car,1_child,40s
3067,49,Self Enquiry,2,840.0,Salaried,male,3.0,3.0,Standard,4.0,3.0,0,3,Senior Manager,366270.0,0,Married,No Car,2_child,40s
3068,49,Company Invited,3,960.0,Salaried,male,3.0,3.0,Deluxe,4.0,1.0,0,4,AVP,459630.0,1,Single,Has Car,2_child,40s
3069,36,Company Invited,3,660.0,Salaried,male,3.0,3.0,Standard,4.0,2.0,0,3,Senior Manager,340000.0,0,Divorced,Has Car,2_child,30s
3070,29,Self Enquiry,2,420.0,Salaried,male,3.0,3.0,Standard,4.0,1.0,0,3,Senior Manager,440460.0,0,Married,Has Car,2_child,20s
3071,40,Self Enquiry,1,,Small Business,male,2.0,3.0,Deluxe,4.0,1.0,0,5,AVP,,0,Married,No Car,1_child,40s
3072,42,Self Enquiry,1,540.0,Large Business,male,2.0,3.0,Basic,4.0,1.0,0,4,Executive,266205.0,0,Married,No Car,1_child,40s
3073,35,Self Enquiry,1,840.0,Small Business,female,2.0,3.0,Deluxe,4.0,2.0,0,3,Manager,422040.0,0,Married,No Car,1_child,30s
3074,57,Company Invited,1,600.0,Small Business,male,2.0,3.0,Standard,4.0,1.0,0,5,Senior Manager,410685.0,0,Single,No Car,1_child,50s
3075,45,Company Invited,1,,Small Business,female,2.0,3.0,Deluxe,4.0,5.0,0,4,Manager,309645.0,0,Divorced,Has Car,1_child,40s
3076,49,Company Invited,1,780.0,Salaried,male,3.0,3.0,Standard,4.0,4.0,0,4,Senior Manager,400000.0,0,Single,Has Car,2_child,40s
3077,33,Self Enquiry,1,780.0,Salaried,female,3.0,4.0,Basic,4.0,1.0,0,4,Executive,309300.0,0,Married,Has Car,2_child,30s
3078,31,Self Enquiry,1,780.0,Salaried,male,2.0,4.0,Deluxe,4.0,2.0,0,3,Manager,351765.0,0,Single,No Car,1_child,30s
3079,52,Company Invited,1,900.0,Salaried,male,2.0,3.0,Standard,4.0,2.0,0,5,Senior Manager,400000.0,0,Single,Has Car,1_child,50s
3080,39,Company Invited,1,1500.0,Salaried,male,2.0,3.0,Deluxe,4.0,5.0,0,4,Manager,,0,Married,No Car,1_child,30s
3081,55,Self Enquiry,1,540.0,Salaried,male,3.0,3.0,Deluxe,3.0,2.0,0,4,AVP,470000.0,0,Divorced,No Car,1_child,50s
3082,31,Self Enquiry,2,420.0,Small Business,male,3.0,5.0,Standard,4.0,2.0,0,1,Senior Manager,368775.0,0,Single,No Car,2_child,30s
3083,33,Company Invited,2,2100.0,Small Business,male,4.0,5.0,Deluxe,4.0,2.0,0,2,Manager,369135.0,0,Single,Has Car,3_child,30s
3084,29,Company Invited,3,1620.0,Salaried,male,4.0,5.0,Standard,4.0,2.0,0,2,Senior Manager,374595.0,0,Single,No Car,3_child,20s
3085,48,Self Enquiry,2,480.0,Small Business,female,3.0,5.0,Deluxe,4.0,2.0,0,2,Manager,429915.0,0,Married,No Car,2_child,40s
3086,26,Company Invited,2,1020.0,Large Business,male,3.0,5.0,Basic,4.0,2.0,0,2,Executive,320160.0,1,Single,Has Car,2_child,20s
3087,49,Self Enquiry,3,480.0,Small Business,male,4.0,5.0,Standard,5.0,7.0,0,1,Senior Manager,426375.0,0,Single,No Car,3_child,40s
3088,37,Company Invited,1,420.0,Salaried,female,3.0,5.0,Standard,4.0,3.0,0,2,Senior Manager,400000.0,1,Married,Has Car,2_child,30s
3089,38,Self Enquiry,1,840.0,Salaried,male,3.0,5.0,Basic,5.0,3.0,0,2,Executive,359160.0,1,Married,No Car,2_child,30s
3090,50,Self Enquiry,1,900.0,Small Business,female,4.0,5.0,Basic,5.0,3.0,0,2,AVP,523815.0,0,Single,Has Car,3_child,50s
3091,47,Self Enquiry,1,1860.0,Salaried,male,3.0,5.0,Deluxe,5.0,3.0,1,2,AVP,547290.0,0,Married,No Car,2_child,40s
3092,48,Self Enquiry,2,1200.0,Small Business,male,4.0,4.0,King,5.0,,0,2,Senior Manager,486015.0,0,Divorced,No Car,3_child,40s
3093,48,Self Enquiry,3,600.0,Salaried,female,3.0,5.0,Standard,4.0,28.0,0,2,Senior Manager,366000.0,0,Single,No Car,0_child,40s
3094,51,Company Invited,2,840.0,Salaried,male,3.0,4.0,Standard,4.0,1.0,0,1,Senior Manager,500000.0,1,Married,No Car,1_child,50s
