id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,NumberOfTrips_log,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,TripFreaqency,TravelCost,EconomicSegment,PackageMatch
2397,53,Self Enquiry,1,5.8888779583328805,Small Business,female,2,2,Standard,3,2,1,1,Senior Manager,481170.0,0,Single,Has Car,1_child,50s,1.0986122886681098,0,14,1443510.0,1,6,0.3396232718951086,278939.1304347826,562968.9,0,2.09861228866811,8,1.0
2398,30,Self Enquiry,1,6.042632833682381,Large Business,female,4,5,Basic,3,2,0,4,Executive,316125.0,0,Single,Has Car,3_child,30s,1.0986122886681098,0,20,948375.0,1,2,3.3098155308258232,156111.1111111111,417285.00000000006,0,2.09861228866811,2,1.0
2399,44,Company Invited,1,6.928537818164665,Salaried,female,3,4,Deluxe,3,3,0,1,Manager,388230.0,0,Divorced,No Car,1_child,40s,1.3862943611198906,0,12,1164690.0,1,2,0.5773223882120022,235290.90909090906,512463.60000000003,0,2.386294361119891,16,0.8
2400,52,Company Invited,1,6.8679744089702925,Large Business,male,3,3,Basic,3,1,0,2,Executive,369420.0,1,Single,No Car,1_child,50s,0.6931471805599453,0,9,1440738.0,1,12,0.8736200286598874,223890.90909090906,487634.4,0,1.6931471805599454,2,1.0
2401,39,Self Enquiry,2,6.398594934535208,Small Business,male,3,4,Deluxe,3,7,0,2,Manager,400000.0,0,Married,No Car,2_child,30s,2.0794415416798357,0,12,1040000.0,1,2,1.2502744871098983,236686.39053254435,432000.0,1,3.0794415416798357,21,0.8
2402,53,Self Enquiry,2,6.580639137284949,Small Business,male,4,4,Standard,3,3,0,2,Senior Manager,444585.0,0,Married,No Car,3_child,50s,1.3862943611198906,0,16,1155921.0,1,0,1.215687387365333,244277.47252747248,520164.45,0,2.386294361119891,3,1.0
2403,54,Self Enquiry,2,6.398594934535208,Small Business,male,3,2,Deluxe,4,5,0,1,Manager,413010.0,0,Married,Has Car,2_child,50s,1.791759469228055,0,6,1073826.0,1,2,0.3125686217774746,235333.3333333333,446050.8,1,4.187639203842083,21,1.0
2404,32,Self Enquiry,1,6.175867270105761,Large Business,male,2,4,Basic,4,20,0,3,Executive,258630.0,0,Married,Has Car,1_child,30s,3.044522437723423,0,8,1008657.0,1,9,1.9430469398340067,137935.99999999997,341391.60000000003,2,6.066783656585134,2,0.8
2405,36,Self Enquiry,1,7.650168700845001,Salaried,male,3,3,Deluxe,3,5,0,2,Manager,320430.0,0,Married,No Car,2_child,30s,1.791759469228055,0,9,1249677.0,1,2,0.7842964298731437,164323.0769230769,422967.6,1,2.791759469228055,16,0.8
2406,57,Company Invited,1,6.293419278846481,Small Business,male,3,4,Basic,3,7,0,2,Executive,331320.0,0,Divorced,Has Car,2_child,50s,2.0794415416798357,0,12,1292148.0,1,6,1.2711690808349125,176704.0,328006.80000000005,1,3.0794415416798357,11,1.0
2407,29,Company Invited,1,6.660575149839686,Small Business,male,3,4,Basic,3,3,0,2,Executive,355395.0,0,Married,Has Car,2_child,20s,1.3862943611198906,0,12,1386040.5,1,6,1.2010974758227226,175503.70370370368,351841.05000000005,0,2.386294361119891,11,1.0
2408,28,Company Invited,1,6.803505257608338,Small Business,male,3,4,Basic,4,2,0,2,Executive,327795.0,1,Single,No Car,2_child,20s,1.0986122886681098,0,12,1278400.5,1,12,1.1758644547314234,182108.33333333334,324517.05000000005,0,3.147918433002165,11,0.8
2409,41,Self Enquiry,1,6.398594934535208,Small Business,male,3,2,Basic,3,5,0,2,Executive,259710.0,0,Divorced,Has Car,2_child,40s,1.791759469228055,0,6,1012869.0,1,6,0.6251372435549492,138512.0,257112.90000000002,1,2.791759469228055,11,1.0
2410,33,Self Enquiry,1,6.293419278846481,Small Business,male,3,3,Standard,3,2,0,2,Senior Manager,400000.0,0,Married,No Car,2_child,30s,1.0986122886681098,0,9,1560000.0,1,2,0.9533768106261845,205128.2051282051,468000.0,0,2.09861228866811,8,1.0
2411,50,Self Enquiry,1,5.8888779583328805,Salaried,male,4,6,Deluxe,3,5,0,4,Manager,300000.0,0,Married,Has Car,1_child,50s,1.791759469228055,0,24,1170000.0,1,1,4.075479262741303,159999.99999999997,396000.0,1,2.791759469228055,16,0.8
2412,55,Self Enquiry,2,7.560601162768557,Small Business,male,2,4,Deluxe,4,1,0,3,AVP,566430.0,0,Married,Has Car,1_child,50s,0.6931471805599453,0,8,1472718.0,1,3,1.5871753768857468,348572.3076923076,713701.7999999999,0,2.539720770839918,10,1.0
2413,38,Self Enquiry,3,6.042632833682381,Small Business,female,3,3,Standard,4,28,0,2,Senior Manager,402660.0,0,Married,Has Car,0_child,30s,3.367295829986474,0,9,402660.0,0,4,0.992944659247747,350139.1304347826,471112.2,2,6.550943744979712,22,0.8
2414,45,Self Enquiry,1,6.734591659972948,Salaried,female,3,3,Deluxe,4,2,0,2,Manager,374685.0,0,Single,No Car,0_child,40s,1.0986122886681098,0,9,1124055.0,0,8,0.8909226131201102,249790.0,494584.20000000007,0,3.147918433002165,16,1.0
2415,41,Company Invited,1,6.398594934535208,Large Business,female,2,1,Basic,4,5,0,3,Executive,264720.0,0,Divorced,No Car,0_child,40s,1.791759469228055,0,2,794160.0,0,18,0.46885293266621186,176480.0,349430.4,1,4.187639203842083,2,0.8
2416,40,Company Invited,3,6.734591659972948,Small Business,male,2,3,Basic,4,4,0,3,Executive,257520.0,1,Single,No Car,0_child,40s,1.6094379124341003,0,6,334776.0,0,36,1.3363839196801655,257520.0,254944.80000000002,0,3.9141568686511508,4,0.8
2417,30,Company Invited,3,6.803505257608338,Small Business,male,2,3,Basic,4,5,0,3,Executive,250000.0,0,Divorced,Has Car,0_child,30s,1.791759469228055,0,6,325000.0,0,18,1.3228475115728513,238095.23809523808,247500.00000000003,1,4.187639203842083,4,0.8
2418,36,Self Enquiry,2,6.660575149839686,Small Business,male,3,4,Basic,3,7,0,2,Executive,316155.0,0,Single,No Car,2_child,30s,2.0794415416798357,0,12,822003.0,1,12,1.2010974758227226,202663.46153846153,312993.45,1,3.0794415416798357,5,1.0
2419,39,Self Enquiry,3,6.175867270105761,Small Business,male,3,4,Basic,3,5,0,2,Executive,323115.0,0,Single,No Car,1_child,30s,1.791759469228055,0,12,420049.5,1,12,1.2953646265560044,293740.90909090906,319883.85000000003,1,2.791759469228055,4,1.0
2420,37,Company Invited,2,6.175867270105761,Small Business,female,3,3,Deluxe,3,6,0,2,Manager,12.66506714421558,0,Married,Has Car,1_child,30s,1.9459101490553132,0,9,25.33013428843116,1,2,0.9715234699170033,7.793887473363432,13.678272515752827,1,2.9459101490553135,21,0.8
2421,46,Self Enquiry,2,7.591357046698551,Salaried,female,3,3,Deluxe,3,3,0,1,Manager,337440.0,0,Married,No Car,1_child,40s,1.3862943611198906,0,9,674880.0,1,2,0.39518626005144725,216307.69230769228,445420.80000000005,0,2.386294361119891,15,0.8
2422,34,Company Invited,3,7.427144133408616,Salaried,male,2,3,Deluxe,4,5,0,3,Manager,317460.0,0,Divorced,No Car,0_child,30s,1.791759469228055,0,6,412698.0,0,6,1.2117712862897596,317460.0,419047.2,1,4.187639203842083,26,1.0
2423,32,Company Invited,2,6.8679744089702925,Salaried,female,2,2,Deluxe,4,1,0,4,Manager,320000.0,0,Single,Has Car,0_child,30s,0.6931471805599453,0,4,640000.0,0,12,1.1648267048798497,234432.2344322344,422400.0,0,2.539720770839918,15,1.0
2424,38,Company Invited,1,6.803505257608338,Salaried,male,2,3,Standard,4,2,0,4,Senior Manager,400000.0,0,Married,Has Car,0_child,30s,1.0986122886681098,0,6,1560000.0,0,6,1.7637966820971351,231884.05797101447,572000.0000000001,0,3.147918433002165,1,0.8
2425,21,Company Invited,2,7.273092595999522,Small Business,female,3,5,Deluxe,5,3,0,2,Manager,326055.0,0,Divorced,Has Car,2_child,20s,1.3862943611198906,0,15,652110.0,1,2,1.3749309345381333,200649.23076923078,352139.39999999997,0,4.772588722239782,21,0.8
2426,53,Self Enquiry,2,6.175867270105761,Salaried,male,3,5,Deluxe,5,7,0,2,Manager,354495.0,0,Divorced,No Car,2_child,50s,2.0794415416798357,0,15,921687.0,1,2,1.6192057831950055,227240.3846153846,467933.4000000001,1,6.1588830833596715,15,0.8
2427,35,Self Enquiry,3,6.660575149839686,Small Business,male,3,5,Standard,4,5,0,1,Senior Manager,415650.0,0,Married,Has Car,2_child,30s,1.791759469228055,0,15,540345.0,1,2,0.7506859223892017,307888.8888888889,486310.5,1,4.187639203842083,22,0.8
2428,32,Self Enquiry,2,6.803505257608338,Small Business,female,3,5,Deluxe,4,2,0,2,Manager,350000.0,0,Single,No Car,2_child,30s,1.0986122886681098,0,15,700000.0,1,4,1.4698305684142792,224358.97435897434,378000.0,0,3.147918433002165,21,1.0
2429,29,Self Enquiry,2,5.8888779583328805,Small Business,female,3,5,Standard,4,12,0,2,Senior Manager,388185.0,0,Married,No Car,2_child,20s,2.5649493574615367,0,15,776370.0,1,2,1.698116359475543,229695.26627218933,454176.45,2,5.347424036192305,3,0.8
2430,31,Self Enquiry,2,7.560601162768557,Small Business,male,3,5,Deluxe,5,6,0,2,Manager,364485.0,0,Married,Has Car,2_child,30s,1.9459101490553132,0,15,947661.0,1,2,1.322646147404789,207683.76068376066,393643.8,1,5.891820298110627,21,0.8
2431,50,Self Enquiry,2,6.8679744089702925,Small Business,female,3,3,Standard,4,5,1,1,Senior Manager,427365.0,0,Divorced,No Car,0_child,50s,1.791759469228055,0,19,854730.0,0,4,0.4368100143299437,328742.3076923077,500017.05,1,4.187639203842083,3,0.8
2432,39,Self Enquiry,1,6.042632833682381,Salaried,male,3,3,King,3,5,0,2,Senior Manager,408705.0,0,Divorced,No Car,1_child,30s,1.791759469228055,0,9,1593949.5,1,2,0.992944659247747,247699.99999999997,584448.1500000001,1,2.791759469228055,1,0.6
2433,36,Company Invited,1,6.803505257608338,Small Business,female,3,4,Deluxe,3,3,0,1,Manager,329400.0,0,Single,No Car,1_child,30s,1.3862943611198906,0,12,988200.0,1,4,0.5879322273657117,199636.36363636362,355752.0,0,2.386294361119891,37,0.8
2434,33,Self Enquiry,1,6.803505257608338,Small Business,male,3,3,Basic,3,8,0,2,Executive,273975.0,0,Married,Has Car,1_child,30s,2.1972245773362196,0,9,1068502.5,1,6,0.8818983410485676,146119.99999999997,271235.25,1,3.1972245773362196,11,1.0
2435,40,Self Enquiry,2,6.293419278846481,Salaried,male,3,2,Deluxe,3,3,0,2,Manager,343140.0,0,Single,No Car,1_child,40s,1.3862943611198906,0,6,892164.0,1,4,0.6355845404174563,239958.04195804193,452944.80000000005,0,2.386294361119891,15,0.8
2436,27,Self Enquiry,1,6.398594934535208,Small Business,male,3,4,Basic,3,3,0,2,Executive,310650.0,1,Divorced,No Car,2_child,20s,1.3862943611198906,0,12,1211535.0,1,6,1.2502744871098983,172583.33333333334,307543.5,0,2.386294361119891,11,1.0
2437,41,Self Enquiry,1,6.928537818164665,Salaried,female,3,2,Deluxe,3,3,0,2,Manager,346350.0,0,Single,No Car,1_child,40s,1.3862943611198906,0,6,1039050.0,1,4,0.5773223882120022,209909.09090909088,457182.00000000006,0,2.386294361119891,16,0.8
2438,40,Company Invited,1,6.493753839851686,Small Business,male,3,2,Deluxe,3,3,0,2,Manager,374325.0,0,Single,No Car,1_child,40s,1.3862943611198906,0,6,1459867.5,1,4,0.6159765366300608,226863.63636363635,404271.0,0,2.386294361119891,37,0.8
2439,43,Self Enquiry,1,6.660575149839686,Small Business,male,3,2,Basic,3,3,0,2,Executive,324630.0,0,Married,No Car,1_child,40s,1.3862943611198906,0,6,1266057.0,1,6,0.6005487379113613,180349.99999999997,321383.7,0,2.386294361119891,11,1.0
2440,55,Self Enquiry,1,6.734591659972948,Salaried,male,4,5,Standard,4,2,0,2,Senior Manager,473130.0,0,Divorced,No Car,3_child,50s,1.0986122886681098,0,20,1845207.0,1,0,1.4848710218668504,242630.76923076922,676575.9000000001,0,3.147918433002165,1,0.8
2441,26,Company Invited,1,6.398594934535208,Small Business,male,3,5,Basic,5,7,0,2,Executive,310000.0,0,Single,No Car,2_child,20s,2.0794415416798357,0,15,1209000.0,1,12,1.5628431088873729,172222.22222222225,306900.0,1,6.1588830833596715,11,0.6
2442,40,Company Invited,2,6.928537818164665,Salaried,male,3,4,Deluxe,3,7,0,2,AVP,459270.0,0,Single,No Car,2_child,40s,2.0794415416798357,0,12,1194102.0,1,4,1.1546447764240044,294403.8461538461,707275.8,1,3.0794415416798357,14,0.8
2443,54,Company Invited,1,7.496097345175956,Small Business,female,3,5,Standard,4,2,1,2,Senior Manager,355590.0,0,Married,No Car,2_child,50s,1.0986122886681098,0,25,1066770.0,1,2,1.3340274998476918,182353.84615384613,416040.3,0,3.147918433002165,8,0.8
2444,41,Self Enquiry,2,6.293419278846481,Salaried,female,3,5,Deluxe,5,3,0,1,Manager,352260.0,0,Divorced,No Car,2_child,40s,1.3862943611198906,0,15,704520.0,1,2,0.7944806755218203,225807.6923076923,464983.20000000007,0,4.772588722239782,15,0.8
2445,31,Self Enquiry,2,6.714945308280116,Small Business,female,2,3,Deluxe,5,3,0,1,Manager,290940.0,0,Married,Has Car,1_child,30s,1.3862943611198906,0,6,581880.0,1,3,0.44676462164192715,179039.99999999994,314215.2,0,4.772588722239782,21,0.8
2446,55,Self Enquiry,2,6.803505257608338,Small Business,male,2,3,Standard,4,1,0,1,VP,375750.0,0,Married,Has Car,1_child,50s,0.6931471805599453,0,6,976950.0,1,3,0.4409491705242838,231230.76923076916,507262.5,0,2.539720770839918,36,0.8
2447,28,Self Enquiry,2,6.928537818164665,Small Business,male,3,3,Basic,4,2,0,2,Executive,261195.0,0,Single,Has Car,2_child,20s,1.0986122886681098,0,9,679107.0,1,12,0.8659835823180034,160735.38461538462,258583.05000000002,0,3.147918433002165,5,0.8
2448,29,Company Invited,2,7.313886831633462,Small Business,female,2,3,Basic,5,1,0,1,Executive,258570.0,1,Single,Has Car,1_child,20s,0.6931471805599453,0,6,517140.0,1,18,0.41017861898336055,172956.5217391304,255984.30000000002,0,3.386294361119891,5,0.6
2449,33,Company Invited,2,6.580639137284949,Salaried,female,2,3,Standard,4,5,0,2,Manager,357690.0,0,Divorced,Has Car,1_child,30s,1.791759469228055,0,6,715380.0,1,3,0.9117655405239998,239257.52508361198,472150.80000000005,1,4.187639203842083,15,0.8
2450,43,Company Invited,2,6.293419278846481,Small Business,female,2,3,Standard,4,3,0,2,Senior Manager,404355.0,0,Married,Has Car,1_child,40s,1.3862943611198906,0,6,808710.0,1,3,0.9533768106261845,248833.8461538461,473095.35000000003,0,3.579441541679836,3,0.8
2451,35,No,2,6.985641817639208,Salaried,female,2,3,Deluxe,4,1,0,2,Manager,284265.0,0,Married,No Car,1_child,30s,0.6931471805599453,1,6,568530.0,1,3,0.8589046155858725,182221.15384615381,375229.8,0,2.539720770839918,15,1.0
2452,35,Self Enquiry,3,7.090909822079984,Small Business,male,3,3,Deluxe,3,2,0,2,Manager,472590.0,0,Married,Has Car,1_child,30s,1.0986122886681098,0,9,614367.0,1,2,0.8461537589036795,378071.99999999994,510397.19999999995,0,2.09861228866811,35,0.8
2453,45,Company Invited,2,6.803505257608338,Salaried,male,2,2,Standard,3,5,0,2,Senior Manager,360540.0,0,Married,No Car,1_child,40s,1.791759469228055,0,4,937404.0,1,3,0.5879322273657117,231115.38461538457,515572.20000000007,1,2.791759469228055,20,1.0
2454,46,Self Enquiry,3,6.928537818164665,Small Business,male,2,3,Standard,3,2,1,3,Senior Manager,400000.0,1,Married,Has Car,1_child,40s,1.0986122886681098,0,16,520000.0,1,3,1.298975373477005,319999.99999999994,468000.0,0,2.09861228866811,22,1.0
2455,25,Company Invited,3,6.293419278846481,Small Business,female,2,3,Basic,3,2,1,3,Executive,258060.0,1,Single,No Car,0_child,20s,1.0986122886681098,0,16,258060.0,0,36,1.4300652159392766,258060.0,255479.40000000002,0,2.09861228866811,4,1.0
2456,29,Self Enquiry,2,7.273092595999522,Small Business,female,2,1,Basic,3,1,0,5,Executive,267120.0,0,Divorced,Has Car,0_child,20s,0.6931471805599453,0,2,534240.0,0,18,0.6874654672690667,195692.30769230766,264448.80000000005,0,1.6931471805599454,5,1.0
2457,25,Company Invited,1,6.660575149839686,Large Business,male,2,3,Basic,4,8,1,2,Executive,250000.0,1,Single,Has Car,1_child,20s,2.1972245773362196,0,16,975000.0,1,18,0.900823106867042,144927.53623188406,330000.0,1,4.795836866004329,2,0.8
2458,33,Self Enquiry,2,6.580639137284949,Salaried,male,2,1,Deluxe,3,2,0,4,Executive,300000.0,1,Single,No Car,0_child,30s,1.0986122886681098,0,2,780000.0,0,12,0.6078436936826666,230769.23076923075,363000.00000000006,0,2.09861228866811,12,0.8
2459,56,Company Invited,3,6.293419278846481,Small Business,female,2,4,Basic,4,5,0,3,Executive,373260.0,0,Divorced,No Car,1_child,50s,1.791759469228055,0,8,373260.0,1,9,1.906753621252369,339327.2727272727,369527.4,1,4.187639203842083,4,0.8
2460,21,Self Enquiry,2,7.313886831633462,Large Business,male,2,3,Basic,4,2,0,4,Executive,250170.0,1,Single,No Car,1_child,20s,1.0986122886681098,0,6,650442.0,1,18,1.6407144759334422,174944.05594405593,330224.4,0,3.147918433002165,0,0.8
2461,26,Self Enquiry,2,6.734591659972948,Small Business,male,2,3,Deluxe,5,4,0,4,Manager,300000.0,0,Married,No Car,1_child,20s,1.6094379124341003,0,6,780000.0,1,3,1.7818452262402205,192307.69230769228,324000.0,0,5.218875824868201,21,0.8
2462,36,Self Enquiry,2,6.398594934535208,Small Business,male,2,3,Deluxe,4,6,0,3,Manager,355635.0,0,Married,No Car,1_child,30s,1.9459101490553132,0,6,924651.0,1,3,1.4065587979986356,227971.15384615381,384085.8,1,4.41886522358297,21,1.0
2463,36,Self Enquiry,2,7.353081920515432,Salaried,female,2,3,Deluxe,4,12,0,3,Manager,320000.0,0,Single,No Car,1_child,30s,2.5649493574615367,0,6,640000.0,1,6,1.2239765716317659,223776.22377622375,422400.0,2,5.347424036192305,15,1.0
2464,40,Company Invited,2,6.660575149839686,Salaried,male,2,3,Standard,4,5,0,3,Senior Manager,360000.0,0,Divorced,Has Car,1_child,40s,1.791759469228055,0,6,936000.0,1,3,1.351234660300563,240802.67558528422,514800.0000000001,1,4.187639203842083,20,0.8
2465,21,Company Invited,2,6.985641817639208,Small Business,male,2,3,Basic,4,1,1,4,Executive,245100.0,1,Single,Has Car,1_child,20s,0.6931471805599453,0,16,637260.0,1,18,1.717809231171745,163946.48829431433,242649.00000000003,0,2.539720770839918,5,0.8
2466,49,Self Enquiry,1,6.8679744089702925,Small Business,female,2,0,Deluxe,3,1,1,3,Manager,360930.0,0,Single,No Car,1_child,40s,0.6931471805599453,0,10,1082790.0,1,6,0.0,218745.45454545453,389804.39999999997,0,1.6931471805599454,37,0.8
2467,32,Self Enquiry,2,7.090909822079984,Salaried,female,2,3,Deluxe,4,3,1,4,Manager,343290.0,0,Married,Has Car,1_child,30s,1.3862943611198906,0,16,686580.0,1,3,1.692307517807359,211255.38461538457,453142.80000000005,0,3.579441541679836,15,1.0
2468,36,Company Invited,2,6.175867270105761,Salaried,female,2,3,Deluxe,4,1,1,4,Manager,270000.0,0,Divorced,Has Car,1_child,30s,0.6931471805599453,0,16,540000.0,1,3,1.9430469398340067,180602.00668896319,356400.0,0,2.539720770839918,15,1.0
2469,32,Company Invited,1,6.493753839851686,Small Business,female,2,3,Basic,4,8,0,4,Executive,12.491562825811831,0,Single,Has Car,1_child,30s,2.1972245773362196,0,6,37.47468847743549,1,18,1.8479296098901825,7.2414856961228,12.366647197553714,1,4.795836866004329,11,0.8
2470,23,Self Enquiry,1,6.761147715414253,Small Business,female,2,3,Basic,4,1,0,4,Executive,258615.0,0,Single,No Car,1_child,20s,0.6931471805599453,0,6,775845.0,1,18,1.7748465948528331,156736.36363636362,256028.85000000003,0,2.539720770839918,11,0.8
2471,42,Company Invited,1,6.928537818164665,Large Business,female,2,3,Deluxe,4,1,0,4,Manager,269355.0,0,Married,Has Car,1_child,40s,0.6931471805599453,0,6,808065.0,1,3,1.7319671646360069,143655.99999999997,387871.2,0,2.539720770839918,40,1.0
2472,36,Company Invited,1,6.734591659972948,Small Business,male,2,3,Standard,4,2,0,4,Senior Manager,394800.0,0,Single,Has Car,1_child,30s,1.0986122886681098,0,6,1539720.0,1,6,1.7818452262402205,228869.5652173913,461916.0,0,3.147918433002165,8,0.8
2473,39,Company Invited,1,6.579103420490506,Salaried,male,2,3,Basic,5,3,0,4,Executive,251490.0,1,Single,Has Car,1_child,30s,1.3862943611198906,0,6,980811.0,1,18,1.8239567359020687,145791.30434782608,304302.9,0,4.772588722239782,13,0.6
2474,60,Self Enquiry,1,6.042632833682381,Salaried,male,2,5,Deluxe,5,1,0,1,AVP,541125.0,0,Married,Has Car,0_child,60s,0.6931471805599453,0,10,2110387.5,0,6,0.8274538827064558,313695.652173913,833332.5,0,3.386294361119891,17,0.8
2475,20,Self Enquiry,2,6.734591659972948,Salaried,male,3,4,Basic,3,12,0,2,Executive,335055.0,0,Married,No Car,1_child,20s,2.5649493574615367,0,12,871143.0,1,6,1.1878968174934803,214778.84615384613,405416.5500000001,2,3.5649493574615367,12,1.0
2476,36,Company Invited,2,6.175867270105761,Salaried,male,3,3,Deluxe,3,3,0,2,Manager,329955.0,0,Married,No Car,1_child,30s,1.3862943611198906,0,9,857883.0,1,2,0.9715234699170033,211509.61538461535,435540.60000000003,0,2.386294361119891,15,0.8
2477,58,Self Enquiry,1,6.985641817639208,Small Business,female,2,3,Deluxe,4,20,0,4,AVP,511185.0,0,Married,No Car,0_child,50s,3.044522437723423,0,6,1533555.0,0,6,1.717809231171745,309809.0909090909,644093.1,2,6.066783656585134,9,1.0
2478,35,Self Enquiry,1,6.8679744089702925,Small Business,female,3,2,Standard,3,12,0,1,Senior Manager,417585.0,0,Divorced,Has Car,1_child,30s,2.5649493574615367,0,6,1252755.0,1,2,0.29120667621996243,242078.26086956522,488574.45,2,3.5649493574615367,8,1.0
2479,40,Company Invited,2,6.734591659972948,Salaried,male,2,3,Standard,3,5,0,3,Senior Manager,507195.0,0,Married,Has Car,1_child,40s,1.791759469228055,0,6,1318707.0,1,3,1.3363839196801655,312119.99999999994,725288.85,1,2.791759469228055,20,1.0
2480,48,Self Enquiry,1,6.734591659972948,Salaried,female,3,2,Deluxe,3,3,0,4,Manager,299670.0,0,Married,Has Car,2_child,40s,1.3862943611198906,0,6,899010.0,1,2,1.1878968174934803,147985.18518518517,395564.39999999997,0,2.386294361119891,16,0.8
2481,58,Self Enquiry,1,6.580639137284949,Large Business,male,2,3,King,3,5,0,5,VP,468450.0,0,Married,Has Car,0_child,50s,1.791759469228055,0,6,1826955.0,0,6,2.2794138513099997,271565.2173913043,843210.0,1,2.791759469228055,34,0.6
2482,55,Self Enquiry,2,6.660575149839686,Small Business,male,3,3,King,3,2,0,2,VP,500000.0,0,Married,Has Car,2_child,50s,1.0986122886681098,0,9,1300000.0,1,2,0.900823106867042,284900.2849002849,675000.0,0,2.09861228866811,36,0.6
2483,35,Self Enquiry,3,7.13966033596492,Small Business,female,3,3,Deluxe,3,8,0,2,Manager,322515.0,0,Single,Has Car,1_child,30s,2.1972245773362196,0,9,322515.0,1,4,0.8403761128209336,280447.8260869565,348316.2,1,3.1972245773362196,35,0.8
2484,38,Company Invited,2,6.86827525169911,Small Business,male,3,3,Deluxe,3,5,0,2,Manager,300930.0,0,Married,No Car,0_child,30s,1.791759469228055,0,9,782418.0,0,4,0.8735817625415767,210440.55944055942,325004.39999999997,1,2.791759469228055,21,0.8
2485,53,Self Enquiry,2,6.175867270105761,Salaried,male,3,3,King,4,2,0,2,VP,488985.0,0,Divorced,Has Car,0_child,50s,1.0986122886681098,0,9,1271361.0,0,4,0.9715234699170033,358230.7692307692,806825.25,0,3.147918433002165,30,0.8
2486,37,Self Enquiry,2,6.042632833682381,Small Business,male,3,4,Basic,3,4,0,1,Executive,300000.0,0,Divorced,No Car,1_child,30s,1.6094379124341003,0,12,780000.0,1,6,0.6619631061651647,209790.20979020977,297000.0,0,2.6094379124341005,5,1.0
2487,46,Self Enquiry,2,6.985641817639208,Small Business,male,3,3,Deluxe,3,3,0,1,Manager,359130.0,0,Single,No Car,1_child,40s,1.3862943611198906,0,9,933738.0,1,4,0.42945230779293625,251139.8601398601,387860.39999999997,0,2.386294361119891,21,0.8
2488,48,Company Invited,2,6.803505257608338,Small Business,male,3,4,Deluxe,3,5,0,2,AVP,529020.0,1,Married,No Car,1_child,40s,1.791759469228055,0,12,1375452.0,1,2,1.1758644547314234,339115.38461538457,666565.2,1,2.791759469228055,10,0.8
2489,30,Company Invited,3,6.398594934535208,Small Business,male,3,4,Deluxe,3,3,0,1,Manager,340305.0,0,Single,Has Car,1_child,30s,1.3862943611198906,0,12,442396.5,1,4,0.6251372435549492,295917.3913043478,367529.39999999997,0,2.386294361119891,35,0.8
2490,39,Company Invited,2,6.734591659972948,Salaried,male,3,3,Deluxe,3,2,0,2,AVP,391095.0,0,Single,Has Car,1_child,30s,1.0986122886681098,0,9,1016847.0,1,4,0.8909226131201102,261602.00668896316,602286.3,0,2.09861228866811,14,0.8
2491,30,Company Invited,2,6.734591659972948,Small Business,female,3,4,Basic,3,2,0,1,Executive,316785.0,0,Single,Has Car,0_child,30s,1.0986122886681098,0,12,633570.0,0,24,0.5939484087467402,232076.92307692303,313617.15,0,2.09861228866811,5,1.0
2492,32,Self Enquiry,2,7.2305631534092925,Small Business,female,3,3,Basic,3,5,0,1,Executive,267405.0,0,Divorced,No Car,0_child,30s,1.791759469228055,0,9,534810.0,0,12,0.4149054418514367,205696.15384615384,264730.95,1,2.791759469228055,5,1.0
2493,30,Self Enquiry,1,6.660575149839686,Small Business,female,2,3,Deluxe,5,3,0,1,Executive,528900.0,0,Married,Has Car,0_child,30s,1.3862943611198906,0,6,1586700.0,0,6,0.450411553433521,306608.6956521739,523611.00000000006,0,4.772588722239782,11,0.8
2494,47,Self Enquiry,2,6.293419278846481,Small Business,male,2,3,Deluxe,4,4,0,1,AVP,562635.0,0,Married,No Car,0_child,40s,1.6094379124341003,0,6,1462851.0,0,6,0.47668840531309226,393451.0489510489,708920.1,0,3.9141568686511508,10,1.0
2495,42,Self Enquiry,1,7.528869256642251,Small Business,male,2,3,Deluxe,4,4,0,2,AVP,540000.0,0,Single,Has Car,0_child,40s,1.6094379124341003,0,6,2106000.0,0,12,0.796932420456973,342857.14285714284,680400.0,0,3.9141568686511508,9,1.0
2496,33,Self Enquiry,1,6.8679744089702925,Small Business,female,2,5,Basic,3,7,0,3,Executive,262335.0,0,Married,No Car,1_child,30s,2.0794415416798357,0,10,787005.0,1,9,2.1840500716497186,145741.66666666666,259711.65000000002,1,3.0794415416798357,11,1.0
2497,21,Self Enquiry,1,6.398594934535208,Small Business,female,3,4,Basic,3,3,0,4,Executive,323355.0,0,Married,No Car,2_child,20s,1.3862943611198906,0,12,970065.0,1,6,2.5005489742197966,165823.0769230769,320121.45,0,2.386294361119891,11,1.0
2498,61,Self Enquiry,3,6.660575149839686,Small Business,female,2,5,Deluxe,5,7,0,2,Manager,300000.0,0,Married,Has Car,1_child,60s,2.0794415416798357,0,10,300000.0,1,3,1.5013718447784035,239999.99999999997,324000.0,1,6.1588830833596715,35,0.8
