id,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,MonthlyIncome,ProdTaken,Motivation,EconomicPower,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,Monetary,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,TypeofContact_No,TypeofContact_Self Enquiry,CityTier_2,CityTier_3,Occupation_Salaried,Occupation_Small Business,Gender_male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,PreferredPropertyStar_4,PreferredPropertyStar_5,Passport_1,PitchSatisfactionScore_2,PitchSatisfactionScore_3,PitchSatisfactionScore_4,PitchSatisfactionScore_5,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,Marry_Married,Marry_Single,Car_No Car,Child_1_child,Child_2_child,Child_3_child,AgeGroup_20s,AgeGroup_30s,AgeGroup_40s,AgeGroup_50s,AgeGroup_60s,TypeofContactNULL_1,Child01_1,IsFamily_1,FreaqencySeg_1,FreaqencySeg_2,MonetarySeg_2,MonetarySeg_3,MonetarySeg_4,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull
2463,-0.107089163736636,1.663579058026831,-0.5464215601964588,-0.6698018758481625,1.62573645510532,-0.4658560594390254,0,-0.8137425180303165,-0.8893937680730336,-0.2488547224417886,1.223976571631766,0.4015844576157543,0.3744285619021409,1.8179391014398487,2.1975499839016264,15,1.10623591666638,1.7800194837886452,-0.7306238553004928,-0.8728544940039389,-0.7757279199552959,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2464,-0.1070891496693817,-0.2147870789265477,-0.5464215601964588,-0.6698018758481625,0.0943369201313644,0.0609474124691032,0,-0.8137425180303165,-0.1756653372693322,-0.5806715861103493,1.351234660300563,0.1767285344677611,0.9854857397516712,0.4756267514905234,1.0818765830816122,20,-0.6095485302102598,0.4807022592005622,-0.0246523070073936,-0.3937296244974733,-0.5396733278459357,-0.5712530938685978,-0.5038381758265701,-0.5577974631869316,-0.4951801041784924,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2465,-0.1070891639990938,0.507661435286289,-0.5464215601964588,-0.6698018758481625,-0.7807485284251816,-1.4522955605870178,1,1.2329325435381482,-0.2658330502391259,1.078412732232454,1.717809231171745,-0.0118454049981137,-1.3643939789024715,-1.4316419095812374,-0.5033646712774777,5,-0.6095485302102598,-1.4597376121363446,2.8892798373467423,2.493609735097692,3.197817772330252,3.2795026559330083,2.128990257045916,3.107599718532011,2.115310521793718,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2466,-0.1069730491389656,0.2186820296011545,-0.5464215601964588,-3.7919645275973135,-0.7807485284251816,0.0731955931909704,0,0.0049275065970693,0.2866849861105725,-0.2488547224417886,0.0,-0.4116556738996391,-0.7642738790440005,-1.4316419095812374,-1.3177395537270993,37,-0.6095485302102598,-1.4233919617116304,2.8892798373467423,-0.810506757398139,0.6904466937757355,0.1651261790904958,-0.8591069789993786,0.3371475754260375,-0.8956208914056587,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2467,-0.1070891639942868,0.7966408409714274,-0.5464215601964588,-0.6698018758481625,-0.3432058041469085,-0.1591247379205185,0,1.2329325435381482,-0.8767185202854921,-0.5806715861103493,1.692307517807359,-0.3467720834905291,0.4106884318380386,-0.2282893632566677,0.4968112026866111,15,1.10623591666638,-0.2310586877061641,-0.49053822271756,-0.8728544940039389,-0.4915996718285371,-0.4446818023891566,-0.7809591229549845,-0.4141851064024501,-0.8167806470655373,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2468,-0.107089163736636,-0.937235593139386,-0.5464215601964588,-0.6698018758481625,-0.7807485284251816,-1.124360399324207,0,1.2329325435381482,-0.920046740460295,-0.5806715861103493,1.943046939834007,0.0356150456161752,0.2867401150535349,-1.4316419095812374,-0.5033646712774777,15,1.10623591666638,-1.450651088362006,2.8892798373467423,-0.8728544940039389,-0.4915996718285371,-0.4446818023891566,-0.7809591229549845,-0.4141851064024501,-0.8167806470655373,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2469,-0.1070891639942868,-0.5037664846116836,-0.5464215601964588,-0.6698018758481625,0.7506510065487739,-1.1757576187784031,0,-0.8137425180303165,0.2041916935330167,1.078412732232454,1.8479296098901823,-0.7885127646189113,-1.33257660385836,1.179542866237716,1.6669419634766134,11,-0.6095485302102598,1.093560607541698,-0.0246523070073936,0.5035501517916185,0.1847584090252447,0.550507363926578,0.9237252360505184,0.5684934614712347,0.934661601542313,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1
2470,-0.1070891639990933,-0.0320945441221915,-0.5464215601964588,-0.6698018758481625,-0.7807485284251816,-1.2743018375160542,0,-0.8137425180303165,0.1964728300618362,1.078412732232454,1.7769145674413378,-0.5598068228245219,-1.343617215853066,-1.4316419095812374,-0.5033646712774777,11,-0.6095485302102598,-1.4546969600654711,2.8892798373467423,1.2362984939123352,0.9207154662960482,1.641030104773047,2.128990257045916,1.6466155139073937,2.115310521793718,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2471,-0.107089058116047,0.3631717324437216,-0.5464215601964588,-0.6698018758481625,-0.7807485284251816,-1.1328551053087157,0,-0.8137425180303165,0.2074846148580237,-0.5806715861103493,1.7319671646360069,-1.2085866802770229,0.8721865161826757,-1.4316419095812374,-0.5033646712774777,40,1.10623591666638,-1.4508757022658982,2.8892798373467423,-0.810506757398139,-0.8244794412263221,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2472,-0.107089163736636,-0.0702973760839799,-0.5464215601964588,-0.6698018758481625,-0.5619771662860451,0.5192664330291721,0,-0.8137425180303165,1.3571679888765216,-0.2488547224417886,1.7818452262402205,-0.6207971987025591,-0.2729317463747467,-0.727725794834046,0.0817007091175238,8,-0.6095485302102598,-0.7070653855512197,-0.49053822271756,-0.4134788677231588,-0.3909420986930753,-0.5726438803048634,-0.5866949783206902,-0.5759303365183056,-0.5919379446659863,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2473,-0.1070891587274873,-0.396465312100317,-0.5464215601964588,-0.6698018758481625,-0.3432058041469085,-1.3681387059496908,1,-0.8137425180303165,1.198507099126649,1.078412732232454,1.8295505398260647,-0.8125145142299635,-0.2847532335706888,-0.2282893632566677,1.6445780431242625,13,-2.3253329770869007,-0.2895043845281794,-0.49053822271756,1.1432995177114955,0.7666447239551842,0.550507363926578,0.9237252360505184,0.5684934614712347,0.934661601542313,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2474,6.84518842655704,-1.0817252959819534,-0.5464215601964588,1.4116398919846047,-0.7807485284251816,2.4463793837031065,0,0.0049275065970693,1.468085686517497,-0.2488547224417886,0.8274538827064558,-0.4867701976581807,1.781153227395359,-1.4316419095812374,0.3110102111721438,17,-0.6095485302102598,-1.385360685161789,2.8892798373467423,-1.065203894170767,-0.9214347138664538,-0.9673743579431444,-1.1211565626807791,-0.9435331322361574,-1.0909474815621616,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2475,-0.1070891639990938,-0.0702973760839799,0.8158255448592353,0.3709190080682211,1.62573645510532,-0.2675804026996181,0,0.4142625189107622,-0.1925078217915546,-0.2488547224417886,1.1878968174934803,-0.118513115668801,-0.1490217755678694,1.8179391014398487,0.4828702163923035,12,1.10623591666638,1.795996089557793,-0.7306238553004928,2.493609735097692,1.9869599999227128,1.641030104773047,2.128990257045916,1.6466155139073937,2.115310521793718,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2476,-0.107089163736636,-0.937235593139386,0.8158255448592353,-0.6698018758481625,-0.3432058041469085,-0.3347478453678945,0,-0.1997399995597771,-0.1961053624663695,-0.6912772073332029,0.9715234699170032,-0.1257234088949691,0.3902400788940032,-0.2282893632566677,-0.65095563775104,15,-0.6095485302102598,-0.2385001524113396,-0.49053822271756,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2477,0.8337992928583756,0.507661435286289,-0.5464215601964588,-0.6698018758481625,3.375907352218412,2.0520669849798767,0,-0.8137425180303165,0.3808765376393836,-0.2488547224417886,1.717809231171745,-0.2569693523525541,0.3078139665094229,2.6505118990607857,2.889549371813873,9,1.10623591666638,2.796874958981269,-0.7306238553004928,-0.6548585071481992,-0.652787812592756,-0.6806653612257672,-0.6807950442387256,-0.5119994155238963,-0.4579446430920134,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2478,-0.107089163902541,0.2186820296011545,0.8158255448592353,-1.7105227597645465,1.62573645510532,0.8193468607148533,0,-0.8137425180303165,0.32614370499298,-0.6912772073332029,0.2912066762199624,-0.5969444078154832,-0.2472635797397946,1.8179391014398487,0.4828702163923035,8,1.10623591666638,1.8725168969079105,-0.7306238553004928,-0.8269388307383084,-0.8437536821728546,-0.5726438803048634,-0.5866949783206902,-0.5759303365183056,-0.5919379446659863,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2479,-0.1070891496693817,-0.0702973760839799,-0.5464215601964588,-0.6698018758481625,0.0943369201313644,1.9995183386570528,0,-0.8137425180303165,-0.0952654297618208,-0.5806715861103493,1.3363839196801657,-0.1706293691000781,1.177151301768397,0.4756267514905234,-0.2609120508210393,20,1.10623591666638,0.5639181613930766,-0.0246523070073936,-0.3937296244974733,-0.5396733278459357,-0.5712530938685978,-0.5038381758265701,-0.5577974631869316,-0.4951801041784924,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2480,-0.1070464477292382,-0.0702973760839799,0.8158255448592353,-1.7105227597645465,-0.3432058041469085,-0.7336039240363411,0,-0.8137425180303165,0.2363475500168569,-0.6912772073332029,1.1878968174934803,-1.5322113756788454,0.3405508296567907,-0.2282893632566677,-0.65095563775104,16,-0.6095485302102598,-0.2565828212422916,-0.49053822271756,-0.810506757398139,-0.8244794412263221,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2481,0.8337992928583756,-0.359276781769115,-0.5464215601964588,-0.6698018758481625,0.0943369201313644,1.4892433256800237,0,-0.8137425180303165,1.4173463006414244,-0.2488547224417886,2.27941385131,-0.5480809521043786,3.0217122480786176,0.4756267514905234,-0.2609120508210393,34,-2.3253329770869007,0.5446269859441225,-0.0246523070073936,-0.3549907243240143,-0.767922198852912,-0.6955742290550706,-0.3530505698572626,-0.5617917674522346,-0.3558474110806989,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
2482,-0.060245086070997,-0.2147870789265477,0.8158255448592353,-0.6698018758481625,-0.5619771662860451,1.9047595641475703,0,-0.1997399995597771,-0.0986164748159036,-0.6912772073332029,0.900823106867042,-0.615732210046263,0.758693018933365,-0.727725794834046,-0.9276959667970982,36,-2.3253329770869007,-0.6719033606487538,-0.49053822271756,-0.3549907243240143,-0.767922198852912,-0.6955742290550706,-0.3530505698572626,-0.5617917674522346,-0.3558474110806989,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
2483,-0.107089163902541,0.9411305438139932,0.8158255448592353,-0.6698018758481625,0.7506510065487739,-0.4327332911428092,0,-0.1997399995597771,-2.0321926654303626,-0.4700659648874957,0.8403761128209336,1.9893087441146828,-0.8117950069940215,1.179542866237716,0.1291315361089621,35,-0.6095485302102598,1.150803394891951,-0.0246523070073936,-0.8728544940039389,-0.7757279199552959,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2484,-0.1070891620597782,0.2409459789293793,0.8158255448592353,-0.6698018758481625,0.0943369201313644,-0.7170096146712364,0,-0.1997399995597771,-0.2177018859969039,-0.4700659648874957,0.8724038388736463,0.3700753915051603,-0.8410472310662648,0.4756267514905234,-0.2609120508210393,21,-0.6095485302102598,0.4371933866673732,-0.0246523070073936,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2485,-0.1007495074447369,-0.937235593139386,0.8158255448592353,-0.6698018758481625,-0.5619771662860451,1.759691058070874,0,-0.1997399995597771,-0.103841259308096,-0.4700659648874957,0.9715234699170032,0.9389260040583148,2.28358286840199,-0.727725794834046,0.0817007091175238,30,-0.6095485302102598,-0.6752191268688909,-0.49053822271756,-0.3549907243240143,-0.767922198852912,-0.6955742290550706,-0.3530505698572626,-0.5617917674522346,-0.3558474110806989,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2486,-0.1070891632856595,-1.0817252959819534,0.8158255448592353,0.3709190080682211,-0.124434442007772,-0.7292577953930968,0,0.4142625189107622,-0.2184278489668424,-0.2488547224417886,0.6619631061651647,0.368488123568208,-1.2861567085503929,0.1591036294594577,-0.4362991619793322,5,1.10623591666638,0.1249092123873333,0.3019731032193649,1.1432995177114955,0.7666447239551842,0.550507363926578,0.9237252360505184,0.5684934614712347,0.934661601542313,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2487,-0.1070833829806141,0.507661435286289,0.8158255448592353,-0.6698018758481625,-0.3432058041469085,0.0494894369551035,0,-0.1997399995597771,-0.1762328392145986,-0.4700659648874957,0.4294523077929362,0.4607446006235023,-0.7663851125888566,-0.2282893632566677,-0.65095563775104,21,-0.6095485302102598,-0.2225861456215115,-0.49053822271756,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.8813056997321952,-0.8956208914056587,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2488,-0.1070464477292382,0.0741923267585864,0.8158255448592353,0.3709190080682211,0.0943369201313644,2.2869554830169267,1,0.4142625189107622,-0.0853838978793095,-0.6912772073332029,1.1758644547314234,0.0961876960141388,0.3247096378896084,0.4756267514905234,-0.2609120508210393,10,-0.6095485302102598,0.5741457924456423,-0.0246523070073936,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.6461466008689062,-0.7111457784800725,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2489,-0.1070891639984433,-0.6482561874542506,0.8158255448592353,0.3709190080682211,-0.3432058041469085,-0.19843744701167,0,0.4142625189107622,-1.6826326110299543,-0.4700659648874957,0.6251372435549492,2.0235471729446126,-0.7891216351264574,-0.2282893632566677,-0.65095563775104,35,-0.6095485302102598,-0.2326990129832534,-0.49053822271756,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2490,-0.1070891587274873,-0.0702973760839799,0.8158255448592353,-0.6698018758481625,-0.5619771662860451,0.4704712614436857,0,-0.1997399995597771,-0.1562341500036463,-0.4700659648874957,0.8909226131201102,0.2173663127866692,1.5856378978216272,-0.727725794834046,-0.9276959667970982,14,-0.6095485302102598,-0.7084688383935001,-0.49053822271756,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.3031927784050599,-0.3788192882832445,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2491,-0.1070891639984433,-0.0702973760839799,0.8158255448592353,0.3709190080682211,-0.5619771662860451,-0.5081978884936533,0,0.4142625189107622,-0.8912155803771197,1.7420464595695753,0.5939484087467402,0.7057075828631182,-1.2650831645700509,-0.727725794834046,-0.9276959667970982,5,1.10623591666638,-0.7398349991060539,-0.49053822271756,0.5035501517916185,0.1847584090252447,0.550507363926578,0.9237252360505184,0.5684934614712347,0.934661601542313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2492,-0.1070891639942868,1.2301099494991283,0.8158255448592353,-0.6698018758481625,0.0943369201313644,-1.158536774564235,0,-0.1997399995597771,-0.9217891513264804,0.4147790048953326,0.4149054418514367,0.9503478778781752,-1.330679142929705,0.4756267514905234,-0.2609120508210393,5,1.10623591666638,0.4085202887364743,-0.0246523070073936,0.5035501517916185,0.1847584090252447,0.550507363926578,0.9237252360505184,0.5684934614712347,0.934661601542313,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2493,-0.1070891639984433,-0.2147870789265477,-0.5464215601964588,-0.6698018758481625,-0.3432058041469085,2.285375072601187,0,-0.8137425180303165,0.3900962612261995,-0.2488547224417886,0.450411553433521,-0.4964845140891801,-1.066669555805637,-0.2282893632566677,1.6445780431242625,11,-0.6095485302102598,-0.1498765110923975,-0.49053822271756,-0.8728544940039389,-0.7757279199552959,-0.6836581482478691,-0.7809591229549845,0.5684934614712347,0.934661601542313,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2494,-0.1070734495616104,-0.7927458902968187,-0.5464215601964588,-0.6698018758481625,-0.124434442007772,2.729667950721726,0,-0.8137425180303165,-0.0709347998791866,-0.2488547224417886,0.4766884053130922,0.6909714972862872,0.3550599933691245,0.1591036294594577,0.8187959163441731,10,1.10623591666638,0.2620342784396682,0.3019731032193649,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.6461466008689062,-0.7111457784800725,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2495,-0.107089058116047,2.3860275722396675,-0.5464215601964588,-0.6698018758481625,-0.124434442007772,2.43156303605571,0,-0.8137425180303165,1.4673534966252637,0.4147790048953326,0.796932420456973,0.0467515079654336,0.3348303371494488,0.1591036294594577,0.8187959163441731,9,1.10623591666638,0.253080409091515,0.3019731032193649,-0.8206271734288395,-0.7792098837803787,-0.8331520720724913,-0.8591069789993786,-0.6461466008689062,-0.7111457784800725,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2496,-0.1070891639860268,0.2186820296011545,-0.5464215601964588,1.4116398919846047,0.5318796444096374,-1.2253091146285957,0,0.0049275065970693,0.200337897031105,0.0829621412267719,2.184050071649718,-1.0155813397456332,-1.3380888495462158,0.9750631830679024,0.0158282782250192,11,1.10623591666638,0.8902064781393572,-0.0246523070073936,0.5035501517916185,0.1847584090252447,0.550507363926578,0.9237252360505184,0.5684934614712347,0.934661601542313,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2497,-0.1070891639990938,-0.6482561874542506,0.8158255448592353,0.3709190080682211,-0.3432058041469085,-0.4216704182327391,0,0.4142625189107622,0.2569339439980877,-0.2488547224417886,2.5005489742197966,-1.3279618166706613,-1.257137165748532,-0.2282893632566677,-0.65095563775104,11,1.10623591666638,-0.2422952338944004,-0.49053822271756,1.2362984939123352,0.9207154662960482,1.641030104773047,2.128990257045916,1.6466155139073937,2.115310521793718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2498,18.79116067681268,-0.2147870789265477,-0.5464215601964588,1.4116398919846047,0.5318796444096374,-0.7292577953930968,0,0.0049275065970693,-2.038720864158042,-0.5806715861103493,1.5013718447784037,1.2997952685499017,-0.8423542766213813,0.9750631830679024,2.9781458750763807,35,-0.6095485302102598,0.9280042602240371,-0.0246523070073936,-1.065203894170767,-0.9214347138664538,-0.9673743579431444,-1.1211565626807791,-0.9435331322361574,-1.0909474815621616,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
2499,-0.1070891639984433,1.2301099494991283,-0.5464215601964588,0.3709190080682211,-0.5619771662860451,1.3383141309783524,0,-0.4044075057166235,-0.8251032070281785,-0.5806715861103493,1.1064145116038313,-0.2176678847258889,1.1188707440296983,-0.727725794834046,0.0817007091175238,20,-0.6095485302102598,-0.685291672583318,-0.49053822271756,-0.8269388307383084,-0.8437536821728546,-0.5726438803048634,-0.5866949783206902,-0.5759303365183056,-0.5919379446659863,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2500,-0.107089163963574,0.507661435286289,-0.5464215601964588,0.3709190080682211,-0.3432058041469085,0.8527330307470146,0,-0.4044075057166235,-1.6579235635859793,-0.5806715861103493,0.5726030770572483,1.4973579375426935,-0.700147811473816,-0.2282893632566677,0.4968112026866111,35,1.10623591666638,-0.1931247783667637,-0.49053822271756,-0.6640355605320903,-0.5798439519820165,-0.6836581482478691,-0.7809591229549845,-0.7209933231692969,-0.8167806470655373,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2501,-0.1070891639984433,-0.359276781769115,0.8158255448592353,0.3709190080682211,0.5318796444096374,1.9712685024759933,0,0.4142625189107622,-0.0962594562394396,-0.6912772073332029,1.215687387365333,-0.4004796530589275,1.1747816392973998,0.9750631830679024,2.9781458750763807,20,-2.3253329770869007,1.0747537650605494,-0.0246523070073936,-0.4134788677231588,-0.3909420986930753,-0.5726438803048634,-0.5866949783206902,-0.5759303365183056,-0.5919379446659863,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2502,-0.1067735310847933,-0.6482561874542506,-0.5464215601964588,0.3709190080682211,-0.124434442007772,0.7903068193259059,0,-0.4044075057166235,-0.1421044173530956,-0.5806715861103493,0.6251372435549492,-0.2607503575357928,1.065491709621012,0.1591036294594577,0.8187959163441731,20,-0.6095485302102598,0.1958675095146508,0.3019731032193649,-0.2612619114326743,-0.3629876120061681,-0.4499883257957962,-0.3633135894519508,-0.4559757400209013,-0.3675156661677065,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
2503,-0.1070891639988545,0.2186820296011545,0.8158255448592353,0.3709190080682211,0.7506510065487739,-0.0320992507566749,0,0.4142625189107622,-0.1803140395489575,-0.6912772073332029,0.5824133524399249,-0.7612793924961695,0.9744036855218242,1.179542866237716,1.6669419634766134,20,-0.6095485302102598,1.177635863010936,-0.0246523070073936,0.3552224455227394,0.1760164572941857,-0.1179989551679139,0.1960372483057332,-0.2281979621906071,0.084629218453828,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2504,-0.1070891496693817,-0.0702973760839799,0.8158255448592353,0.3709190080682211,-0.7807485284251816,1.1024378764314926,0,0.4142625189107622,-0.1290900366782982,-0.91248844977891,1.1878968174934803,0.0085906109469685,0.2329048173274452,-1.4316419095812374,-0.5033646712774777,10,-0.6095485302102598,-1.4049853992769463,2.8892798373467423,-1.065203894170767,-0.9214347138664538,-0.9673743579431444,-1.1211565626807791,-0.6461466008689062,-0.7111457784800725,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
